LINK_ID,SDO,WKT
1027350589,,"LINESTRING( 7.27131 9.00463, 7.27116 9.00489)"
1113339775,,"LINESTRING( 7.34981 8.96581, 7.34994 8.96589, 7.35041 8.96618, 7.35085 8.96641, 7.35148 8.96675, 7.35409 8.96802, 7.35511 8.96853)"
1152924622,,"LINESTRING( 7.48513 8.95034, 7.48524 8.95125)"
1154516497,,"LINESTRING( 7.46409 8.96251, 7.46399 8.96283)"
1165850710,,"LINESTRING( 7.43909 9.08675, 7.43919 9.08682)"
812547099,,"LINESTRING( 7.5004 9.02971, 7.50026 9.02976)"
1167624425,,"LINESTRING( 7.5083 9.0619, 7.50837 9.06185, 7.50845 9.06186, 7.50881 9.06206)"
1154739357,,"LINESTRING( 7.25546 9.14451, 7.25549 9.14469, 7.25554 9.14481, 7.25566 9.14485, 7.25578 9.14489, 7.25592 9.14492, 7.25602 9.1449, 7.25612 9.14496, 7.2562 9.14497, 7.25636 9.14482)"
1152717682,,"LINESTRING( 7.25871 8.96817, 7.25873 8.96832, 7.25876 8.96845, 7.25882 8.96854, 7.25898 8.96866, 7.25908 8.96869, 7.25928 8.96867, 7.25945 8.96858, 7.2596 8.96845)"
1218835700,,"LINESTRING( 7.46868 9.06384, 7.46936 9.06491)"
1211687165,,"LINESTRING( 7.50498 9.06974, 7.50639 9.07061)"
1217943245,,"LINESTRING( 7.45917 9.05899, 7.45907 9.05904)"
1211557115,,"LINESTRING( 7.54002 9.04551, 7.53943 9.04553)"
1152902241,,"LINESTRING( 7.42511 8.91154, 7.4253 8.91152, 7.42541 8.91157, 7.42552 8.91167, 7.42562 8.91184, 7.42575 8.91199, 7.42591 8.91215, 7.42609 8.91231, 7.42622 8.91243, 7.4263 8.91261, 7.42639 8.9128)"
1184895140,,"LINESTRING( 7.57646 8.81879, 7.57647 8.81881, 7.57769 8.82113, 7.57789 8.82152)"
1152843601,,"LINESTRING( 7.23558 9.11266, 7.23578 9.11274)"
1152755527,,"LINESTRING( 7.3086 8.99374, 7.30863 8.99382)"
807289991,,"LINESTRING( 7.42193 9.10816, 7.42189 9.10916)"
1154868966,,"LINESTRING( 7.26744 8.9991, 7.26735 8.99927)"
1154690100,,"LINESTRING( 7.36821 9.09341, 7.36852 9.09341, 7.36871 9.09346, 7.36892 9.09357, 7.36895 9.09463)"
1218835232,,"LINESTRING( 7.34476 9.05132, 7.34302 9.05256, 7.34165 9.05345)"
1184908799,,"LINESTRING( 7.49128 8.8812, 7.49007 8.88133)"
1063333649,,"LINESTRING( 7.43881 8.9702, 7.43846 8.97052)"
1152805164,,"LINESTRING( 7.55405 8.97602, 7.55419 8.97608, 7.55446 8.97615, 7.55477 8.97615, 7.55504 8.97617, 7.55519 8.97623, 7.55533 8.97637, 7.55544 8.97648, 7.55554 8.97655, 7.55561 8.9766)"
1154898658,,"LINESTRING( 7.44831 8.95262, 7.44833 8.95282, 7.44837 8.95311, 7.44842 8.9536)"
1063333845,,"LINESTRING( 7.38804 8.9789, 7.38659 8.98051)"
1152933648,,"LINESTRING( 7.30257 8.96803, 7.30175 8.96827)"
1152807313,,"LINESTRING( 7.35063 8.97051, 7.35047 8.9711, 7.35042 8.97142)"
1154515002,,"LINESTRING( 7.4599 8.95567, 7.45999 8.9561)"
1154829094,,"LINESTRING( 7.43616 8.94005, 7.43652 8.94015, 7.43708 8.94031, 7.43751 8.94055, 7.43828 8.94113, 7.43926 8.94185)"
1152814670,,"LINESTRING( 7.5273 9.08951, 7.52688 9.08964)"
1154873550,,"LINESTRING( 7.35513 8.91383, 7.35536 8.91398, 7.35549 8.91409, 7.35562 8.9142, 7.35576 8.91432, 7.35597 8.91435, 7.35616 8.91442, 7.35631 8.91449, 7.35658 8.9145, 7.35692 8.91453, 7.3573 8.91459, 7.35756 8.91461)"
1063054550,,"LINESTRING( 7.57917 8.99526, 7.57925 8.99745)"
1152804459,,"LINESTRING( 7.37996 8.96713, 7.37945 8.96726)"
1218718760,,"LINESTRING( 7.50983 9.09414, 7.50978 9.09428, 7.50965 9.09469, 7.50952 9.09512)"
1179132314,,"LINESTRING( 7.12521 8.96257, 7.12531 8.96273)"
807197741,,"LINESTRING( 7.49582 8.96638, 7.4958 8.97359)"
1179573967,,"LINESTRING( 7.56434 9.02154, 7.5644 9.02162, 7.56443 9.02174)"
1184778651,,"LINESTRING( 7.36725 8.99519, 7.36716 8.99535)"
1154897705,,"LINESTRING( 7.54419 8.94625, 7.54409 8.94641, 7.54407 8.94648, 7.5441 8.94654, 7.54428 8.94665, 7.54451 8.94674, 7.5446 8.94675)"
1152945886,,"LINESTRING( 7.55334 9.0482, 7.55346 9.04856, 7.55351 9.04882)"
1063054626,,"LINESTRING( 7.57606 9.00708, 7.57572 9.0081)"
1167625561,,"LINESTRING( 7.53503 9.04352, 7.53486 9.04438)"
807101348,,"LINESTRING( 7.48117 9.07408, 7.48125 9.07434)"
1154893227,,"LINESTRING( 7.55358 8.94648, 7.55361 8.94663, 7.55364 8.94691)"
1118602710,,"LINESTRING( 7.42861 9.10921, 7.42863 9.10933)"
1063618660,,"LINESTRING( 7.57784 9.05132, 7.5781 9.05135, 7.57843 9.05146)"
1152806147,,"LINESTRING( 7.37162 8.96852, 7.37163 8.96856, 7.3717 8.96925, 7.37171 8.96977, 7.37163 8.96977, 7.37097 8.9698, 7.37104 8.9704, 7.37116 8.9704, 7.37138 8.97034)"
1217546156,,"LINESTRING( 7.48193 9.10599, 7.48182 9.10613, 7.48175 9.1063, 7.48176 9.10643, 7.48179 9.10655)"
1218271656,,"LINESTRING( 7.50438 9.05741, 7.50443 9.05747, 7.5045 9.05753, 7.50486 9.05775, 7.50526 9.058, 7.50532 9.0581, 7.50535 9.0582, 7.50538 9.0583, 7.5054 9.05847, 7.50541 9.05865)"
1063027825,,"LINESTRING( 7.28151 9.13946, 7.2816 9.1398)"
1063411704,,"LINESTRING( 7.38365 9.12443, 7.38387 9.12519)"
1154832372,,"LINESTRING( 7.44118 8.93911, 7.44112 8.93934, 7.44088 8.93964, 7.44085 8.93979, 7.44092 8.93997, 7.44111 8.94026, 7.44124 8.94033, 7.44136 8.9403, 7.44158 8.94006, 7.44174 8.94007)"
1152777535,,"LINESTRING( 7.3551 9.10257, 7.35544 9.10303)"
1063341953,,"LINESTRING( 7.3664 8.99207, 7.36613 8.99226)"
1152726385,,"LINESTRING( 7.48451 8.92735, 7.48479 8.92736)"
1152802801,,"LINESTRING( 7.20748 8.89839, 7.20764 8.89839)"
1154522892,,"LINESTRING( 7.40224 9.06383, 7.40178 9.06422, 7.40154 9.0643, 7.40132 9.06425)"
1217617536,,"LINESTRING( 7.51718 9.05273, 7.51699 9.05298, 7.51691 9.05312, 7.51688 9.05328, 7.51692 9.05398)"
807175682,,"LINESTRING( 7.48492 9.03932, 7.48462 9.03973)"
1063054674,,"LINESTRING( 7.57668 9.00445, 7.57693 9.00448)"
1065365406,,"LINESTRING( 7.36267 8.9838, 7.36331 8.98385)"
1063027495,,"LINESTRING( 7.28081 9.11086, 7.28308 9.11105)"
1152777536,,"LINESTRING( 7.3551 9.10257, 7.35468 9.10283)"
1184794873,,"LINESTRING( 7.4995 8.95904, 7.49911 8.9591)"
1219243922,,"LINESTRING( 7.49876 9.02724, 7.49928 9.02806)"
807260253,,"LINESTRING( 7.51044 9.08047, 7.51044 9.08054, 7.51053 9.08088, 7.51064 9.08144, 7.51067 9.08156, 7.51064 9.08164, 7.51054 9.08168, 7.5104 9.08168, 7.5103 9.08169, 7.51025 9.08176, 7.51025 9.08187, 7.51024 9.08204)"
1063404483,,"LINESTRING( 7.42383 9.11687, 7.42311 9.11689)"
1063618552,,"LINESTRING( 7.56576 9.02677, 7.56567 9.02693)"
1217623182,,"LINESTRING( 7.51549 9.05766, 7.5154 9.05781, 7.51525 9.05788, 7.51505 9.05794)"
1218837125,,"LINESTRING( 7.37932 8.98576, 7.37948 8.98584)"
1154810017,,"LINESTRING( 7.57465 9.02973, 7.57498 9.02991)"
1179573444,,"LINESTRING( 7.56809 8.97562, 7.56817 8.9757, 7.56896 8.97618)"
1154484169,,"LINESTRING( 7.27113 9.12848, 7.27096 9.12866)"
1152714025,,"LINESTRING( 7.58603 8.9285, 7.58528 8.92871)"
807114523,,"LINESTRING( 7.46929 9.03057, 7.46923 9.03115)"
1154468029,,"LINESTRING( 7.49749 9.11917, 7.49748 9.11934, 7.49741 9.11959, 7.49725 9.11983, 7.4971 9.12003, 7.49629 9.12059, 7.49599 9.12087)"
1063027657,,"LINESTRING( 7.27393 9.13213, 7.27318 9.1329)"
1168095130,,"LINESTRING( 7.33758 8.9851, 7.3381 8.98532)"
1154826714,,"LINESTRING( 7.39389 8.93142, 7.39408 8.93152, 7.39423 8.93176, 7.39442 8.93195, 7.39493 8.93215, 7.39558 8.93247, 7.39602 8.93276, 7.39651 8.93325, 7.39681 8.93333, 7.39713 8.93361, 7.39732 8.93372, 7.39746 8.93379, 7.39752 8.93397, 7.39748 8.93415, 7.39739 8.93459, 7.39724 8.93489, 7.39696 8.93503, 7.39666 8.93526, 7.39658 8.93551, 7.39654 8.93582, 7.39618 8.93801, 7.39611 8.93849, 7.39611 8.93875, 7.39613 8.93897, 7.39619 8.93938, 7.39616 8.93961)"
1152621559,,"LINESTRING( 7.50368 8.98068, 7.50367 8.98167, 7.50366 8.98314)"
1063619037,,"LINESTRING( 7.58152 9.01514, 7.58149 9.01522)"
1154521776,,"LINESTRING( 7.39501 9.06085, 7.39442 9.06103)"
1152706496,,"LINESTRING( 7.5536 8.93042, 7.55334 8.93065, 7.55306 8.93089, 7.55276 8.93117, 7.55258 8.93136)"
1118993944,,"LINESTRING( 7.57059 9.02423, 7.57036 9.02479, 7.57025 9.02516)"
1211608414,,"LINESTRING( 7.54241 9.05083, 7.5425 9.05089, 7.54253 9.051, 7.54235 9.05171)"
1113339786,,"LINESTRING( 7.3563 8.96891, 7.35648 8.9689, 7.35661 8.96894, 7.35671 8.96897, 7.35687 8.96895)"
1184781378,,"LINESTRING( 7.29945 8.88258, 7.29897 8.88291, 7.29708 8.884, 7.29581 8.88438, 7.29486 8.8847, 7.29404 8.88474, 7.29352 8.88452, 7.29253 8.88414, 7.29217 8.88403)"
1152801168,,"LINESTRING( 7.55581 8.97297, 7.55635 8.97347, 7.55683 8.97392, 7.55738 8.97441, 7.55754 8.97456, 7.55788 8.97481, 7.55845 8.97535, 7.55862 8.97554, 7.55861 8.97569, 7.55854 8.97581, 7.55844 8.97595, 7.5583 8.9761, 7.55823 8.97616)"
1219266173,,"LINESTRING( 7.45844 9.01043, 7.45916 9.01128)"
1063411679,,"LINESTRING( 7.37965 9.12895, 7.3802 9.12985)"
1152670873,,"LINESTRING( 7.29231 8.90634, 7.29238 8.90662, 7.29237 8.90685, 7.29227 8.90716)"
1152798579,,"LINESTRING( 7.55746 8.98862, 7.55752 8.98881)"
1219516857,,"LINESTRING( 7.39446 9.06668, 7.39431 9.06668, 7.39421 9.06672, 7.39411 9.06672, 7.39399 9.06671)"
1063027809,,"LINESTRING( 7.28108 9.13899, 7.28138 9.13897, 7.28145 9.1392)"
1063667657,,"LINESTRING( 7.24882 8.98687, 7.24886 8.98672, 7.2492 8.98648, 7.24934 8.98654, 7.2509 8.98875, 7.25103 8.98881, 7.25322 8.9873, 7.25611 8.99138, 7.25509 8.99191)"
1063411294,,"LINESTRING( 7.37261 9.12958, 7.37282 9.1299, 7.37297 9.13012)"
1154696903,,"LINESTRING( 7.2902 8.94727, 7.29035 8.9474)"
1063411656,,"LINESTRING( 7.37436 9.13058, 7.37416 9.13101, 7.37367 9.1315, 7.37355 9.1318, 7.37345 9.13192)"
1063333329,,"LINESTRING( 7.37311 8.95474, 7.3726 8.95489)"
807240854,,"LINESTRING( 7.46759 9.06283, 7.46779 9.0631)"
1152923928,,"LINESTRING( 7.34844 9.00244, 7.34875 9.00245, 7.34906 9.00246, 7.34921 9.00249, 7.34934 9.0025, 7.34924 9.00259, 7.34913 9.00274, 7.34897 9.00285)"
1152794587,,"LINESTRING( 7.58591 8.9621, 7.58598 8.96211, 7.58608 8.96211, 7.58616 8.96215, 7.58626 8.9622, 7.58635 8.9622, 7.58644 8.96217, 7.58651 8.96218, 7.5866 8.96225)"
1211600387,,"LINESTRING( 7.55432 9.04387, 7.55494 9.0439)"
1063398945,,"LINESTRING( 7.38575 9.10837, 7.38575 9.10909)"
1168094912,,"LINESTRING( 7.33632 8.97225, 7.33565 8.9732)"
1154690088,,"LINESTRING( 7.37248 9.09457, 7.37219 9.09458)"
1154521790,,"LINESTRING( 7.40199 9.05463, 7.4027 9.05481)"
1063618721,,"LINESTRING( 7.57788 9.05098, 7.5785 9.05105)"
1152804790,,"LINESTRING( 7.50359 8.99746, 7.50321 8.99758, 7.50282 8.99765, 7.50248 8.99774, 7.5023 8.99775, 7.50212 8.99772, 7.50184 8.99767)"
1063356092,,"LINESTRING( 7.40754 8.99281, 7.4074 8.99314)"
1063667709,,"LINESTRING( 7.35396 9.13817, 7.35381 9.13851, 7.35378 9.13871, 7.35378 9.139, 7.35383 9.13951, 7.35381 9.13976, 7.3537 9.13997, 7.35358 9.1401, 7.35342 9.14021, 7.35327 9.14036, 7.35316 9.14051, 7.35311 9.14075)"
1063618511,,"LINESTRING( 7.5736 9.02915, 7.57428 9.02953)"
1152818956,,"LINESTRING( 7.57824 8.90397, 7.57839 8.90434, 7.57841 8.90448)"
1152712712,,"LINESTRING( 7.56923 8.91836, 7.56913 8.91838, 7.56841 8.91851)"
1063550533,,"LINESTRING( 7.33775 9.15045, 7.3374 9.151)"
1179106938,,"LINESTRING( 7.59157 8.88197, 7.59165 8.88197, 7.59227 8.88205, 7.59259 8.88216, 7.59309 8.88234, 7.59375 8.8825)"
1167846910,,"LINESTRING( 7.441 9.08788, 7.44137 9.08777, 7.44192 9.08763, 7.44285 9.08761, 7.4434 9.08765, 7.44394 9.08778, 7.44425 9.08794)"
1065277175,,"LINESTRING( 7.30417 9.08756, 7.30499 9.08781)"
1154717647,,"LINESTRING( 7.29927 8.94812, 7.29918 8.94818, 7.29909 8.94824)"
1154520835,,"LINESTRING( 7.39962 9.01562, 7.40052 9.01655, 7.40106 9.0173, 7.40151 9.01774, 7.4019 9.01808, 7.40252 9.01857, 7.40381 9.01927, 7.40402 9.01936, 7.40434 9.01959, 7.40467 9.01989, 7.40511 9.02005, 7.40526 9.02021, 7.40567 9.02059, 7.40576 9.02079, 7.40599 9.02119, 7.40619 9.02154, 7.4064 9.02189, 7.40694 9.02328, 7.40714 9.02363, 7.40798 9.02466)"
1063333239,,"LINESTRING( 7.36796 8.9567, 7.36804 8.95714)"
1154732637,,"LINESTRING( 7.50895 9.12969, 7.50783 9.12972, 7.50751 9.12973)"
1184799353,,"LINESTRING( 7.42389 9.02849, 7.42413 9.02854, 7.42434 9.02872)"
1154518505,,"LINESTRING( 7.47792 8.96043, 7.47811 8.96062, 7.4782 8.96073, 7.47836 8.96076)"
1152804774,,"LINESTRING( 7.50359 8.99746, 7.50354 8.99795, 7.50396 8.99865, 7.50433 8.99951, 7.50476 9.00031)"
1184791425,,"LINESTRING( 7.43513 9.03309, 7.43503 9.03342, 7.43481 9.03376, 7.43478 9.03377)"
1104734768,,"LINESTRING( 7.52454 9.06243, 7.52437 9.06471)"
1179570067,,"LINESTRING( 7.57342 8.9794, 7.57345 8.97946, 7.5735 8.9795, 7.57357 8.97953, 7.57365 8.97956, 7.57379 8.97958, 7.57391 8.97958, 7.57422 8.97958, 7.57433 8.97958)"
1152799373,,"LINESTRING( 7.52398 8.99606, 7.52394 8.99652, 7.52397 8.99672, 7.52413 8.99682)"
1152801200,,"LINESTRING( 7.56513 8.96942, 7.5652 8.96962, 7.56529 8.96979, 7.56533 8.96991, 7.56538 8.97009, 7.56545 8.97034)"
1152804460,,"LINESTRING( 7.37996 8.96713, 7.38003 8.96712, 7.38042 8.96708, 7.38054 8.96778, 7.38056 8.96812)"
1184903510,,"LINESTRING( 7.53512 8.92509, 7.53477 8.92517)"
1184903656,,"LINESTRING( 7.56156 8.93091, 7.56128 8.93126)"
1152806422,,"LINESTRING( 7.36631 8.97269, 7.36665 8.97288, 7.36685 8.97298)"
1152630342,,"LINESTRING( 7.57065 8.89895, 7.57039 8.89927)"
1152766219,,"LINESTRING( 7.45562 9.10312, 7.45615 9.10399)"
1154520000,,"LINESTRING( 7.33606 9.07518, 7.33597 9.07524, 7.33584 9.07529, 7.33571 9.07531, 7.33553 9.07531, 7.33534 9.07521)"
1152843739,,"LINESTRING( 7.23088 9.10979, 7.22998 9.10988)"
1152924595,,"LINESTRING( 7.5268 8.96053, 7.52593 8.96058, 7.52541 8.96062, 7.52525 8.96067, 7.52509 8.96067, 7.52485 8.96061, 7.52476 8.96065, 7.52469 8.96073, 7.5246 8.9608)"
1152796512,,"LINESTRING( 7.45099 8.97064, 7.45075 8.97066)"
1152820071,,"LINESTRING( 7.5896 8.90778, 7.58966 8.90813)"
1073863863,,"LINESTRING( 7.35693 9.13577, 7.35682 9.13571, 7.35639 9.1359, 7.35631 9.13589)"
1217136400,,"LINESTRING( 7.39281 9.11665, 7.3928 9.11736)"
807165943,,"LINESTRING( 7.51044 9.08047, 7.50977 9.0806, 7.50942 9.08059)"
1152591965,,"LINESTRING( 7.4673 9.09898, 7.46695 9.09911, 7.46617 9.09947, 7.46542 9.09988, 7.46511 9.09998)"
1179920911,,"LINESTRING( 7.12792 8.958, 7.12816 8.95799, 7.12824 8.95805, 7.12858 8.95806)"
1179920908,,"LINESTRING( 7.12792 8.958, 7.12792 8.9584, 7.12811 8.95894, 7.12833 8.9594, 7.12847 8.95951)"
1211933186,,"LINESTRING( 7.50847 8.92124, 7.50824 8.92152, 7.50775 8.92203, 7.50749 8.92214)"
1211933184,,"LINESTRING( 7.50815 8.92041, 7.50826 8.92073, 7.50847 8.92124)"
1217365011,,"LINESTRING( 7.41586 9.10775, 7.4159 9.10896)"
1104741478,,"LINESTRING( 7.52454 9.06243, 7.52466 9.06464, 7.52466 9.06475, 7.52463 9.06581, 7.52462 9.06616)"
1152804461,,"LINESTRING( 7.37996 8.96713, 7.38001 8.96777, 7.38005 8.96811)"
1152806425,,"LINESTRING( 7.36631 8.97269, 7.36617 8.97275, 7.36597 8.97285, 7.36583 8.97293, 7.36571 8.97305, 7.36577 8.97313, 7.36601 8.97321, 7.36625 8.97327, 7.36641 8.97339, 7.36677 8.97357, 7.36729 8.97383, 7.36754 8.97396)"
807093100,,"LINESTRING( 7.48697 9.0721, 7.48696 9.07217, 7.48692 9.07234, 7.48652 9.07255, 7.48595 9.07269)"
1219245282,,"LINESTRING( 7.51451 9.01706, 7.51437 9.01711, 7.5142 9.01713, 7.51386 9.01722)"
1219245285,,"LINESTRING( 7.51451 9.01706, 7.51453 9.01727, 7.51452 9.01733, 7.51449 9.01745, 7.51449 9.01755, 7.51452 9.01769, 7.5145 9.01779, 7.51446 9.01783, 7.51439 9.01787, 7.51432 9.01789, 7.5143 9.01795, 7.51422 9.01826)"
1152907937,,"LINESTRING( 7.49768 8.95427, 7.4979 8.95534)"
1152926663,,"LINESTRING( 7.38591 9.05221, 7.386 9.05236, 7.38623 9.05284, 7.38639 9.05362, 7.38638 9.0542)"
1154749241,,"LINESTRING( 7.4348 9.08559, 7.43485 9.08658)"
1154804663,,"LINESTRING( 7.30267 9.09351, 7.30263 9.094)"
1154831449,,"LINESTRING( 7.43677 8.9407, 7.43669 8.94084, 7.4366 8.9412, 7.43654 8.94145, 7.43644 8.9415)"
1152627834,,"LINESTRING( 7.56172 8.903, 7.56157 8.90305, 7.56123 8.90319, 7.56117 8.90322)"
1152627833,,"LINESTRING( 7.56172 8.903, 7.56196 8.9033, 7.56215 8.9034)"
1152630387,,"LINESTRING( 7.56932 8.90403, 7.56921 8.90418)"
1152937550,,"LINESTRING( 7.57095 9.01033, 7.5707 9.01055, 7.57026 9.01086, 7.56999 9.01102, 7.5697 9.01126, 7.56937 9.01158)"
1154520815,,"LINESTRING( 7.38924 9.02221, 7.38966 9.02223, 7.38986 9.02225)"
1152794237,,"LINESTRING( 7.48623 8.92793, 7.48628 8.9283)"
807168123,,"LINESTRING( 7.47927 9.09584, 7.47931 9.09606)"
1104726168,,"LINESTRING( 7.45062 9.06756, 7.44693 9.06791)"
1063618483,,"LINESTRING( 7.57537 9.02802, 7.57502 9.02875)"
1217536492,,"LINESTRING( 7.42198 9.12479, 7.42269 9.12577)"
1152688966,,"LINESTRING( 7.22153 8.92608, 7.22135 8.92689, 7.22108 8.92797, 7.22074 8.92908)"
1152934398,,"LINESTRING( 7.51509 9.01047, 7.51505 9.01081, 7.51503 9.01094, 7.51504 9.01103, 7.51506 9.01114, 7.51517 9.01128, 7.5153 9.01147, 7.51532 9.01154, 7.51534 9.01164, 7.51531 9.01176, 7.51512 9.01199, 7.51509 9.01207, 7.51509 9.0122, 7.51526 9.01279, 7.5153 9.01306, 7.51538 9.01354)"
1152933646,,"LINESTRING( 7.30187 8.96723, 7.30198 8.96739, 7.3025 8.96794, 7.30257 8.96803)"
1063389851,,"LINESTRING( 7.27211 9.10402, 7.27209 9.10422)"
1063054667,,"LINESTRING( 7.57689 9.00515, 7.57758 9.0052)"
1211640083,,"LINESTRING( 7.47032 9.04721, 7.47217 9.04812)"
1184794176,,"LINESTRING( 7.37513 8.99602, 7.37478 8.99611, 7.37447 8.9964)"
1184786080,,"LINESTRING( 7.49834 8.95708, 7.49834 8.9574)"
1184783233,,"LINESTRING( 7.3184 8.85109, 7.3186 8.85112, 7.31964 8.85194)"
1152796500,,"LINESTRING( 7.45032 8.97237, 7.45019 8.97241)"
1152796502,,"LINESTRING( 7.45032 8.97237, 7.4504 8.97259)"
1064024860,,"LINESTRING( 7.24034 9.14242, 7.24078 9.14243, 7.24092 9.1425, 7.24106 9.14246, 7.24131 9.1425, 7.24146 9.14268, 7.24174 9.14278, 7.24231 9.14276, 7.24284 9.14281, 7.24309 9.14295)"
1211545774,,"LINESTRING( 7.40448 8.98784, 7.40416 8.988)"
1152638389,,"LINESTRING( 7.57629 8.89822, 7.5764 8.89854)"
1184786078,,"LINESTRING( 7.49833 8.95607, 7.49833 8.95617, 7.49834 8.95708)"
1152922733,,"LINESTRING( 7.58148 9.07229, 7.58152 9.07236, 7.58165 9.07253, 7.58176 9.07283, 7.58188 9.07307, 7.58203 9.07328, 7.58217 9.07354, 7.5825 9.07399)"
1063389713,,"LINESTRING( 7.27132 9.10462, 7.2713 9.10484)"
1211858481,,"LINESTRING( 7.36379 9.05612, 7.36363 9.05624, 7.36357 9.05626)"
1110127456,,"LINESTRING( 7.52462 9.06616, 7.5246 9.06637)"
807199562,,"LINESTRING( 7.40557 9.06881, 7.4068 9.0686, 7.4069 9.0686, 7.40695 9.06862, 7.40699 9.06867, 7.407 9.06879, 7.40696 9.06939)"
1152799382,,"LINESTRING( 7.52888 8.99381, 7.52881 8.99476, 7.52887 8.99495)"
1063389854,,"LINESTRING( 7.27211 9.10402, 7.27229 9.10404)"
1152799381,,"LINESTRING( 7.52888 8.99381, 7.52926 8.9939, 7.52956 8.9939, 7.52979 8.99394, 7.52991 8.99403, 7.53033 8.99448, 7.53047 8.99464, 7.53073 8.99489)"
1212618629,,"LINESTRING( 7.36844 9.1202, 7.36857 9.12043)"
1152616902,,"LINESTRING( 7.47014 8.98186, 7.46984 8.98207)"
1152808347,,"LINESTRING( 7.48611 8.9703, 7.48615 8.97088, 7.48619 8.973, 7.4863 8.97314, 7.48649 8.97441)"
807297176,,"LINESTRING( 7.45062 9.06756, 7.45094 9.06754, 7.45113 9.06764, 7.45124 9.06775, 7.45139 9.06812)"
1063002318,,"LINESTRING( 7.57855 8.82103, 7.57808 8.82135)"
1184786079,,"LINESTRING( 7.49834 8.95708, 7.49797 8.95709)"
1152949761,,"LINESTRING( 7.44838 8.95903, 7.44863 8.95935, 7.44875 8.95943)"
1063069668,,"LINESTRING( 7.20078 9.05891, 7.20136 9.05996)"
1154827738,,"LINESTRING( 7.30581 9.0773, 7.30561 9.0774)"
1152635323,,"LINESTRING( 7.57303 8.89639, 7.57246 8.89688, 7.57209 8.89724)"
1063561234,,"LINESTRING( 7.30636 9.14839, 7.3066 9.14847)"
1154468084,,"LINESTRING( 7.49141 9.12262, 7.49142 9.12309, 7.49146 9.1232, 7.49154 9.12324)"
1211939746,,"LINESTRING( 7.39338 8.99504, 7.39322 8.99558)"
1118499120,,"LINESTRING( 7.43394 9.07185, 7.434 9.07195, 7.43409 9.07203, 7.43417 9.07209, 7.43429 9.07218)"
1152945894,,"LINESTRING( 7.55453 9.04794, 7.55428 9.04841, 7.55426 9.04877)"
807133819,,"LINESTRING( 7.47382 9.05991, 7.47403 9.05975, 7.47417 9.05974, 7.47439 9.05984, 7.47504 9.0601)"
1154474693,,"LINESTRING( 7.32353 9.11883, 7.32315 9.11924, 7.32283 9.11939, 7.32221 9.11953, 7.3219 9.11987, 7.32158 9.12012, 7.32103 9.12016, 7.32037 9.12013, 7.31994 9.12018, 7.31968 9.12025, 7.31951 9.12035, 7.31935 9.12048, 7.31899 9.12076)"
807103780,,"LINESTRING( 7.50437 9.04497, 7.50443 9.04501)"
807019271,,"LINESTRING( 7.3214 9.14919, 7.32007 9.14992, 7.31932 9.15043)"
1211688828,,"LINESTRING( 7.38854 8.97865, 7.38868 8.97881)"
1211526299,,"LINESTRING( 7.35849 9.06293, 7.35857 9.06304)"
1167981957,,"LINESTRING( 7.42176 9.05708, 7.42208 9.05708, 7.42219 9.0571, 7.42228 9.05713, 7.42238 9.05717, 7.42267 9.05735, 7.42301 9.05757)"
1184797560,,"LINESTRING( 7.43478 9.03377, 7.43501 9.03398, 7.43515 9.03406)"
1154738040,,"LINESTRING( 7.4849 9.14996, 7.48525 9.15017, 7.48541 9.15027)"
1063055090,,"LINESTRING( 7.55447 9.00025, 7.55462 9.00055, 7.55564 9.00026)"
1211939015,,"LINESTRING( 7.42551 9.09795, 7.42556 9.09795, 7.42587 9.09799, 7.42607 9.09807, 7.42624 9.09825, 7.4264 9.09865)"
1179585592,,"LINESTRING( 7.48563 8.96288, 7.48545 8.96306)"
1063040489,,"LINESTRING( 7.47914 9.14995, 7.47921 9.15004, 7.47938 9.15026, 7.47956 9.15046, 7.47971 9.15055, 7.4799 9.15058, 7.48033 9.15044, 7.48084 9.15013)"
1063549752,,"LINESTRING( 7.30664 9.14687, 7.3066 9.14721, 7.3066 9.14847)"
1154517066,,"LINESTRING( 7.58892 9.05448, 7.58931 9.05472, 7.58975 9.05503, 7.58996 9.05514)"
1152819271,,"LINESTRING( 7.58507 8.99802, 7.58451 8.99807)"
1152926591,,"LINESTRING( 7.39351 9.04243, 7.39456 9.04214, 7.39466 9.04212, 7.39472 9.04214, 7.39477 9.04227, 7.39486 9.04263)"
1152926587,,"LINESTRING( 7.39351 9.04243, 7.39297 9.04257)"
1167981956,,"LINESTRING( 7.42176 9.05708, 7.4214 9.05711, 7.42114 9.05715, 7.42098 9.0572, 7.42085 9.05732)"
1063050827,,"LINESTRING( 7.52067 9.01417, 7.52089 9.01457)"
807302875,,"LINESTRING( 7.47106 9.06485, 7.47151 9.06533)"
1152621584,,"LINESTRING( 7.49919 8.9788, 7.49921 8.97917, 7.49915 8.97936, 7.49901 8.97956, 7.49879 8.97974, 7.49863 8.97986)"
1217418688,,"LINESTRING( 7.49346 9.07559, 7.49388 9.07609, 7.49406 9.0762, 7.49414 9.07623)"
807134937,,"LINESTRING( 7.49607 9.03662, 7.49665 9.03756)"
1063611867,,"LINESTRING( 7.44489 9.11668, 7.44503 9.11733)"
1154809845,,"LINESTRING( 7.39136 9.10098, 7.3911 9.10099, 7.39079 9.10101, 7.39044 9.10102, 7.39024 9.10101)"
