POI_ID,STREET_NAME,HOUSE_NUMBER,POSTAL_CODE,LAT,LON
50604368,Südliche Hildapromenade,,76133,49.01218,8.3839
1203093706,Rintheimer Straße,15,76131,49.01105,8.42554
1178852294,Herrenstraße,23,76133,49.0093,8.39892
50605305,Neufeldstraße,10,76187,49.03143,8.3392
1017890543,Karlstraße,52,76133,49.00386,8.39439
1161080483,Krappmühlenweg,,76229,49.0059,8.51219
1058556685,Weinbrennerstraße,6,76135,49.00591,8.37714
801780845,Rheinstraße,2,76185,49.01148,8.3649
50609417,,,76131,49.01556,8.41906
1148921126,Ahaweg,6,76131,49.01874,8.40195
1126227434,Friedhofweg,,76228,48.94757,8.4807
1039130285,Kaiserstraße,147,76133,49.00967,8.4019
1132207592,Schneidemühler Straße,23,76139,49.03575,8.43579
1137762785,Egon-Eiermann-Allee,8,76187,49.03653,8.34963
1097181939,Rheinstraße,110,76185,49.01717,8.35321
1178704437,Rheinstraße,90,76185,49.01414,8.35497
801780849,Bergbahnstraße,2,76227,48.99968,8.47936
1070085029,Starenweg,,76149,49.053,8.38936
1131737503,Karl-Jäck-Weg,,76229,49.00406,8.51101
800766758,Leopoldstraße,18,76133,49.00819,8.38957
800756151,Kaiserstraße,114,76133,49.00986,8.39861
1192341348,Elsa-Brändström-Straße,,76228,48.97124,8.46785
1115828149,Hermann-Höpker-Aschoff-Straße,1,76149,49.05394,8.393
1039130165,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
50609439,Südendstraße,,76135,48.9988,8.3842
1070066402,Europaplatz,,76133,49.01002,8.39427
1039130164,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1039257275,Fritschlachweg,17,76189,49.00181,8.32381
800056144,Rüppurrer Straße,1,76137,49.00561,8.41055
1110490871,Tulpenstraße,4,76199,48.97111,8.40506
1039243443,Neckarstraße,32,76199,48.9857,8.39281
1058701748,Seldeneckstraße,,76185,49.01473,8.36131
1202695386,Haid-und-Neu-Straße,15,76131,49.01315,8.42793
1204323132,Guckallee,,76135,48.9739,8.37263
50604901,Hans-Thoma-Straße,1,76133,49.01165,8.3995
1024126478,Eisenbahnstraße,8,76229,49.00505,8.50023
1058556665,Kaiserallee,15,76133,49.01042,8.38305
800766538,Kaiserstraße,90,76133,49.00972,8.40168
1039211649,Kaiserstraße,185,76133,49.00982,8.39874
1039240970,Yorckstraße,32,76185,49.00828,8.3728
929488844,Kußmaulstraße,15,76187,49.0199,8.36767
1178887218,Mannheimer Straße,12,76131,49.01289,8.44105
1108712200,Josef-Schmitt-Straße,2,76187,49.03379,8.37469
1039266234,Pfalzstraße,7,76189,49.00548,8.33138
1023826374,Lauterbergstraße,1,76137,48.99635,8.40483
1070085734,Haid-und-Neu-Straße,,76131,49.0137,8.42948
1137617936,Schenkenburgstraße,6,76135,48.9937,8.37216
1001492306,Bert-Brecht-Straße,64,76189,49.0001,8.3386
1070085733,Haid-und-Neu-Straße,,76131,49.01364,8.42958
1039273117,Wiesenstraße,2,76228,48.95544,8.47007
1039321009,Bahnhofplatz,1,76137,48.99449,8.4016
1166381202,Baumeisterstraße,36,76137,49.00417,8.40761
1165601161,Thüringer Straße,11,76228,48.95284,8.47785
50606144,Hansastraße,13,76189,49.00927,8.33366
1132034539,Augartenstraße,3,76137,48.99923,8.40499
57570370,Am Rüppurrer Schloß,40,76199,48.98181,8.41343
800763293,Poststraße,1,76137,48.9951,8.40365
1039782031,Kirchhofstraße,54,76149,49.05017,8.37817
1039266246,Theodor-Rehbock-Straße,11,76131,49.00919,8.4381
800766169,Adlerstraße,29,76133,49.00723,8.40789
1113022416,Sophienstraße,89,76135,49.00782,8.38286
1058556709,Löwenstraße,18,76199,48.96956,8.40394
1126226665,,,76228,48.94432,8.47763
898512336,Mauerweg,2,76185,49.00739,8.33954
1126267043,Erzbergerstraße,141,76149,49.02919,8.38645
1166607058,B10,,76131,49.00403,8.42021
1132504367,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1108686618,Ettlinger Straße,7,76137,49.0024,8.40328
50604284,Hardtstraße,25,76185,49.01459,8.36024
801780858,Pfinztalstraße,32,76227,48.99916,8.47324
1164825536,Lötzener Straße,18,76139,49.03556,8.44536
800056130,Ettlinger-Tor-Platz,1,76133,49.00564,8.40332
1164824948,Alte Friedrichstraße,39,76149,49.04828,8.37676
1039130288,Kaiserstraße,215,76133,49.00998,8.39545
1039893097,Nebeniusstraße,22,76137,48.99734,8.40769
1108686994,Blumenstraße,19,76133,49.00828,8.39659
1005159760,Lötzener Straße,2,76139,49.03659,8.44604
1039266255,Lissenstraße,6,76227,48.99546,8.4545
1010054598,,,76137,48.99217,8.40211
1039212939,Inselstraße,14,76189,49.00648,8.32796
800757087,Kaiserstraße,207,76133,49.00995,8.39625
1039130162,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1165846745,Kastanienallee,,76189,48.99253,8.33771
1163976881,Ottostraße,18,76227,48.99698,8.43957
800056133,Ettlinger-Tor-Platz,1,76133,49.00564,8.40332
1108686628,Amalienbadstraße,1,76227,48.99916,8.46704
1039814530,Kaiserstraße,227,76133,49.01011,8.39239
1131737496,Schloßbezirk,,76131,49.01172,8.40425
1148922680,Augustastraße,3,76137,49.00184,8.39355
1058544173,Beiertheimer Allee,15,76137,49.00248,8.3988
50615119,Schenkenburgstraße,1,76135,48.99206,8.37237
1132504372,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
800752194,Kaiserstraße,109,76133,49.00942,8.40732
1193028735,Zunftstraße,4,76227,48.9996,8.47168
1031198211,Am Anger,6,76189,48.99643,8.3388
1112142138,Rheinstraße,18,76185,49.0115,8.36296
1031198229,Roggenbachstraße,30,76133,49.01719,8.38407
898514470,Wilhelm-Hausenstein-Allee,22,76187,49.03347,8.37044
1116117430,Werderplatz,40,76137,49.00145,8.40747
801747913,Am Friedhof,6,76227,49.00213,8.48558
800763712,Ettlinger Straße,31,76137,48.9985,8.40382
801780590,Lötzener Straße,8,76139,49.03624,8.44568
1164873751,Kaiserstraße,94,76133,49.00974,8.40102
1039893133,Riedstraße,11,76199,48.96836,8.4023
801779391,Litzenhardtstraße,52,76135,48.98807,8.38113
844320896,Bocksdornweg,2,76149,49.03398,8.39424
1039243144,Ebertstraße,16,76137,48.99472,8.3939
1104117072,Amalienstraße,21,76133,49.00795,8.39446
1165961640,Reinhold-Frank-Straße,48,76133,49.01152,8.38757
1039243140,Steinkreuzstraße,40,76228,48.9743,8.45353
1202448098,Ebertstraße,38,76137,48.99508,8.38888
1108687007,Waldstraße,19,76133,49.01072,8.39884
1201408472,Hohenzollernstraße,4,76135,48.99361,8.39385
1011013896,Lange Straße,1,76199,48.9723,8.40328
50610461,Nördlicher Ritterhof,,76133,49.01032,8.40238
1131716799,Alte Friedrichstraße,,76149,49.05194,8.38282
1132504369,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
800763864,Markgrafenstraße,27,76131,49.00769,8.41092
1058556672,Kriegsstraße,27,76133,49.00533,8.39896
1132504727,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1039782012,Rommelstraße,5,76227,48.99441,8.4652
1039266221,Ettlinger Straße,9,76137,49.0021,8.40324
50606082,Bahnhofplatz,2,76137,48.99507,8.40195
1070132237,Hardeckstraße,,76185,49.00197,8.36287
1048476366,Gartenstraße,105,76135,49.00467,8.37963
1070084712,,,76187,49.0302,8.37618
1011540996,Kaiserstraße,187,76133,49.00983,8.39853
1178852639,Kaiserstraße,82,76133,49.00965,8.40311
1148921127,Ahaweg,6,76131,49.01874,8.40195
1204820472,Raiherwiesenstraße,,76227,48.99801,8.45849
1204534767,Lorenzstraße,19,76135,49.00128,8.38308
1110490529,Rüppurrer Straße,2,76137,49.00497,8.41028
57561537,Kaiserstraße,70,76133,49.00957,8.40461
1110490836,Kaiserstraße,223,76133,49.01007,8.39328
57554191,Gottesauer Straße,6,76131,49.00833,8.41715
1058544211,Sudetenstraße,52,76187,49.03247,8.34687
1126266704,Schwindstraße,10,76135,49.00349,8.38165
1108536923,Ritterstraße,5,76133,49.00934,8.40095
1131716974,Helmut-Grobs-Allee,,76187,49.03005,8.33456
1108686604,Sophienstraße,35,76133,49.00696,8.39127
1131730097,Brüchlestraße,,76227,49.00438,8.46094
57564426,Brauerstraße,40,76135,49.00054,8.38595
1108686623,Erbprinzenstraße,31,76133,49.00931,8.39587
1005227333,Kastanienallee,32,76189,48.99248,8.33765
844448309,Donauschwabenstraße,40,76149,49.05295,8.39564
1039877200,Karlstraße,63,76137,49.002,8.39444
1039880699,Herrenstraße,30,76133,49.00888,8.39835
1108712216,Neufeldstraße,6,76187,49.03119,8.33945
1131728645,Battstraße,87,76199,48.96915,8.42344
1039814903,Pfannkuchstraße,16,76185,49.01139,8.348
1192311698,Waldstraße,,76133,49.01015,8.39778
1039815629,Breite Straße,49,76135,48.9912,8.392
50605280,Kriegsstraße,90,76133,49.00571,8.40709
1112142123,Bernhardstraße,8,76131,49.00955,8.42069
1070464387,Pfinztalstraße,17,76227,48.99916,8.47254
1017915089,Wettersteinstraße,13,76228,48.97528,8.45284
1164919040,Kaiserstraße,92,76133,49.00974,8.40116
1058541555,Gymnasiumstraße,6,76227,48.99845,8.47771
1024177316,Windeckstraße,9,76135,48.98896,8.37339
1108687000,Kaiserstraße,217,76133,49.01001,8.39462
898512228,Am Berg,2,76228,48.95666,8.47115
1104101724,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1178851649,Sophienstraße,53,76133,49.00744,8.38977
1039243169,Im Stalbühl,1,76229,49.03066,8.50524
1138901157,Ruschgraben,90,76139,49.02098,8.45665
801780819,Am Rüppurrer Schloß,5,76199,48.98128,8.40555
1039892649,Ludwig-Erhard-Allee,3,76131,49.00561,8.41444
1010106221,Badener Straße,8,76227,48.99863,8.47659
1141613044,Donauschwabenstraße,40,76149,49.05297,8.39563
1108687017,Rheinstraße,20,76185,49.01149,8.36277
1163236651,Am Storrenacker,1,76139,49.01932,8.46213
1070085028,Amselweg,,76149,49.05317,8.38918
800751218,Kriegsstraße,140,76133,49.00558,8.39425
1100436680,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1104303596,Kaiserstraße,122,76133,49.0099,8.39788
1070075896,Am Mühlburger Bahnhof,,76189,49.01447,8.35174
1115829240,Ludwig-Erhard-Allee,1,76131,49.00578,8.41369
1024168213,Durlacher Allee,,76139,49.00482,8.44626
57564969,Am Zinken,1,76149,49.05769,8.38458
1104303631,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1039275844,,,76135,48.99074,8.37557
1126226962,Friedhofweg,,76228,48.94844,8.48095
1039266233,Am Anger,27,76189,48.9938,8.33638
1070067174,Kaiserallee,,76185,49.0113,8.36923
1203874668,,,76131,49.01714,8.41523
1031175682,Durmersheimer Straße,145,76189,48.99772,8.34713
50605104,Sophienstraße,24,76133,49.00705,8.39111
1174481976,,,76135,49.00114,8.38454
1039130283,Kaiserstraße,193,76133,49.00985,8.39801
1178675930,Haid-und-Neu-Straße,30,76131,49.01325,8.42833
1112420100,Gottesauer Straße,6,76131,49.00833,8.41715
1104118467,Karlstraße,51,76133,49.0042,8.3946
1017634411,Niddastraße,,76229,49.0073,8.49541
57562999,Am Mühlburger Bahnhof,1,76189,49.01447,8.35174
998045415,Schoemperlenstraße,,76185,49.02121,8.35169
1131716773,Am Junkertschritt,,76149,49.05508,8.37137
898517162,Am Entenfang,1,76185,49.01082,8.35999
1039814540,Karlstraße,36,76133,49.00659,8.39464
1104303629,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
996904392,An der Roßweid,3,76229,49.02995,8.47198
1001493866,Scheffelstraße,1,76135,49.00999,8.38185
1039130163,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1110490894,Pfinztalstraße,61,76227,48.99928,8.46876
800763346,Schützenstraße,35,76137,49.00236,8.40696
50603372,Karlsruher Straße,82,76139,49.02545,8.44917
1058551420,Hallesche Allee,30,76139,49.03584,8.45415
1193024473,Rudolfstraße,24,76131,49.0087,8.42208
1131737498,,,76227,48.99648,8.47453
1010094854,Rheinstraße,30,76185,49.0113,8.36076
1148730267,Schwarzwaldstraße,92,76137,48.99192,8.40283
1017915033,Ortsstraße,5,76228,48.95376,8.50869
1005154276,Tilsiter Straße,15,76139,49.0313,8.43843
1193145827,Festplatz,2,76137,49.00301,8.40192
50611430,Schloßbezirk,,76131,49.01403,8.40265
801780822,Schillerstraße,53,76135,49.00618,8.3781
1206124249,Emil-Gött-Straße,12,76131,49.01228,8.42105
1108712214,Heinrich-Köhler-Straße,8,76187,49.02338,8.37352
1039816421,Talstraße,43,76228,48.9462,8.48201
1039243430,Grötzinger Straße,21,76227,49.00012,8.47965
1010054607,Bahnhofplatz,,76137,48.99449,8.4016
1201779731,Durlacher Allee,,76137,49.00528,8.43735
1058556703,Kaiserstraße,169,76133,49.00974,8.40031
1178879797,Jägerhausstraße,4,76139,49.03089,8.45804
1132504731,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1131726157,Gewann Großoberfeld,,76135,48.98939,8.36968
1193033995,Rheinstraße,62,76185,49.01313,8.35574
1070067525,August-Dosenbach-Straße,,76189,48.99923,8.34122
1148921125,Goethestraße,45,76135,49.0094,8.37546
50605066,An der Vogelhardt,10,76149,49.04393,8.39349
1131729193,Ettlinger Allee,7,76199,48.98551,8.40417
1165144561,Ortenbergstraße,,76135,48.99114,8.37448
1023843434,Pfinzstraße,87,76227,49.00158,8.47055
1112140396,Hardtstraße,58,76185,49.01427,8.36
997869580,Wattstraße,6,76185,49.03247,8.35896
1112142140,Hegaustraße,12,76199,48.96789,8.41084
998688644,Lange Straße,1,76199,48.9723,8.40328
1148865257,Bahnhofplatz,,76137,48.99437,8.40248
1039266224,Erbprinzenstraße,23,76133,49.00877,8.3976
1110491106,Ebertstraße,38,76137,48.99508,8.38889
1017890490,Kaiserallee,61,76133,49.01075,8.37612
1040338636,Alte Friedrichstraße,54,76149,49.04894,8.37801
1109994689,Hermann-Billing-Straße,,76137,49.00389,8.40185
1070091453,Pforzheimer Straße,,76227,49.00573,8.47205
801780843,Kastenwörtstraße,24,76189,49.00495,8.33174
1110490847,Litzenhardtstraße,57,76135,48.9888,8.3826
1011026856,Weinweg,,76137,49.00799,8.44438
1005358212,,,76137,48.99217,8.40211
50604137,Ettlinger Straße,23,76137,49.00012,8.40321
1116117429,Südendstraße,44,76135,48.9988,8.38437
1039892565,Steinhäuserstraße,25,76135,48.99751,8.38151
800754421,Werderstraße,51,76137,49.0016,8.40789
1039818394,Eichelbergstraße,1,76189,48.99864,8.35033
1070067177,Kaiserallee,,76133,49.01062,8.38146
1148908266,Karl-Friedrich-Straße,9,76133,49.0088,8.40407
1132035568,Carl-Metz-Straße,3,76185,49.01202,8.3489
1203032871,Durlacher Allee,,76139,49.00556,8.4506
800753381,Leopoldstraße,3,76133,49.0099,8.38978
1039243152,Kriegsstraße,276,76135,49.00562,8.3722
1142150547,Georg-Friedrich-Straße,3,76131,49.01035,8.4234
1112143292,Grabener Straße,14,76149,49.05621,8.38338
1164824928,Tulpenstraße,3,76199,48.9707,8.40607
1203032858,Ludwig-Erhard-Allee,,76137,49.00404,8.4196
50609438,Elfmorgenbruchstraße,,76139,49.00587,8.44712
1017890514,Litzenhardtstraße,32,76135,48.98902,8.3831
1165846582,Kanzlerstraße,,76227,48.99818,8.46817
1005222095,Nancystraße,20,76187,49.02084,8.37054
50613434,Neureuter Straße,5,76185,49.0187,8.35485
1070091400,Durlacher Allee,,76227,49.00225,8.45423
1132504368,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1070089219,,,76139,49.0434,8.46062
50611786,Heidelberger Straße,,76199,48.98061,8.40153
1017888229,Bannwaldallee,42,76185,48.99769,8.3717
1137721066,Esslinger Straße,2,76228,48.95375,8.47679
1166357607,Ebertstraße,,76135,48.99447,8.39533
57564424,Brauerstraße,40,76135,49.00053,8.38594
1178082138,Bahnhofplatz,14,76137,48.99419,8.39841
1039263440,Fritz-Erler-Straße,1,76133,49.00909,8.41027
1039880856,Durlacher Allee,24,76131,49.00835,8.42006
1178868940,Am Rüppurrer Schloß,1,76199,48.98097,8.40518
1131725553,Joachim-Kurzaj-Weg,,76189,48.9936,8.36257
57556277,Battstraße,,76199,48.96615,8.40525
1017890495,Rastatter Straße,62,76199,48.97171,8.40375
50612060,Bannwaldallee,36,76185,49.00036,8.36866
1039243447,Moldaustraße,14,76149,49.04718,8.39608
1070067170,Kaiserallee,,76133,49.01055,8.38696
1011542526,Ortenbergstraße,8,76135,48.99152,8.37497
1040338490,Leopoldstraße,5,76133,49.00942,8.38973
1017154917,Amalienstraße,23,76133,49.00801,8.39428
898512895,Hirtenweg,33,76131,49.01609,8.44713
1108706861,Eisenbahnstraße,20,76229,49.00501,8.49833
1108687003,Talstraße,9,76228,48.94556,8.4854
898512879,Haid-und-Neu-Straße,45,76131,49.01433,8.43165
800056143,Rüppurrer Straße,1,76137,49.00561,8.41055
1192830165,Rüppurrer Straße,94,76137,48.99735,8.41078
1161792134,Marstallstraße,,76227,48.99684,8.47347
1001493076,Karlstraße,67,76137,49.00134,8.39427
1031198227,Otto-Wels-Straße,4,76189,48.98825,8.36265
801780588,Nürnberger Straße,7,76199,48.98466,8.40151
1108536935,Pfinztalstraße,16,76227,48.99919,8.47424
1137973003,Weinweg,22,76131,49.00806,8.44297
1192925427,Rüppurrer Straße,94,76137,48.99735,8.41078
1178851156,Heckenweg,63,76199,48.97285,8.40649
1163982616,Weinweg,22,76131,49.00806,8.44297
1115829217,Kaiserstraße,129,76133,49.00947,8.40566
1161921746,Albert-Braun-Straße,,76189,48.98951,8.36358
1058549170,Mannheimer Straße,29,76131,49.01558,8.44334
1112513571,Prinzessenstraße,2,76227,48.99766,8.47381
50611338,Wilhelm-Baur-Straße,,76135,49.00278,8.37116
1011545405,Kaiserstraße,76,76133,49.00963,8.40371
898116477,Sophienstraße,127,76135,49.0079,8.37873
1039243171,Rheinstraße,38,76185,49.01158,8.35925
1108687010,Kaiserstraße,243,76133,49.0102,8.3903
57556272,Kaiserallee,12,76133,49.01106,8.3754
801782355,Brettener Straße,1,76131,49.0174,8.44333
1039782019,Rheinstraße,17,76185,49.01135,8.36331
801780861,Karlstraße,115,76137,48.99699,8.39374
1131729192,Am Rüppurrer Schloß,9,76199,48.98112,8.40632
1017555764,,,76131,49.01092,8.40458
1031675010,Tiengener Straße,40,76227,49.00806,8.48276
50605241,Luisenstraße,38,76137,49.00078,8.40793
996602887,Bannwaldallee,46,76185,48.997,8.37233
1136323530,An der RaumFabrik,6,76227,48.99829,8.46386
1010054601,Bahnhofplatz,,76137,48.99449,8.4016
1070623356,Kaiserstraße,102,76133,49.0098,8.39995
1132034187,Bahnhofstraße,9,76137,49.00046,8.39514
1103752740,Waldstraße,14,76133,49.0106,8.39853
50603203,Rheinstraße,90,76185,49.01414,8.35497
1039892869,Grötzinger Straße,83,76227,49.00383,8.48502
1108687033,Sophienstraße,99,76135,49.00787,8.38184
1017914839,Kaiserstraße,3,76131,49.00899,8.41601
995160322,Rheinstraße,6,76185,49.01149,8.36454
1131722973,Am Sonnenbad,,76189,49.0126,8.3487
1039257739,Jakob-Dörr-Straße,6,76187,49.03906,8.33529
57567977,Schoemperlenstraße,,76185,49.02121,8.35169
1058544184,Landauer Straße,16,76185,49.03076,8.36632
1192291858,Käppelestraße,3,76131,49.00752,8.43912
1017154881,Rheinstraße,44,76185,49.01185,8.35861
1204820605,Durlacher Allee,,76139,49.00391,8.44892
1165961610,Rudolf-Freytag-Straße,4,76189,48.99888,8.34687
1131737513,Schlossbergstraße,12,76228,48.97256,8.45459
1031201688,Elbinger Straße,14,76139,49.04142,8.44194
1178851351,Mainstraße,23,76199,48.9848,8.39343
1039243179,Zirkel,11,76131,49.01051,8.40703
1203177311,Carl-Metz-Straße,1,76185,49.01004,8.35435
1164919796,Basler-Tor-Straße,1,76227,48.99701,8.46976
1178053450,Brauerstraße,1,76133,49.00471,8.38696
1178852126,Schillerstraße,53,76135,49.00624,8.37814
50610665,Kurzheckweg,,76187,49.01573,8.34773
898522716,Grazer Straße,25,76227,48.99173,8.45532
1070085736,Haid-und-Neu-Straße,,76131,49.0207,8.44478
1131737677,Waldbronner Straße,12,76228,48.94432,8.47928
800851058,Zirkel,,76133,49.01071,8.40129
1192920203,Essenweinstraße,9,76131,49.01016,8.42486
844449707,Durmersheimer Straße,149,76189,48.99663,8.34614
1109981878,Kaiserstraße,,76131,49.00899,8.41605
1005154587,Pfinztalstraße,78,76227,48.99931,8.46893
1126225407,Amalienbadstraße,39,76227,48.99695,8.46454
1166860041,Otto-Wels-Straße,33,76189,48.98554,8.36247
801780821,Kaiserallee,113,76185,49.0111,8.36895
57561516,Baumeisterstraße,54,76137,49.00436,8.40966
1115829168,Rhode-Island-Allee,4,76149,49.0209,8.38655
50611594,Festplatz,9,76137,49.00294,8.39972
1178851632,Karlstraße,115,76137,48.99699,8.39374
1203199003,Am Storrenacker,6,76139,49.01937,8.46185
1132269870,Schwarzwaldstraße,29,76137,48.99463,8.39674
1005166852,Kirchplatz,6,76228,48.96554,8.47741
1164975333,Kaiserstraße,100,76133,49.00979,8.40002
50612640,Röntgenstraße,6,76133,49.0116,8.38329
1024168211,Moltkestraße,90,76185,49.01524,8.37437
1005162994,Graf-Rhena-Straße,18,76137,48.99742,8.38853
57565933,Rheinstraße,108,76185,49.01599,8.35398
1039212931,Kreuzstraße,3,76133,49.0101,8.40519
1070623666,Rheinstraße,35,76185,49.01126,8.36184
1192341355,Tiefentalstraße,,76228,48.96827,8.47845
1108687023,Schlesier Straße,63,76227,48.98844,8.45067
1137426138,Neuer Weg,2,76228,48.96776,8.47939
1011026954,An der Roßweid,,76229,49.03251,8.4717
1193021838,Seboldstraße,32,76227,49.0012,8.47031
1164819837,Kaiserstraße,217,76133,49.01001,8.39462
1192341352,B3,,76228,48.983,8.46038
1202649238,Erlachseeweg,,76227,48.98585,8.44693
1039823168,Mannheimer Straße,1,76131,49.01281,8.44062
1011027093,,,76187,49.02792,8.35287
1096900051,Am Mühlburger Bahnhof,10,76189,49.01547,8.35091
1108536738,Eugen-Richter-Straße,2,76187,49.02256,8.37394
1178879784,Pfinztalstraße,64,76227,48.99925,8.47074
1058556691,Kaiserallee,61,76133,49.01075,8.37612
1192927651,,,76139,49.03514,8.44507
1070063448,Ettlinger Straße,,76137,49.00473,8.40348
50603678,Bahnhofstraße,17,76137,49.00022,8.39585
1132504376,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
800762340,Lammstraße,9,76133,49.00832,8.40205
800766088,Schützenstraße,10,76137,49.00225,8.40455
1193012835,Teutschneureuter Straße,30,76149,49.05358,8.38378
1039246678,Wichernstraße,4,76185,49.00823,8.36787
1164824933,Putlitzstraße,1,76137,49.00315,8.38882
1132034812,Tullastraße,70,76131,49.0086,8.43172
1039893028,Fritz-Erler-Straße,16,76133,49.00694,8.40996
1005166382,Sophienstraße,12,76133,49.00637,8.39316
1108686612,Pfinztalstraße,30,76227,48.99915,8.47341
1115828098,Grünhutstraße,1,76187,49.03719,8.35333
1100919571,Neureuter Straße,8,76185,49.01874,8.35673
1039893526,Kriegsstraße,141,76135,49.00557,8.37638
1108686593,Litzenhardtstraße,22,76135,48.98939,8.38391
1058714029,Am Wetterbach,41,76228,48.9577,8.46688
1100918920,Rudolf-Freytag-Straße,1,76189,48.99863,8.34731
1164958476,Ettlinger Allee,3,76199,48.98938,8.40538
800765287,Karlstraße,53,76133,49.00406,8.39458
1011027090,Printzstraße,,76139,49.02266,8.46381
1192311720,Bürgerstraße,,76133,49.00881,8.39704
1024642994,Büchelbergstraße,2,76229,49.00652,8.49586
1070091398,Durlacher Allee,,76131,49.0063,8.43171
1132504364,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
801782278,Am Wetterbach,94,76228,48.95607,8.46901
1132034191,Auer Straße,10,76227,48.99928,8.46211
50611596,Festplatz,9,76137,49.00324,8.40193
800753879,Stephanienstraße,38,76133,49.01174,8.39396
1108696543,Karlstraße,17,76133,49.01048,8.39514
1174481830,Adenauerring,,76131,49.01527,8.41977
1001361208,Bahnhofplatz,,76137,48.99453,8.4016
50610669,Lindenallee,,76189,48.99796,8.33832
50609418,Fettweisstraße,,76189,49.01381,8.31051
1039257285,Douglasstraße,10,76133,49.01071,8.39351
1031172495,Ottostraße,16,76227,48.99667,8.44454
1178852936,Alte Friedrichstraße,44,76149,49.0482,8.37672
1108686894,Grünhutstraße,1,76187,49.03716,8.35337
1131735460,Erzbergerstraße,131,76149,49.02783,8.38615
1108686991,Rheinstraße,66,76185,49.01332,8.35556
1104115630,Kaiserpassage,2,76133,49.01017,8.39652
1039880515,Bahnhofplatz,1,76137,48.99443,8.40134
1017634450,Neißer Straße,12,76139,49.03516,8.44402
1039892868,Hopfenstraße,18,76185,48.9988,8.35437
50604990,Karlstraße,47,76133,49.00606,8.39474
800758058,Kaiserstraße,129,76133,49.00947,8.40566
1039893525,Südendstraße,35,76137,48.99854,8.38823
1108686625,Kriegsstraße,140,76133,49.00558,8.39425
1058556676,Sophienstraße,180,76185,49.00883,8.37241
1192312203,Ludwig-Erhard-Allee,,76137,49.00395,8.42002
1039880516,Moltkestraße,68,76133,49.01513,8.37618
50612481,Steinhäuserstraße,18,76135,48.99974,8.37944
1023843415,Neuer Weg,2,76228,48.96781,8.47927
1017890517,Franz-Kafka-Straße,6,76149,49.04921,8.3803
1138941531,Wattstraße,6,76185,49.03228,8.35886
1112147795,Unterfeldstraße,38,76149,49.04996,8.38405
1039306525,Bilfinger Straße,,76227,48.99399,8.45691
1039210490,Karlstraße,70,76137,49.00198,8.39418
1005223874,Kastenwörtstraße,23,76189,49.00461,8.33109
1178887215,Pfaffstraße,1,76227,48.99825,8.45796
1039816067,Am Anger,6,76189,48.99643,8.3388
1058555845,Pfinztalstraße,75,76227,48.99965,8.46647
800757076,Karlstraße,10,76133,49.01118,8.39515
1039251417,Kaiserstraße,120,76133,49.00988,8.39815
1193021278,Rheinstraße,56,76185,49.01249,8.35706
1112148444,Wilhelm-Leuschner-Straße,47,76189,48.98274,8.36697
800763380,Blumenstraße,19,76133,49.00828,8.39659
1070091396,Durlacher Allee,,76131,49.0077,8.42422
1178850593,Thomas-Mann-Straße,3,76189,48.99803,8.34213
1039212963,Hellbergstraße,1,76189,48.99312,8.35392
1039263457,Jollystraße,27,76137,49.00189,8.39199
1178908123,Killisfeldstraße,44,76227,48.99614,8.45291
1070075891,Rheinbrückenstraße,,76187,49.03068,8.34113
1039814531,Krämerstraße,27,76189,49.00374,8.33337
1039104944,Ettlinger-Tor-Platz,1,76133,49.00564,8.4032
1192312049,Joachim-Kurzaj-Weg,9,76189,48.9936,8.36257
1137320881,Bärenweg,37,76149,49.04482,8.38161
800764829,Wilhelmstraße,19,76137,49.00272,8.40562
1039266257,Rüppurrer Straße,60,76137,49.00015,8.4106
1039880841,Ludwig-Wilhelm-Straße,12,76131,49.00946,8.42244
50609425,,,76187,49.05631,8.32057
1161792133,Gritznerstraße,5,76227,48.99931,8.4654
1108687015,Neckarstraße,62,76199,48.98289,8.3906
1166303889,Saarlandstraße,,76187,49.03398,8.33299
1058544204,Kornblumenstraße,2,76131,49.01422,8.42282
1178851121,Ebertstraße,7,76137,48.99428,8.39718
1202373733,Hinterm Hauptbahnhof,,76137,48.99309,8.40411
1144513604,Karlstraße,101,76137,48.99794,8.39381
1202448124,Bannwaldallee,42,76185,48.99767,8.3717
800851242,,,76131,49.00556,8.4128
1104303594,Kaiserstraße,189,76133,49.00983,8.39835
1108687031,Kaiserallee,5,76133,49.01037,8.38626
1039259855,Schneidemühler Straße,14,76139,49.03548,8.43493
