POI_ID,POI_TYPE,LAT,LON
1110490836,Bank,49.01007,8.39328
57554191,Autohändler,49.00833,8.41715
1058544211,Medizinischer Service,49.03247,8.34687
1126266704,Geldautomat,49.00349,8.38165
1108536923,Fachgeschäft,49.00934,8.40095
1131716974,Erholungsgebiet,49.03005,8.33456
1108686604,Fachgeschäft,49.00696,8.39127
1131730097,Erholungsgebiet,49.00438,8.46094
57564426,Restaurant,49.00054,8.38595
1108686623,Fachgeschäft,49.00931,8.39587
1005227333,Schule,48.99248,8.33765
844448309,Autoreparatur,49.05295,8.39564
1039877200,Apotheke,49.002,8.39444
1039880699,Restaurant,49.00888,8.39835
1108712216,Fachgeschäft,49.03119,8.33945
1131728645,Erholungsgebiet,48.96915,8.42344
1039814903,Nachtleben,49.01139,8.348
1192311698,Restaurant,49.01015,8.39778
1039815629,Andachtsort,48.9912,8.392
50605280,Hotel,49.00571,8.40709
1112142123,Fachgeschäft,49.00955,8.42069
1070464387,Fachgeschäft,48.99916,8.47254
1017915089,Geldautomat,48.97528,8.45284
1017890477,Geldautomat,48.99828,8.34998
1070618878,Fachgeschäft,48.97115,8.40388
1178852597,Medizinischer Service,49.00397,8.40796
898512379,Friedhof,49.02781,8.46074
1031198228,Schule,49.02207,8.44602
1193040005,Restaurant,49.00973,8.38182
1141454163,Autoreparatur,48.96971,8.40059
1137321231,Gewerbebetrieb,49.0312,8.34171
1039266230,Fachgeschäft,48.98887,8.3827
1058541582,Medizinischer Service,49.02136,8.36146
1126267095,Bank,48.9972,8.33642
800751218,Buchhandlung,49.00558,8.39425
1100436680,Fachgeschäft,49.00564,8.4032
1104303596,Bekleidungsgeschäft,49.0099,8.39788
1070075896,Nahverkehrsbahnhof,49.01447,8.35174
1115829240,Geldautomat,49.00578,8.41369
1024168213,Geldautomat,49.00482,8.44626
57564969,Autoreparatur,49.05769,8.38458
1104303631,Bekleidungsgeschäft,49.00564,8.4032
1039275844,Fachgeschäft,48.99074,8.37557
1126226962,Friedhof,48.94844,8.48095
1039266233,Fachgeschäft,48.9938,8.33638
1131725553,Erholungsgebiet,48.9936,8.36257
57556277,Tankstelle,48.96615,8.40525
1017890495,Geldautomat,48.97171,8.40375
50612060,Sportzentrum,49.00036,8.36866
1039243447,Restaurant,49.04718,8.39608
1070067170,Nahverkehrsbahnhof,49.01055,8.38696
1011542526,Bekleidungsgeschäft,48.99152,8.37497
1040338490,Medizinischer Service,49.00942,8.38973
1017154917,Bank,49.00801,8.39428
898512895,Friedhof,49.01609,8.44713
1108706861,Fachgeschäft,49.00501,8.49833
1108687003,Fachgeschäft,48.94556,8.4854
898512879,Friedhof,49.01433,8.43165
800056143,Apotheke,49.00561,8.41055
1192830165,Restaurant,48.99735,8.41078
1161792134,Parkgarage,48.99684,8.47347
1001493076,Supermarkt,49.00134,8.39427
1031198227,Schule,48.98825,8.36265
1039815347,Andachtsort,49.01059,8.38695
50604368,Historisches Bauwerk,49.01218,8.3839
1203093706,Nachtleben,49.01105,8.42554
1178852294,Medizinischer Service,49.0093,8.39892
50605305,Hotel,49.03143,8.3392
1017890543,Bank,49.00386,8.39439
1161080483,Nahverkehrsbahnhof,49.0059,8.51219
1058556685,Medizinischer Service,49.00591,8.37714
801780845,Apotheke,49.01148,8.3649
50609417,Parkplatz,49.01556,8.41906
1148921126,Nachtleben,49.01874,8.40195
1126227434,Parkplatz,48.94757,8.4807
1039130285,Bekleidungsgeschäft,49.00967,8.4019
1132207592,Sportfachgeschäft,49.03575,8.43579
1137762785,Restaurant,49.03653,8.34963
1097181939,Autoreparatur,49.01717,8.35321
1178704437,Autoreparatur,49.01414,8.35497
801780849,Apotheke,48.99968,8.47936
1070085029,Nahverkehrsbahnhof,49.053,8.38936
1131737503,Friedhof,49.00406,8.51101
1005154276,Schule,49.0313,8.43843
1193145827,Restaurant,49.00301,8.40192
50611430,Erholungsgebiet,49.01403,8.40265
801780822,Apotheke,49.00618,8.3781
1206124249,Baumarkt,49.01228,8.42105
1108712214,Fachgeschäft,49.02338,8.37352
1039816421,Andachtsort,48.9462,8.48201
1174481942,fahrradleihstation,49.01128,8.42337
1058556660,Medizinischer Service,49.01052,8.381
1174481807,fahrradleihstation,49.00712,8.40275
57561541,Restaurant,48.94616,8.48027
1178852975,Medizinischer Service,49.04907,8.39461
1070067175,Nahverkehrsbahnhof,49.01114,8.36911
1039266225,Fachgeschäft,49.00884,8.39736
1110491170,Geldautomat,48.98626,8.36248
57568150,Krankenhaus,48.99974,8.37944
1039212960,Restaurant,48.99937,8.47581
1023822445,Bank,49.00744,8.39847
1070067178,Nahverkehrsbahnhof,49.01145,8.36437
1070089216,Nahverkehrsbahnhof,49.03581,8.45617
1039880842,Restaurant,49.00739,8.41918
1096758103,Autohändler,49.01996,8.46757
800759356,Restaurant,49.0093,8.39893
50610440,Parkgarage,49.00845,8.39304
1039893528,Schule,48.98109,8.39156
1039818396,Andachtsort,48.99152,8.45634
1039263466,Fachgeschäft,48.98795,8.36065
50604759,Historisches Bauwerk,49.01118,8.39515
1131747508,Erholungsgebiet,48.98541,8.38094
1039893029,Schule,48.99876,8.38426
1131725554,Erholungsgebiet,48.98792,8.34591
801778731,Apotheke,49.01037,8.38626
1178852241,Medizinischer Service,49.00533,8.39893
57568151,Krankenhaus,49.01521,8.37482
1039814528,Nachtleben,49.00852,8.39621
1039814979,Theater,49.00888,8.39835
1039823169,Andachtsort,48.97587,8.40518
1108686606,Fachgeschäft,49.00834,8.42734
1203176657,Parkplatz,49.02167,8.41342
1131716907,Erholungsgebiet,49.01367,8.3816
1203090335,Medizinischer Service,49.01025,8.39001
1100954193,Fachgeschäft,49.02795,8.34988
1204820605,Sportfachgeschäft,49.00391,8.44892
1165961610,Baumarkt,48.99888,8.34687
1131737513,Erholungsgebiet,48.97256,8.45459
1031201688,Schule,49.04142,8.44194
1178851351,Medizinischer Service,48.9848,8.39343
1039243179,Nachtleben,49.01051,8.40703
1203177311,Apotheke,49.01004,8.35435
1164919796,Fachgeschäft,48.99701,8.46976
1178053450,Autoreparatur,49.00471,8.38696
1178852126,Medizinischer Service,49.00624,8.37814
50610665,P+R,49.01573,8.34773
898522716,Schule,48.99173,8.45532
1070085736,Nahverkehrsbahnhof,49.0207,8.44478
1131737677,Erholungsgebiet,48.94432,8.47928
800851058,Parkgarage,49.01071,8.40129
1192920203,Nachtleben,49.01016,8.42486
844449707,Autoreparatur,48.99663,8.34614
1109981878,Taxistand,49.00899,8.41605
1005154587,Schule,48.99931,8.46893
1126225407,Hotel,48.99695,8.46454
1166860041,Fachgeschäft,48.98554,8.36247
801780821,Apotheke,49.0111,8.36895
57561516,Nachtleben,49.00436,8.40966
1017890486,Bank,49.00931,8.40979
1148918228,Kaffeehaus,49.00077,8.39257
1161506866,Tankstelle,48.99803,8.3498
50611597,Ausstellungszentrum / Messegelände,49.00294,8.39972
50612140,Sportzentrum,49.0045,8.48003
1131753139,Tankstelle,49.01039,8.40914
1070085026,Nahverkehrsbahnhof,49.05048,8.38488
50613045,Kaffeehaus,49.00694,8.39482
1132504374,Elektrofachmarkt,49.00564,8.4032
1126224995,P+R,48.95037,8.47293
1070118303,Autohändler,49.00806,8.44297
1174481894,fahrradleihstation,49.01162,8.40912
800758758,Restaurant,49.00557,8.41055
1193011107,Hotel,48.99469,8.39163
1058555830,Medizinischer Service,48.99599,8.46249
1161464781,Autovermietung,49.01872,8.35226
800761070,Restaurant,49.00907,8.40538
1011027090,Industriegebiet,49.02266,8.46381
1192311720,Schule,49.00881,8.39704
1024642994,Bank,49.00652,8.49586
1070091398,Nahverkehrsbahnhof,49.0063,8.43171
1132504364,Fachgeschäft,49.00564,8.4032
801782278,Apotheke,48.95607,8.46901
1132034191,Sportfachgeschäft,48.99928,8.46211
50611596,Ausstellungszentrum / Messegelände,49.00324,8.40193
800753879,Restaurant,49.01174,8.39396
1108696543,Fachgeschäft,49.01048,8.39514
1174481830,fahrradleihstation,49.01527,8.41977
1001361208,Parkplatz,48.99453,8.4016
50610669,P+R,48.99796,8.33832
50609418,Parkplatz,49.01381,8.31051
1039257285,Nachtleben,49.01071,8.39351
1031172495,Autoreparatur,48.99667,8.44454
1178852936,Medizinischer Service,49.0482,8.37672
1108686894,Fachgeschäft,49.03716,8.35337
1131735460,Erholungsgebiet,49.02783,8.38615
1108686991,Fachgeschäft,49.01332,8.35556
1104115630,Bekleidungsgeschäft,49.01017,8.39652
1039880515,Autovermietung,48.99443,8.40134
1017634450,Bibliothek,49.03516,8.44402
1039892868,Schule,48.9988,8.35437
50604990,Historisches Bauwerk,49.00606,8.39474
800758058,Geldautomat,49.00947,8.40566
1039893525,Schule,48.99854,8.38823
1108686625,Fachgeschäft,49.00558,8.39425
1058556676,Medizinischer Service,49.00883,8.37241
1192312203,Schule,49.00395,8.42002
1039880516,Polizeistation,49.01513,8.37618
50612481,Krankenhaus,48.99974,8.37944
1023843415,Geldautomat,48.96781,8.47927
1017890517,Geldautomat,49.04921,8.3803
1138941531,Autoreparatur,49.03228,8.35886
1112147795,Fachgeschäft,49.04996,8.38405
1039306525,Schule,48.99399,8.45691
1011027095,Industriegebiet,49.06586,8.37231
1070623666,Elektrofachmarkt,49.01126,8.36184
1192341355,Busbahnhof,48.96827,8.47845
1108687023,Fachgeschäft,48.98844,8.45067
1137426138,Geldautomat,48.96776,8.47939
1011026954,Industriegebiet,49.03251,8.4717
1193021838,Restaurant,49.0012,8.47031
1164819837,Restaurant,49.01001,8.39462
1192341352,Busbahnhof,48.983,8.46038
1202649238,Tankstelle,48.98585,8.44693
1039823168,Andachtsort,49.01281,8.44062
1011027093,Industriegebiet,49.02792,8.35287
1096900051,Autohändler,49.01547,8.35091
1108536738,Fachgeschäft,49.02256,8.37394
1178879784,Medizinischer Service,48.99925,8.47074
1058556691,Medizinischer Service,49.01075,8.37612
1192927651,Einkaufszentrum,49.03514,8.44507
1070063448,Nahverkehrsbahnhof,49.00473,8.40348
50603678,Restaurant,49.00022,8.39585
1132504376,Bekleidungsgeschäft,49.00564,8.4032
800762340,Geldautomat,49.00832,8.40205
800766088,Restaurant,49.00225,8.40455
1193012835,Andere Unterkünfte,49.05358,8.38378
1039246678,Restaurant,49.00823,8.36787
1164824933,Postamt,49.00315,8.38882
1132034812,Sportfachgeschäft,49.0086,8.43172
1039893028,Schule,49.00694,8.40996
1178879795,Medizinischer Service,49.01289,8.44105
1024643332,Bank,48.99923,8.4716
1070618900,Fachgeschäft,49.00977,8.39974
1100953724,Bekleidungsgeschäft,49.01042,8.39823
1132034814,Sportfachgeschäft,48.9974,8.40429
1126266736,Bank,49.0307,8.36761
1104303590,Bekleidungsgeschäft,49.00702,8.39483
1178869538,Medizinischer Service,49.0112,8.36135
1070075897,Nahverkehrsbahnhof,49.02672,8.34159
800748202,Apotheke,49.00744,8.38977
50603000,Tankstelle,49.01509,8.43473
1070085532,Nahverkehrsbahnhof,49.00874,8.41818
1142400723,Supermarkt,49.00813,8.3861
1177960032,Autoreparatur,49.02933,8.34297
1178869673,Medizinischer Service,49.00371,8.37273
1001493866,Supermarkt,49.00999,8.38185
1039130163,Bekleidungsgeschäft,49.00564,8.4032
1110490894,Bank,48.99928,8.46876
800763346,Schule,49.00236,8.40696
50603372,Tankstelle,49.02545,8.44917
1058551420,Medizinischer Service,49.03584,8.45415
1193024473,Restaurant,49.0087,8.42208
1131737498,Erholungsgebiet,48.99648,8.47453
1010094854,Bank,49.0113,8.36076
1148730267,Hotel,48.99192,8.40283
51774480,Historisches Bauwerk,48.99921,8.47096
1165961625,Baumarkt,48.99994,8.35782
1011023692,Industriegebiet,49.0051,8.31847
1058541546,Medizinischer Service,49.02499,8.44994
57563049,Hotel,48.99828,8.46601
1070095250,Nahverkehrsbahnhof,49.00543,8.50503
1164824955,Postamt,49.05135,8.39599
800765315,Geldautomat,49.01167,8.39526
1164975435,Hotel,48.9713,8.40384
1024132960,Autovermietung,49.00605,8.44288
1070067522,Nahverkehrsbahnhof,48.99587,8.33816
1039104946,Bekleidungsgeschäft,49.00564,8.4032
1039816637,Andachtsort,49.04773,8.39724
1039104948,Bekleidungsgeschäft,49.00985,8.39889
1112142136,Fachgeschäft,48.99285,8.39044
50609414,Parkplatz,49.03392,8.44362
1202451590,Geldautomat,48.99877,8.4649
1070508629,Bekleidungsgeschäft,49.00985,8.40268
1132504726,Bekleidungsgeschäft,49.00564,8.4032
801781018,Apotheke,48.95422,8.51059
1178879775,Medizinischer Service,48.98826,8.48054
1137973003,Autovermietung,49.00806,8.44297
1192925427,Restaurant,48.99735,8.41078
1039782013,Supermarkt,49.00509,8.4782
1031198255,Schule,48.98906,8.45709
1112140396,Fachgeschäft,49.01427,8.36
997869580,Autohändler,49.03247,8.35896
1112142140,Fachgeschäft,48.96789,8.41084
1058544175,Medizinischer Service,49.00369,8.33432
1166860105,Fachgeschäft,49.01156,8.35229
800756416,Buchhandlung,49.00973,8.40051
1039266236,Fachgeschäft,48.99198,8.46038
1039251460,Buchhandlung,49.01167,8.39526
1058701755,Medizinischer Service,49.01227,8.42578
1193011980,Restaurant,49.00106,8.39417
1070063447,Nahverkehrsbahnhof,49.00273,8.40311
998688644,Hotel,48.9723,8.40328
1148865257,fahrradleihstation,48.99437,8.40248
1039266224,Fachgeschäft,49.00877,8.3976
1110491106,Geldautomat,48.99508,8.38889
1017890490,Bank,49.01075,8.37612
1040338636,Supermarkt,49.04894,8.37801
1202791923,Gewerbebetrieb,49.00725,8.43163
1058544165,Medizinischer Service,48.99904,8.46515
1070459471,Kaffeehaus,49.01127,8.36053
1108687018,Fachgeschäft,49.01047,8.3746
1070455915,Elektrofachmarkt,48.99196,8.37265
1130109447,Autohändler,49.03247,8.35896
801782276,Apotheke,49.01477,8.38517
800760880,Restaurant,49.00721,8.39274
1070075900,Nahverkehrsbahnhof,49.02526,8.34646
1039782012,Supermarkt,48.99441,8.4652
1178851156,Medizinischer Service,48.97285,8.40649
1163982616,Autohändler,49.00806,8.44297
1115829217,Geldautomat,49.00947,8.40566
1161921746,P+R,48.98951,8.36358
1058549170,Medizinischer Service,49.01558,8.44334
1112513571,Behörden,48.99766,8.47381
50611338,Erholungsgebiet,49.00278,8.37116
1011545405,Bekleidungsgeschäft,49.00963,8.40371
898116477,Andachtsort,49.0079,8.37873
1104075167,Bekleidungsgeschäft,49.00503,8.4464
1070618897,Fachgeschäft,49.03071,8.36745
1115829338,Geldautomat,49.03073,8.36696
1039814902,Nachtleben,49.01027,8.39653
57564425,Museum,49.00128,8.38308
1010054604,Kaffeehaus,48.99443,8.40134
1203090379,Erholungsgebiet,49.02445,8.38246
1178851930,Medizinischer Service,49.01099,8.36526
1193037864,Restaurant,48.9986,8.46301
1115829099,Geldautomat,49.0044,8.40957
1017889050,Geldautomat,49.01068,8.35932
1108710016,Fachgeschäft,49.01127,8.36197
1039266241,Fachgeschäft,48.97227,8.40365
1108686986,Fachgeschäft,49.00932,8.40088
800751253,Apotheke,49.01007,8.39423
1005163505,Schule,48.97307,8.45179
1178850902,Medizinischer Service,49.03027,8.34037
1131728644,Erholungsgebiet,48.98125,8.40738
1005226632,Schule,49.00641,8.37821
1164824921,Postamt,48.99728,8.33648
1194135126,Bank,49.0053,8.41433
1017890478,Geldautomat,49.03084,8.3415
1178850867,Medizinischer Service,49.00384,8.33693
1031198246,Schule,49.01327,8.36129
1039893318,Schule,48.98109,8.39156
1017915033,Geldautomat,48.95376,8.50869
898512496,Polizeistation,48.99848,8.47146
1164825535,Postamt,48.99246,8.46086
1149443590,Restaurant,49.00566,8.41024
1132269947,Möbel- und Einrichtungshaus,49.01891,8.46345
1039228270,Restaurant,49.01911,8.42795
1141453844,Autoreparatur,48.9967,8.45604
1100506312,Supermarkt,48.99768,8.37169
1010718008,Verbrauchermarkt,49.00967,8.4019
1131747507,Erholungsgebiet,48.98945,8.40562
1040338486,Medizinischer Service,49.00638,8.37518
1058541559,Medizinischer Service,49.00909,8.36783
1039816423,Andachtsort,49.03137,8.34363
800762209,Apotheke,49.00137,8.40813
801780588,Apotheke,48.98466,8.40151
1108536935,Fachgeschäft,48.99919,8.47424
1164824943,Postamt,49.00015,8.4106
1193029285,Restaurant,49.00544,8.48413
1148121266,Bekleidungsgeschäft,49.00988,8.39815
1193037888,Andere Unterkünfte,48.96744,8.50542
1039259850,Fachgeschäft,49.03054,8.34017
1175384050,Sportzentrum,48.98482,8.43897
1164903088,Restaurant,49.00765,8.40763
1039893094,Schule,49.00972,8.43198
50610219,Parkgarage,49.01016,8.38544
1108686636,Fachgeschäft,49.00664,8.39478
1174481851,fahrradleihstation,49.013,8.44351
1039130167,Bekleidungsgeschäft,49.00564,8.4032
1039880847,Kaffeehaus,49.01119,8.39966
57553314,Autohändler,49.00795,8.37776
50609419,Parkplatz,49.00658,8.49656
1192341418,Busbahnhof,48.97206,8.47339
1193011433,Restaurant,49.00439,8.38397
801780826,Apotheke,48.99843,8.39027
1039816420,Andachtsort,49.01653,8.38231
1039275813,Fachgeschäft,49.03586,8.44533
1005155878,Schule,48.99965,8.34065
1039243157,Nachtleben,49.00824,8.41466
1039243430,Restaurant,49.00012,8.47965
1010054607,Fachgeschäft,48.99449,8.4016
1201779731,Geldautomat,49.00528,8.43735
1058556703,Medizinischer Service,49.00974,8.40031
1178879797,Medizinischer Service,49.03089,8.45804
1132504731,Fachgeschäft,49.00564,8.4032
1131726157,Friedhof,48.98939,8.36968
1193033995,Restaurant,49.01313,8.35574
1070067525,Nahverkehrsbahnhof,48.99923,8.34122
1148921125,Nachtleben,49.0094,8.37546
50605066,Hotel,49.04393,8.39349
1131729193,Erholungsgebiet,48.98551,8.40417
1165144561,Supermarkt,48.99114,8.37448
1023843434,Geldautomat,49.00158,8.47055
800765372,Apotheke,49.00511,8.39449
1178852448,Medizinischer Service,49.00857,8.39507
1113046067,Autoreparatur,49.02149,8.45857
1039880700,Restaurant,48.99664,8.48514
1108686589,Fachgeschäft,49.00042,8.40571
1113023713,Autoreparatur,49.02149,8.45857
1194476684,Nachtleben,49.01754,8.39333
1108687034,Fachgeschäft,48.99258,8.46091
1024168209,Geldautomat,49.00054,8.38595
1112150399,Fachgeschäft,49.00482,8.41058
1122822085,Touristeninformation,49.00784,8.42399
1100919574,Fachgeschäft,49.00967,8.4019
800749045,Museum,49.01118,8.39515
50614512,Golfplatz,48.97626,8.37511
1104084905,Bekleidungsgeschäft,49.00874,8.40228
1193037924,Andere Unterkünfte,49.00427,8.49774
51774689,Restaurant,49.03029,8.34035
1193011922,Andere Unterkünfte,49.00531,8.39384
1039243160,Restaurant,48.95245,8.51771
1174493269,fahrradleihstation,49.00444,8.38939
1175973399,Andachtsort,49.0493,8.39663
1204506544,Baumarkt,49.00986,8.35458
57561539,Restaurant,49.00952,8.40545
1108687004,Fachgeschäft,49.008,8.39588
1024643590,Bank,49.00144,8.40706
50604402,Historisches Bauwerk,49.00673,8.39582
1148725234,Fachgeschäft,49.00938,8.39648
1131716846,Erholungsgebiet,49.02616,8.36565
1164824935,Postamt,49.01059,8.37949
50614182,Theater,49.01043,8.38473
1202792089,Nachtleben,49.00835,8.42006
1039266226,Fachgeschäft,48.96817,8.39957
50611077,Autohändler,48.99683,8.43761
1202288692,Restaurant,49.00163,8.38309
50605089,Hotel,49.00859,8.39664
1193011585,Restaurant,49.00522,8.38179
1141453848,Autoreparatur,49.03317,8.35535
1201133215,Autohändler,49.00971,8.44279
1005220401,Schule,49.00741,8.4131
1070132238,Nahverkehrsbahnhof,48.99442,8.40132
801780853,Apotheke,48.99971,8.4759
1202683489,Behörden,49.00857,8.40367
1104303627,Bekleidungsgeschäft,49.00564,8.4032
1131716848,Erholungsgebiet,49.02353,8.366
1110490843,Bank,48.99581,8.35307
1148918229,Fachgeschäft,49.01019,8.39063
50605975,Hotel,49.00012,8.40321
1058556695,Medizinischer Service,48.99751,8.47325
1017915029,Geldautomat,48.993,8.4614
57569330,Postamt,48.99242,8.38594
50614180,Theater,49.00764,8.35642
1177960233,Autoreparatur,48.99503,8.38956
1108536709,Fachgeschäft,49.00808,8.49636
1131737496,Erholungsgebiet,49.01172,8.40425
1148922680,Restaurant,49.00184,8.39355
1132504730,Fachgeschäft,49.00564,8.4032
1100508323,Bekleidungsgeschäft,48.9959,8.44897
1017889009,Geldautomat,49.01113,8.36086
1165492207,Nachtleben,49.00938,8.39168
1193011479,Restaurant,49.00556,8.38155
1058556662,Medizinischer Service,49.01138,8.36996
1017890483,Geldautomat,49.04496,8.38141
898512498,Polizeistation,49.00742,8.4259
1164922636,Fachgeschäft,49.01775,8.38087
1115829168,Geldautomat,49.0209,8.38655
50611594,Ausstellungszentrum / Messegelände,49.00294,8.39972
1178851632,Medizinischer Service,48.99699,8.39374
1203199003,Parkplatz,49.01937,8.46185
1132269870,Möbel- und Einrichtungshaus,48.99463,8.39674
1005166852,Schule,48.96554,8.47741
1164975333,Fachgeschäft,49.00979,8.40002
50612640,Museum,49.0116,8.38329
1024168211,Geldautomat,49.01524,8.37437
1108686985,Fachgeschäft,48.98478,8.39467
1165351148,Apotheke,48.99724,8.35888
1039893319,Schule,49.01222,8.44592
1005231357,Schule,48.99301,8.387
1164855278,Kaffeehaus,49.01001,8.39462
1039266215,Fachgeschäft,49.00849,8.37951
1100953692,Fachgeschäft,49.00564,8.4032
1200790572,Sportzentrum,49.01997,8.41132
50604516,Historisches Bauwerk,49.01254,8.38813
1126266976,Geldautomat,49.04967,8.37916
1178852004,Medizinischer Service,49.00371,8.37273
800757076,Museum,49.01118,8.39515
1039251417,Buchhandlung,49.00988,8.39815
1193021278,Restaurant,49.01249,8.35706
1192311668,Sportzentrum,49.00055,8.45625
1070085730,Nahverkehrsbahnhof,49.02408,8.44908
1193011622,Restaurant,49.00748,8.39312
1193011592,Restaurant,49.01272,8.3585
1200791115,Historisches Bauwerk,48.99724,8.4852
1010736454,Sportfachgeschäft,49.00974,8.40116
1159534505,Autovermietung,49.01043,8.38473
1024126488,Supermarkt,49.0092,8.43782
800766681,Geldautomat,48.9951,8.40365
1193018664,Restaurant,49.03799,8.43783
1142398086,Supermarkt,49.00973,8.42355
1131737512,Erholungsgebiet,48.99239,8.44918
1039275812,Fachgeschäft,49.03565,8.44518
1178852093,Medizinischer Service,49.00019,8.388
1131737504,Erholungsgebiet,48.99996,8.47611
50613805,Sportzentrum,49.02572,8.44525
1112148444,Fachgeschäft,48.98274,8.36697
1070091396,Nahverkehrsbahnhof,49.0077,8.42422
1178850593,Medizinischer Service,48.99803,8.34213
1039212963,Restaurant,48.99312,8.35392
1039263457,Fachgeschäft,49.00189,8.39199
1178908123,Autoreparatur,48.99614,8.45291
50604137,Restaurant,49.00012,8.40321
1116117429,Geldautomat,48.9988,8.38437
1039892565,Schule,48.99751,8.38151
800754421,Restaurant,49.0016,8.40789
1039818394,Andachtsort,48.99864,8.35033
1070067177,Nahverkehrsbahnhof,49.01062,8.38146
1148908266,Restaurant,49.0088,8.40407
1132035568,Sportfachgeschäft,49.01202,8.3489
1203032871,Autoreparatur,49.00556,8.4506
800753381,Restaurant,49.0099,8.38978
1039243152,Restaurant,49.00562,8.3722
1142150547,Geldautomat,49.01035,8.4234
1112143292,Fachgeschäft,49.05621,8.38338
1164824928,Postamt,48.9707,8.40607
1203032858,Erholungsgebiet,49.00404,8.4196
50609438,Parkplatz,49.00587,8.44712
1017890514,Geldautomat,48.98902,8.3831
1165846582,Andachtsort,48.99818,8.46817
1005222095,Schule,49.02084,8.37054
50613434,Tankstelle,49.0187,8.35485
1070091400,Nahverkehrsbahnhof,49.00225,8.45423
1132504368,Bekleidungsgeschäft,49.00564,8.4032
1070089219,Nahverkehrsbahnhof,49.0434,8.46062
800763788,Geldautomat,49.00909,8.40411
1202686638,Behörden,49.00738,8.49596
1161857390,Apotheke,49.03717,8.35335
1039254007,Restaurant,48.98423,8.40431
1204537881,Sportzentrum,48.99742,8.48718
1024643604,Bank,48.98902,8.3831
1031198222,Schule,48.98434,8.36768
898518959,Schule,49.03154,8.44408
1110490902,Bank,48.99288,8.46118
1108712237,Fachgeschäft,49.03027,8.34037
1005155377,Schule,49.01068,8.38383
57566092,Tankstelle,49.05637,8.3835
1039266223,Fachgeschäft,49.00522,8.35057
1039243165,Restaurant,49.00874,8.40228
57565933,Autohändler,49.01599,8.35398
1039212931,Restaurant,49.0101,8.40519
801780838,Apotheke,49.04231,8.44395
1193028891,Restaurant,49.00795,8.38108
1005221512,Schule,49.02595,8.38777
801782356,Apotheke,49.01749,8.36775
1039243436,Nachtleben,49.02327,8.35533
1017890503,Geldautomat,49.00819,8.37607
1193012433,Restaurant,49.00752,8.4189
800764295,Geldautomat,49.00749,8.39473
1005166382,Schule,49.00637,8.39316
1108686612,Fachgeschäft,48.99915,8.47341
1115828098,Geldautomat,49.03719,8.35333
1100919571,Baumarkt,49.01874,8.35673
1039893526,Schule,49.00557,8.37638
1108686593,Fachgeschäft,48.98939,8.38391
1058714029,Fachgeschäft,48.9577,8.46688
1100918920,Fachgeschäft,48.99863,8.34731
1164958476,Restaurant,48.98938,8.40538
800765287,Restaurant,49.00406,8.39458
1039243141,Restaurant,49.00752,8.38921
1108686998,Fachgeschäft,49.00944,8.40772
1039893718,Andachtsort,49.00461,8.33109
1040338488,Medizinischer Service,49.04423,8.38976
1202686637,Behörden,48.9992,8.47095
1005228948,Schule,49.03448,8.37122
1070085017,Nahverkehrsbahnhof,49.04463,8.37409
57569334,Postamt,49.00418,8.33323
50604923,Historisches Bauwerk,49.00857,8.40397
1039880701,Autovermietung,49.0215,8.46233
1131735792,Erholungsgebiet,49.01745,8.40947
1039266259,Fachgeschäft,49.00953,8.42328
1108686614,Fachgeschäft,49.00975,8.39715
800841281,Tankstelle,49.00914,8.39104
1070133356,Nahverkehrsbahnhof,48.97591,8.40673
1110490883,Geldautomat,49.00785,8.37957
1203029823,Erholungsgebiet,49.03981,8.45487
1039815631,Andachtsort,49.02833,8.46038
1131737675,Erholungsgebiet,48.96384,8.47061
1058556710,Medizinischer Service,49.01289,8.36932
1058544212,Medizinischer Service,49.0054,8.33259
1039782036,Supermarkt,48.99678,8.45178
1131716975,Erholungsgebiet,49.02972,8.33274
1206618983,Medizinischer Service,49.00878,8.41775
1178887227,Medizinischer Service,49.00654,8.49667
1024643034,Bank,48.95376,8.50869
1141850940,Apotheke,49.00973,8.40044
1058556707,Medizinischer Service,49.003,8.39153
1058556696,Medizinischer Service,49.00752,8.38922
995160229,Elektrofachmarkt,49.00239,8.395
1178852672,Medizinischer Service,49.0007,8.40485
1131752723,Tankstelle,49.007,8.34539
1193011328,Restaurant,48.97245,8.40878
1132207591,Sportfachgeschäft,49.02668,8.39039
1201502688,Medizinischer Service,49.01118,8.38577
1131730096,Erholungsgebiet,49.00883,8.46628
1070067528,Nahverkehrsbahnhof,48.99148,8.33447
1110490898,Bank,48.98476,8.40236
801782277,Apotheke,49.00455,8.33236
1024168212,Geldautomat,49.01035,8.42339
1203347848,Parkplatz,49.02583,8.44669
1039210490,Restaurant,49.00198,8.39418
1005223874,Schule,49.00461,8.33109
1178887215,Medizinischer Service,48.99825,8.45796
1039816067,Andachtsort,48.99643,8.3388
1058555845,Medizinischer Service,48.99965,8.46647
1126266975,Bank,49.04967,8.37916
1011545178,Bekleidungsgeschäft,49.00961,8.40313
1108686626,Fachgeschäft,49.04496,8.38141
50609423,Parkplatz,48.9986,8.37068
1178850972,Medizinischer Service,48.99035,8.38437
1108686982,Fachgeschäft,49.01326,8.3746
1148921786,Restaurant,49.00111,8.39083
1141351366,Restaurant,48.97447,8.40465
50605133,Hotel,49.00963,8.40371
50605070,Hotel,49.0077,8.38568
1039243131,Restaurant,48.96894,8.40014
1166102789,Andachtsort,49.03282,8.34628
931100877,Autoreparatur,49.00884,8.36784
