LINK_ID,SDO,WKT
53183524,,"LINESTRING( 8.4612 48.95522, 8.46112 48.95526)"
53187869,,"LINESTRING( 8.39874 49.01278, 8.39861 49.01288)"
1132200500,,"LINESTRING( 8.46293 49.00031, 8.46301 49.00046)"
1221869386,,"LINESTRING( 8.35225 49.0375, 8.35241 49.03759)"
53182475,,"LINESTRING( 8.37132 48.98563, 8.37097 48.98728)"
53179768,,"LINESTRING( 8.37704 49.01807, 8.37714 49.01869, 8.37717 49.01878)"
791058579,,"LINESTRING( 8.34851 49.03538, 8.34783 49.03582)"
1222533856,,"LINESTRING( 8.46038 49.00578, 8.46077 49.0074, 8.46068 49.00766)"
1082905462,,"LINESTRING( 8.4474 49.00326, 8.44616 49.00347)"
1192641429,,"LINESTRING( 8.41966 49.0024, 8.41983 49.00265)"
1132293163,,"LINESTRING( 8.36222 49.00201, 8.36244 49.00232)"
1228331351,,"LINESTRING( 8.43368 49.02054, 8.43402 49.02088)"
1229001874,,"LINESTRING( 8.41998 48.98456, 8.41988 48.98496, 8.41982 48.98511, 8.41951 48.98569, 8.41932 48.98615)"
53187103,,"LINESTRING( 8.37421 48.98297, 8.37453 48.98338, 8.37476 48.98359, 8.37492 48.98371)"
53187821,,"LINESTRING( 8.34306 48.99501, 8.34317 48.99505)"
992515195,,"LINESTRING( 8.41568 48.96604, 8.4154 48.9662, 8.41519 48.96619, 8.41451 48.96616, 8.41406 48.96621, 8.4137 48.96627, 8.41347 48.96635)"
791058565,,"LINESTRING( 8.34977 49.03613, 8.34997 49.03626)"
53189816,,"LINESTRING( 8.34522 49.00096, 8.34485 49.00112)"
53178708,,"LINESTRING( 8.44945 49.04109, 8.44998 49.04125)"
994270897,,"LINESTRING( 8.43908 49.03911, 8.43933 49.03914, 8.43952 49.03921, 8.43967 49.03934)"
909194760,,"LINESTRING( 8.40307 49.00068, 8.40309 49.00091)"
53186959,,"LINESTRING( 8.37725 48.99325, 8.37764 48.99318, 8.37779 48.99315, 8.37795 48.99314, 8.37811 48.99315, 8.37828 48.99318, 8.37855 48.99327, 8.37877 48.99334, 8.37917 48.99347)"
53187870,,"LINESTRING( 8.39862 49.01275, 8.39874 49.01278)"
53178753,,"LINESTRING( 8.34356 49.03879, 8.34345 49.03882, 8.34277 49.0395)"
78609727,,"LINESTRING( 8.38679 49.05549, 8.38618 49.05585)"
717715291,,"LINESTRING( 8.42239 49.01498, 8.4248 49.01518)"
53190145,,"LINESTRING( 8.41095 48.99746, 8.41095 48.99778, 8.41094 48.99786, 8.41092 48.99823, 8.4109 48.99861, 8.41087 48.99902)"
53189966,,"LINESTRING( 8.46544 48.99986, 8.46534 48.99996, 8.46494 49.00015)"
53189208,,"LINESTRING( 8.40408 49.00892, 8.40412 49.00958)"
1218685302,,"LINESTRING( 8.50185 49.02216, 8.50153 49.02235)"
53185354,,"LINESTRING( 8.42013 48.98397, 8.42005 48.98428)"
931027310,,"LINESTRING( 8.40239 48.99927, 8.40252 48.99933, 8.40266 48.99936, 8.40288 48.9994)"
802464829,,"LINESTRING( 8.3919 49.05113, 8.39179 49.05175)"
53187217,,"LINESTRING( 8.35352 49.0166, 8.35364 49.01672, 8.35377 49.01687, 8.35386 49.01699)"
53188674,,"LINESTRING( 8.43486 49.01475, 8.43635 49.01516)"
53190208,,"LINESTRING( 8.40166 48.99503, 8.40166 48.9951, 8.40168 48.99515, 8.40172 48.99519, 8.40176 48.99522)"
53188299,,"LINESTRING( 8.42354 49.01137, 8.42367 49.01143, 8.42377 49.01149, 8.42388 49.01158)"
717708883,,"LINESTRING( 8.46436 48.97429, 8.46419 48.97433, 8.46399 48.97436, 8.46379 48.97437, 8.46359 48.97437, 8.46328 48.97436)"
1142126111,,"LINESTRING( 8.48488 48.95307, 8.48471 48.95323, 8.48426 48.95368)"
1190078325,,"LINESTRING( 8.48268 48.96703, 8.48271 48.9673, 8.4828 48.96762)"
53292480,,"LINESTRING( 8.4539 49.00173, 8.45388 49.0019, 8.45374 49.00196)"
802933613,,"LINESTRING( 8.36554 49.00359, 8.36559 49.0037)"
931116319,,"LINESTRING( 8.4067 49.01288, 8.40682 49.01296, 8.40687 49.01301, 8.40691 49.01306, 8.40697 49.01314)"
1224426880,,"LINESTRING( 8.41584 49.04168, 8.41461 49.04357)"
53189570,,"LINESTRING( 8.36368 49.00443, 8.36538 49.00485)"
994046954,,"LINESTRING( 8.38874 49.02083, 8.38903 49.02117, 8.38921 49.0216, 8.3898 49.02442)"
1222531902,,"LINESTRING( 8.46782 49.0266, 8.46747 49.02673, 8.46697 49.02693, 8.46666 49.02706)"
53180580,,"LINESTRING( 8.32357 49.00513, 8.32421 49.00527)"
993059013,,"LINESTRING( 8.47971 48.97097, 8.48148 48.97119)"
991676314,,"LINESTRING( 8.38874 49.02083, 8.38827 49.02102)"
1123423153,,"LINESTRING( 8.39382 48.99831, 8.39382 48.99835, 8.39382 48.99839)"
53183349,,"LINESTRING( 8.47978 48.96397, 8.48085 48.96428, 8.48149 48.96439)"
53187854,,"LINESTRING( 8.38695 49.02962, 8.38704 49.02999)"
992798563,,"LINESTRING( 8.49613 49.01296, 8.49667 49.01386)"
589257323,,"LINESTRING( 8.4395 49.00486, 8.43963 49.00508)"
991671946,,"LINESTRING( 8.40038 49.05543, 8.40032 49.05582)"
914903289,,"LINESTRING( 8.47717 48.95971, 8.47738 48.9599, 8.47762 48.96022, 8.47788 48.96092)"
589239757,,"LINESTRING( 8.47451 48.98587, 8.47459 48.98589, 8.47488 48.9861)"
53194053,,"LINESTRING( 8.45332 49.03811, 8.45255 49.03839)"
53183702,,"LINESTRING( 8.50454 48.95105, 8.5056 48.95153)"
1132253511,,"LINESTRING( 8.40445 48.96578, 8.40438 48.96578, 8.40431 48.96582, 8.40431 48.9659, 8.40437 48.96594, 8.40449 48.96597, 8.4047 48.96599)"
993965873,,"LINESTRING( 8.34196 49.02797, 8.3422 49.02847)"
1175103065,,"LINESTRING( 8.36868 49.03389, 8.36872 49.03487)"
991833957,,"LINESTRING( 8.35567 49.00829, 8.35543 49.00831, 8.35531 49.00837, 8.3552 49.00844)"
1194024272,,"LINESTRING( 8.39995 48.99119, 8.40057 48.99134)"
53188309,,"LINESTRING( 8.42866 49.01122, 8.4294 49.01124)"
808216468,,"LINESTRING( 8.47459 48.97179, 8.47466 48.97184)"
53182335,,"LINESTRING( 8.44999 48.98801, 8.4489 48.98813)"
807858203,,"LINESTRING( 8.36045 49.01478, 8.36092 49.01528)"
1222533473,,"LINESTRING( 8.46118 49.00803, 8.46048 49.00812)"
1225188815,,"LINESTRING( 8.45968 49.01969, 8.45957 49.01983)"
53188251,,"LINESTRING( 8.44588 49.01064, 8.44439 49.01145)"
1132173403,,"LINESTRING( 8.45433 49.03283, 8.45503 49.03283)"
53189091,,"LINESTRING( 8.37033 49.01, 8.37088 49.011)"
1192595145,,"LINESTRING( 8.34216 49.03897, 8.34156 49.03951)"
574418428,,"LINESTRING( 8.38205 48.97691, 8.38217 48.97697, 8.38233 48.97704, 8.38256 48.97714, 8.3829 48.97724)"
810232322,,"LINESTRING( 8.44748 49.02322, 8.44753 49.02329, 8.44762 49.02343, 8.44773 49.02363, 8.44779 49.02376, 8.44783 49.02388)"
53190279,,"LINESTRING( 8.38236 48.98947, 8.38252 48.9895, 8.38284 48.98961, 8.38314 48.98977)"
59396801,,"LINESTRING( 8.33209 49.00509, 8.33204 49.00514)"
53180170,,"LINESTRING( 8.37033 49.01, 8.36837 49.01027)"
53183642,,"LINESTRING( 8.46589 48.95215, 8.46607 48.95252, 8.46631 48.95293, 8.46671 48.95388, 8.46676 48.95416, 8.4668 48.95453, 8.46671 48.95491, 8.46541 48.95563)"
1222002377,,"LINESTRING( 8.45446 49.0389, 8.45556 49.03992)"
53187980,,"LINESTRING( 8.36846 49.00574, 8.36835 49.00583)"
53189215,,"LINESTRING( 8.35662 49.00862, 8.35676 49.00868)"
992798572,,"LINESTRING( 8.47241 49.00345, 8.47073 49.00352, 8.47022 49.00355)"
53187735,,"LINESTRING( 8.34063 49.00369, 8.3404 49.00378, 8.3401 49.00389, 8.33973 49.00399)"
1192517170,,"LINESTRING( 8.43757 49.00908, 8.43765 49.00926)"
930696841,,"LINESTRING( 8.4119 49.01367, 8.4119 49.01372)"
53182391,,"LINESTRING( 8.3736 48.98674, 8.37388 48.98699, 8.37427 48.98731, 8.37462 48.9875, 8.37517 48.98774, 8.3753 48.98782)"
1221866909,,"LINESTRING( 8.41809 49.01683, 8.41804 49.01697)"
930696849,,"LINESTRING( 8.4137 49.0136, 8.41342 49.01399, 8.41329 49.01514)"
540930191,,"LINESTRING( 8.33197 49.01828, 8.33251 49.01842, 8.33329 49.01852, 8.33401 49.01858, 8.3346 49.01861, 8.34125 49.01848)"
1132173405,,"LINESTRING( 8.45363 49.03422, 8.45366 49.03477)"
1221940117,,"LINESTRING( 8.48427 49.05203, 8.48691 49.05206)"
1157768298,,"LINESTRING( 8.42227 49.00424, 8.42246 49.00454)"
1192446096,,"LINESTRING( 8.46839 48.97021, 8.46848 48.97021, 8.46852 48.97025, 8.46852 48.9703, 8.46848 48.97035)"
1192978139,,"LINESTRING( 8.46889 48.97256, 8.46903 48.97265)"
1225464209,,"LINESTRING( 8.36701 49.05109, 8.3673 49.05199, 8.36756 49.05266)"
994090906,,"LINESTRING( 8.37052 49.03717, 8.3707 49.03728)"
993022609,,"LINESTRING( 8.45528 48.97715, 8.45549 48.97725)"
53181542,,"LINESTRING( 8.43665 48.99666, 8.43692 48.99669)"
589256588,,"LINESTRING( 8.50381 48.94259, 8.50355 48.94267)"
991685432,,"LINESTRING( 8.38438 49.01208, 8.38439 49.01223)"
1082348669,,"LINESTRING( 8.35243 49.00721, 8.35288 49.00757)"
1220813847,,"LINESTRING( 8.44143 49.03075, 8.44171 49.03115)"
1222045045,,"LINESTRING( 8.43082 49.03441, 8.43094 49.03454)"
874855514,,"LINESTRING( 8.40032 49.01475, 8.40092 49.0149)"
59385340,,"LINESTRING( 8.36162 49.00057, 8.36121 49.00067)"
53183160,,"LINESTRING( 8.41735 48.96817, 8.41831 48.96872)"
1156720077,,"LINESTRING( 8.38054 48.9964, 8.37954 48.9968)"
874855518,,"LINESTRING( 8.40032 49.01475, 8.39979 49.01475, 8.39948 49.01481, 8.39928 49.01518, 8.39931 49.01533, 8.39947 49.01554)"
53178170,,"LINESTRING( 8.3931 49.0531, 8.39557 49.05325)"
991946479,,"LINESTRING( 8.39579 48.99314, 8.39585 48.99332, 8.39571 48.99344)"
1201941983,,"LINESTRING( 8.46294 49.01707, 8.4625 49.01721, 8.46205 49.01736, 8.46183 49.01742)"
1132266282,,"LINESTRING( 8.33518 48.99091, 8.33535 48.99115)"
994090885,,"LINESTRING( 8.3738 49.03927, 8.37334 49.03961)"
53186275,,"LINESTRING( 8.45305 49.04308, 8.4529 49.0431)"
909502728,,"LINESTRING( 8.40876 49.01258, 8.40889 49.01274, 8.40895 49.01286, 8.40899 49.01311)"
53187267,,"LINESTRING( 8.35251 49.01313, 8.35266 49.01316, 8.35276 49.01317, 8.35288 49.01317, 8.35305 49.01313)"
895140535,,"LINESTRING( 8.43252 49.00404, 8.43271 49.00454)"
53178308,,"LINESTRING( 8.38088 49.04884, 8.37946 49.04982)"
717737179,,"LINESTRING( 8.42385 49.00394, 8.42384 49.0041)"
1221864781,,"LINESTRING( 8.4496 49.03712, 8.44847 49.03759)"
1045960972,,"LINESTRING( 8.46836 48.96382, 8.46831 48.96385, 8.46799 48.96404, 8.46752 48.96437, 8.46739 48.96447, 8.46708 48.96469)"
78579779,,"LINESTRING( 8.36166 49.01126, 8.36261 49.01135)"
53290999,,"LINESTRING( 8.36162 49.00057, 8.36233 49.00045, 8.36259 49.0006, 8.36309 49.00154, 8.36318 49.00154)"
589256737,,"LINESTRING( 8.38754 49.03447, 8.38765 49.03498)"
1090588030,,"LINESTRING( 8.42683 49.00027, 8.42675 49.00035)"
53179761,,"LINESTRING( 8.40218 49.01837, 8.40192 49.01884, 8.40142 49.01989)"
791192603,,"LINESTRING( 8.34884 49.00621, 8.34852 49.00636, 8.34832 49.00644, 8.34808 49.00651, 8.34774 49.0066, 8.3473 49.0067, 8.34681 49.00678, 8.34635 49.00685)"
931046487,,"LINESTRING( 8.39671 49.00167, 8.3966 49.00171, 8.39657 49.00172, 8.39653 49.00172, 8.3963 49.00173)"
991659839,,"LINESTRING( 8.33952 49.03522, 8.33968 49.03531)"
53179792,,"LINESTRING( 8.40253 49.01779, 8.40218 49.01837)"
53178307,,"LINESTRING( 8.38088 49.04884, 8.38173 49.04937)"
991685433,,"LINESTRING( 8.38438 49.01208, 8.38423 49.01211, 8.38378 49.01234)"
53291181,,"LINESTRING( 8.39526 49.04486, 8.39393 49.04573)"
53187151,,"LINESTRING( 8.40402 48.99178, 8.40399 48.99201, 8.40395 48.99211, 8.40388 48.99221)"
908455467,,"LINESTRING( 8.41191 49.01214, 8.41198 49.01258)"
53185014,,"LINESTRING( 8.30382 48.99542, 8.30311 48.99514, 8.30255 48.99508, 8.30163 48.9949, 8.30132 48.99475, 8.30095 48.99467, 8.30078 48.99466, 8.3002 48.9947, 8.29925 48.99482, 8.29862 48.99499, 8.29782 48.99511, 8.29611 48.99555, 8.29563 48.99573, 8.29505 48.99602, 8.29495 48.99611, 8.29486 48.99668)"
1222563671,,"LINESTRING( 8.46036 49.00417, 8.46053 49.00459, 8.46098 49.00589)"
53182784,,"LINESTRING( 8.46068 48.97877, 8.46064 48.97914)"
994035475,,"LINESTRING( 8.32764 48.99307, 8.32775 48.99319, 8.32826 48.9938, 8.32869 48.99443, 8.32915 48.99525, 8.32944 48.99593, 8.32979 48.99699, 8.32994 48.99768)"
894241425,,"LINESTRING( 8.37604 48.99845, 8.37609 48.9988)"
53178992,,"LINESTRING( 8.36841 49.0339, 8.36582 49.03393, 8.36542 49.03397, 8.36501 49.03407, 8.36474 49.03411, 8.36454 49.03409)"
1193936915,,"LINESTRING( 8.45951 48.96936, 8.45921 48.96961)"
53189248,,"LINESTRING( 8.40037 49.00859, 8.40042 49.00866)"
1227511022,,"LINESTRING( 8.369 48.97831, 8.36863 48.97864)"
53290826,,"LINESTRING( 8.3167 48.99012, 8.31803 48.99021)"
1221481405,,"LINESTRING( 8.43954 49.00845, 8.43934 49.00848)"
1171035360,,"LINESTRING( 8.36639 49.01429, 8.36652 49.01502)"
53178306,,"LINESTRING( 8.37365 49.04884, 8.37303 49.04916)"
940646121,,"LINESTRING( 8.50661 49.00389, 8.50659 49.00399)"
734360091,,"LINESTRING( 8.38791 49.01465, 8.38786 49.01482, 8.38787 49.01496, 8.38789 49.01514, 8.38792 49.01534)"
1221863842,,"LINESTRING( 8.4034 49.00574, 8.40349 49.00612)"
999212044,,"LINESTRING( 8.39838 49.02582, 8.39799 49.02659, 8.39755 49.02744, 8.39675 49.02899)"
1213805350,,"LINESTRING( 8.452 48.99614, 8.45224 48.99622, 8.45224 48.99624, 8.45216 48.99636)"
1190881638,,"LINESTRING( 8.47221 48.99034, 8.47231 48.99047, 8.47252 48.9908, 8.4728 48.99128, 8.47283 48.99133)"
1144800958,,"LINESTRING( 8.33441 49.03628, 8.33396 49.03642)"
993958094,,"LINESTRING( 8.33043 49.03504, 8.33034 49.03514, 8.3303 49.03557)"
1012445748,,"LINESTRING( 8.4866 48.95137, 8.48606 48.95189, 8.48488 48.95307)"
53180020,,"LINESTRING( 8.39155 49.0134, 8.39165 49.0145)"
874931341,,"LINESTRING( 8.40792 49.01284, 8.40728 49.01304)"
53183706,,"LINESTRING( 8.51463 48.95099, 8.51426 48.95118)"
1227514734,,"LINESTRING( 8.40309 49.03123, 8.40487 49.03164, 8.4056 49.03239, 8.40633 49.03239)"
53185759,,"LINESTRING( 8.51742 48.968, 8.51678 48.96802, 8.51568 48.96813, 8.51488 48.96836, 8.51361 48.96848, 8.51271 48.96847, 8.51185 48.96836, 8.5108 48.96816, 8.51037 48.96811, 8.50925 48.96804)"
53179667,,"LINESTRING( 8.35716 49.02074, 8.35855 49.02231, 8.35897 49.02273)"
1222533532,,"LINESTRING( 8.46456 49.00455, 8.46388 49.00457)"
991795748,,"LINESTRING( 8.35556 49.01585, 8.35566 49.01593)"
993177616,,"LINESTRING( 8.50999 49.00786, 8.5102 49.00781, 8.51053 49.00789, 8.51086 49.00794, 8.51121 49.00796, 8.51159 49.00798, 8.51286 49.00805, 8.51362 49.00809, 8.51378 49.0081)"
53185824,,"LINESTRING( 8.51988 48.9645, 8.51975 48.96455, 8.51944 48.96474, 8.51892 48.965, 8.51874 48.96513, 8.51863 48.96529, 8.51812 48.96574, 8.51788 48.96621, 8.51687 48.9666)"
996678469,,"LINESTRING( 8.44547 48.98976, 8.4449 48.99064)"
805975133,,"LINESTRING( 8.44045 49.0181, 8.44003 49.0182)"
1134742050,,"LINESTRING( 8.34356 49.02406, 8.34312 49.0244)"
53185818,,"LINESTRING( 8.4512 48.96518, 8.45136 48.96472, 8.45132 48.96452, 8.45117 48.96444, 8.45104 48.96446, 8.45087 48.96475, 8.45041 48.9651, 8.44974 48.96579, 8.44964 48.96601, 8.44972 48.96623)"
1221576844,,"LINESTRING( 8.41553 49.02073, 8.41537 49.02065, 8.41356 49.02189)"
53188909,,"LINESTRING( 8.39363 49.01165, 8.39473 49.01189)"
53188584,,"LINESTRING( 8.36388 49.01668, 8.36505 49.017)"
574381712,,"LINESTRING( 8.49387 48.9448, 8.49433 48.94514, 8.4947 48.94535)"
53187172,,"LINESTRING( 8.3427 49.03233, 8.34194 49.03308)"
1090580690,,"LINESTRING( 8.43999 49.00646, 8.44008 49.00651)"
53183155,,"LINESTRING( 8.40225 48.96831, 8.40237 48.96852)"
930867114,,"LINESTRING( 8.40477 49.00501, 8.40415 49.00504)"
1191924496,,"LINESTRING( 8.34039 49.03729, 8.34025 49.03744, 8.34006 49.03737)"
1192459778,,"LINESTRING( 8.44791 49.00484, 8.44798 49.00499)"
711657851,,"LINESTRING( 8.44393 49.02946, 8.44407 49.02951)"
1222004230,,"LINESTRING( 8.42253 49.00299, 8.423 49.00299)"
991841188,,"LINESTRING( 8.36915 48.98922, 8.3693 48.98947)"
1066998468,,"LINESTRING( 8.40142 49.01989, 8.39966 49.02335)"
53183430,,"LINESTRING( 8.46216 48.95957, 8.46274 48.95956, 8.46295 48.95958)"
589241802,,"LINESTRING( 8.35637 48.995, 8.35611 48.99501, 8.35585 48.99507, 8.3552 48.99529)"
53179927,,"LINESTRING( 8.37931 49.01499, 8.37937 49.01557)"
53187358,,"LINESTRING( 8.35677 49.02393, 8.35649 49.02408)"
1221865700,,"LINESTRING( 8.48135 49.00668, 8.48135 49.00714, 8.48139 49.00717, 8.48206 49.00713, 8.48212 49.00715, 8.48215 49.00721, 8.48218 49.00766)"
53187366,,"LINESTRING( 8.35677 49.02393, 8.35683 49.02407)"
53180320,,"LINESTRING( 8.37115 49.00748, 8.36922 49.00796)"
53189906,,"LINESTRING( 8.47714 49.00045, 8.47725 49.00047, 8.47735 49.00047, 8.47743 49.00046)"
808221810,,"LINESTRING( 8.45468 48.97126, 8.45381 48.97132)"
53186510,,"LINESTRING( 8.44007 48.99199, 8.43967 48.99259)"
1228023399,,"LINESTRING( 8.39029 48.95855, 8.39041 48.95905, 8.39055 48.95928, 8.39053 48.95975, 8.39125 48.96064, 8.39129 48.96102, 8.39181 48.96158, 8.39327 48.96269, 8.39351 48.96318, 8.39355 48.96326, 8.39375 48.96343, 8.39542 48.96491, 8.39574 48.96553, 8.39703 48.96647)"
1157629237,,"LINESTRING( 8.37488 48.99638, 8.37505 48.99664)"
53189252,,"LINESTRING( 8.37444 49.00844, 8.375 49.00945)"
999128963,,"LINESTRING( 8.36369 49.02226, 8.36372 49.02274, 8.36371 49.02334)"
993066139,,"LINESTRING( 8.46875 48.95736, 8.46852 48.95755, 8.46831 48.95781, 8.46802 48.95813)"
993066241,,"LINESTRING( 8.46875 48.95736, 8.4685 48.95718, 8.4682 48.9574)"
53178560,,"LINESTRING( 8.37972 49.04442, 8.38041 49.04486)"
53181715,,"LINESTRING( 8.47415 48.99553, 8.47396 48.99587, 8.47367 48.9963)"
53179673,,"LINESTRING( 8.3621 49.02055, 8.36242 49.02087)"
53179928,,"LINESTRING( 8.37931 49.01499, 8.37847 49.01502)"
53178730,,"LINESTRING( 8.33489 49.03938, 8.33433 49.0398, 8.33422 49.03993)"
53184296,,"LINESTRING( 8.32072 49.05625, 8.3212 49.05675)"
53181524,,"LINESTRING( 8.36113 48.99647, 8.36068 48.99662)"
53181441,,"LINESTRING( 8.33677 48.99753, 8.33605 48.9979, 8.33567 48.99813, 8.33501 48.99857)"
53185123,,"LINESTRING( 8.33097 48.99078, 8.33102 48.99094, 8.33115 48.99118, 8.33176 48.99214)"
53187886,,"LINESTRING( 8.37783 48.99111, 8.37809 48.9913)"
53182893,,"LINESTRING( 8.40806 48.97548, 8.40796 48.97563, 8.40717 48.97625)"
907112247,,"LINESTRING( 8.36232 49.03908, 8.36237 49.03917)"
53183707,,"LINESTRING( 8.50628 48.95091, 8.50806 48.95179)"
810184773,,"LINESTRING( 8.48219 48.99472, 8.48195 48.99483, 8.48181 48.9949, 8.48162 48.99499, 8.48143 48.99506, 8.48119 48.9951, 8.48095 48.99513, 8.48045 48.99519, 8.48007 48.99525, 8.47984 48.99533)"
1190751642,,"LINESTRING( 8.40206 48.99172, 8.40258 48.99187)"
1213918372,,"LINESTRING( 8.42702 49.0003, 8.427 49.00032, 8.42692 49.0004)"
53189778,,"LINESTRING( 8.45871 49.00213, 8.45882 49.00205, 8.45898 49.00204, 8.45928 49.00206, 8.45981 49.00213, 8.46018 49.0022)"
994046963,,"LINESTRING( 8.37448 49.02611, 8.37394 49.02611, 8.3733 49.02637, 8.37221 49.02695, 8.37197 49.02706)"
53179859,,"LINESTRING( 8.39129 49.01602, 8.39135 49.0163)"
992817850,,"LINESTRING( 8.47898 48.98906, 8.47861 48.98908)"
809071777,,"LINESTRING( 8.40144 48.98468, 8.40159 48.98469)"
53186434,,"LINESTRING( 8.46057 49.02739, 8.46074 49.02786)"
53182470,,"LINESTRING( 8.47232 48.98623, 8.47269 48.98633, 8.47359 48.98662)"
1215470137,,"LINESTRING( 8.44626 49.00549, 8.44631 49.00556, 8.44633 49.0056, 8.44631 49.0057, 8.44625 49.00575, 8.44614 49.00577, 8.44599 49.00575, 8.44568 49.0056, 8.44539 49.0055)"
992817816,,"LINESTRING( 8.47898 48.98906, 8.4792 48.9903)"
1228465105,,"LINESTRING( 8.37517 49.02986, 8.37487 49.02987)"
1190876245,,"LINESTRING( 8.4769 49.01337, 8.47671 49.01343, 8.47653 49.01347)"
589257402,,"LINESTRING( 8.4123 48.98021, 8.41265 48.98041)"
1222533518,,"LINESTRING( 8.46549 49.005, 8.46429 49.00506)"
1191108935,,"LINESTRING( 8.39927 49.06533, 8.39945 49.06538, 8.39988 49.06554)"
53184204,,"LINESTRING( 8.37057 49.064, 8.37021 49.06408)"
53188415,,"LINESTRING( 8.44302 49.00566, 8.44315 49.00587)"
717737186,,"LINESTRING( 8.42181 49.01359, 8.42188 49.01425)"
909526516,,"LINESTRING( 8.41187 49.00766, 8.41111 49.0077, 8.41082 49.00772)"
53185226,,"LINESTRING( 8.49953 48.98819, 8.50064 48.98844, 8.50104 48.98855)"
993083123,,"LINESTRING( 8.45983 48.95553, 8.46032 48.95569)"
1201898004,,"LINESTRING( 8.46041 49.04199, 8.46047 49.04212, 8.4605 49.04226)"
53181551,,"LINESTRING( 8.36838 48.99631, 8.36811 48.99677, 8.368 48.99693, 8.36789 48.99706, 8.3678 48.99714)"
589256551,,"LINESTRING( 8.41306 49.0025, 8.41303 49.00289, 8.41303 49.00301)"
53189979,,"LINESTRING( 8.47911 48.99974, 8.4792 48.99981)"
53190912,,"LINESTRING( 8.33887 49.03115, 8.3392 49.03139)"
53189740,,"LINESTRING( 8.41047 49.00244, 8.41044 49.00309)"
992817840,,"LINESTRING( 8.47163 48.98835, 8.47202 48.98849)"
992817837,,"LINESTRING( 8.47163 48.98835, 8.47157 48.98852, 8.4716 48.98862, 8.47257 48.98977)"
53191280,,"LINESTRING( 8.47514 48.95743, 8.47468 48.95773)"
53182333,,"LINESTRING( 8.38085 48.98774, 8.38052 48.98786, 8.38007 48.988)"
563936255,,"LINESTRING( 8.47863 48.97266, 8.47829 48.97266, 8.47824 48.97268)"
791222863,,"LINESTRING( 8.36888 49.06473, 8.36859 49.06471, 8.36735 49.06493)"
53188752,,"LINESTRING( 8.41033 49.01378, 8.40816 49.01385)"
574418543,,"LINESTRING( 8.46579 49.02743, 8.46522 49.02769, 8.46482 49.02788)"
1132266906,,"LINESTRING( 8.34004 48.99189, 8.3399 48.99196, 8.33924 48.99231)"
53185577,,"LINESTRING( 8.41195 48.97441, 8.41213 48.97464, 8.41212 48.97492, 8.41186 48.97525)"
809076028,,"LINESTRING( 8.44071 48.99632, 8.44063 48.99638)"
53189339,,"LINESTRING( 8.38139 49.00782, 8.38054 49.00784)"
991923841,,"LINESTRING( 8.33362 49.00509, 8.33284 49.00526)"
53183848,,"LINESTRING( 8.36676 49.02035, 8.36651 49.02047)"
53187656,,"LINESTRING( 8.36955 49.01608, 8.36957 49.01626, 8.36961 49.0164, 8.36974 49.01657)"
53189337,,"LINESTRING( 8.38139 49.00782, 8.38153 49.0079)"
1191167247,,"LINESTRING( 8.41489 49.02063, 8.4147 49.02076)"
1132184456,,"LINESTRING( 8.38354 49.05092, 8.38407 49.05123)"
53191489,,"LINESTRING( 8.34955 49.01465, 8.3494 49.0147)"
53187615,,"LINESTRING( 8.39684 49.02342, 8.39681 49.02364)"
53188078,,"LINESTRING( 8.41014 49.00777, 8.40985 49.00783)"
1133052326,,"LINESTRING( 8.44875 49.00131, 8.45015 49.00138, 8.4512 49.00131)"
909672030,,"LINESTRING( 8.40755 49.00475, 8.40778 49.00477)"
1193633376,,"LINESTRING( 8.44135 49.03087, 8.44165 49.03126)"
1218866726,,"LINESTRING( 8.51517 49.03277, 8.51464 49.0331)"
931106703,,"LINESTRING( 8.38078 48.99857, 8.38081 48.99893)"
53183040,,"LINESTRING( 8.47747 48.97096, 8.4773 48.97106, 8.47722 48.97124, 8.47721 48.97139, 8.47738 48.97189)"
786351011,,"LINESTRING( 8.35853 49.02824, 8.35873 49.02873)"
918566002,,"LINESTRING( 8.43663 48.98485, 8.4366 48.98516, 8.43656 48.9857, 8.43653 48.98617, 8.4365 48.98655)"
991659841,,"LINESTRING( 8.33911 49.03574, 8.33925 49.03583)"
1225834096,,"LINESTRING( 8.37272 48.98412, 8.37274 48.98431)"
1191126995,,"LINESTRING( 8.49249 48.94395, 8.49257 48.94407, 8.49283 48.94437)"
53185897,,"LINESTRING( 8.46019 48.95956, 8.4601 48.95958)"
59390390,,"LINESTRING( 8.3993 49.01306, 8.39919 49.0131, 8.39912 49.01313, 8.39902 49.01319)"
53178715,,"LINESTRING( 8.33422 49.03993, 8.33349 49.04045)"
53178720,,"LINESTRING( 8.33422 49.03993, 8.3373 49.0427)"
805975137,,"LINESTRING( 8.44194 49.01873, 8.4424 49.019, 8.44332 49.01959, 8.44402 49.02007, 8.44452 49.02046, 8.44508 49.02092)"
574416695,,"LINESTRING( 8.4352 48.99273, 8.43525 48.99273, 8.43538 48.99274, 8.43568 48.99278, 8.43591 48.99284, 8.43612 48.99292, 8.43633 48.99301, 8.4365 48.99313)"
1212683844,,"LINESTRING( 8.46642 48.96296, 8.46644 48.96363)"
53181989,,"LINESTRING( 8.47139 48.99217, 8.47232 48.99372)"
53181990,,"LINESTRING( 8.47139 48.99217, 8.47089 48.99226, 8.47029 48.9924)"
53178219,,"LINESTRING( 8.39611 49.05106, 8.39594 49.05161)"
