,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
2237,2018HU0108988,1100,1200,60,1,3.0,6,2.0,2,1,2,9.09543,7.49335,2
2238,2019HU0553906,1100,1200,60,2,3.0,8,2.0,4,5,2,9.09947,7.40427,2
2239,2019HU0553906,1100,1200,60,2,3.0,8,2.0,4,5,2,9.09948,7.40427,2
2240,2021HU0396854,1100,1200,60,1,2.0,6,2.0,2,1,1,9.0326,7.49744,2
2241,2020HU0893841,1100,1200,60,1,3.0,9,3.0,4,4,1,9.05069,7.45185,2
2242,2020HU0792620,1100,1200,60,1,2.0,10,1.0,5,3,2,9.08524,7.48241,6
2243,2021HU0869480,1100,1200,60,1,2.0,2,0.0,2,1,1,9.08675,7.4906,1
2244,2020HU0904495,1100,1200,60,2,3.0,8,3.0,2,1,1,9.0467,7.49441,2
2245,2020HU0904495,1100,1200,60,2,3.0,8,3.0,2,1,1,9.04671,7.49441,2
2246,2018HU0810567,1100,1200,60,1,3.0,8,1.0,4,4,2,9.06105,7.42558,2
2247,2021HU0450885,1100,1200,60,1,3.0,8,2.0,4,2,1,9.1024,7.49433,2
2248,2017000126140,1100,1200,60,1,3.0,9,3.0,2,1,2,9.04048,7.46447,2
2249,2018HU0530568,1100,1200,60,1,3.0,7,3.0,2,1,2,9.07224,7.40448,2
2250,2021HU0046078,1100,1200,60,1,2.0,8,2.0,4,3,1,9.06515,7.47659,2
2251,2018HU0623702,1100,1200,60,1,3.0,7,0.0,5,3,1,8.94086,7.54921,1
2252,2017001019507,1100,1200,60,1,2.0,8,2.0,4,1,1,9.02828,7.57791,2
2253,2021HU0150907,1100,1200,60,1,3.0,8,3.0,2,1,1,9.00286,7.56016,2
2254,2021HU0581257,1100,1200,60,1,2.0,8,3.0,5,5,2,9.06677,7.44075,2
2255,2021HU0596563,1100,1200,60,1,2.0,6,1.0,2,1,2,9.07625,7.4716,6
2256,2021HU0309321,1100,1200,60,1,3.0,8,3.0,2,1,1,9.05758,7.45901,2
2257,2017000573885,1100,1200,60,1,2.0,8,1.0,4,4,2,9.01373,7.57711,2
2258,2017000101711,1100,1200,60,1,3.0,7,3.0,4,4,2,9.06902,7.45024,2
2259,2017000589528,1100,1200,60,1,3.0,7,2.0,4,4,2,9.0449,7.51866,2
2260,2018HU0303438,1100,1200,60,1,3.0,10,2.0,4,3,1,9.04293,7.50863,2
2261,2019HU1036929,1100,1200,60,1,3.0,8,3.0,2,1,1,9.08396,7.47455,2
2262,2019HU0954126,1100,1200,60,1,2.0,9,2.0,1,1,2,9.04237,7.48662,6
2263,2018HU0250077,1100,1200,60,1,3.0,8,3.0,4,4,1,9.07484,7.3962,2
2264,2020HU0950431,1100,1200,60,1,2.0,8,1.0,1,1,2,9.092,7.48812,6
2265,2021HU1312218,1100,1200,60,1,2.0,6,2.0,4,4,2,9.07241,7.45802,2
2266,2018HU0754238,1100,1200,60,1,3.0,9,3.0,4,5,2,9.06955,7.41334,2
2267,2021HU1095199,1100,1200,60,1,2.0,6,1.0,4,2,1,9.06296,7.41616,2
2268,2019HU0217419,1100,1200,60,1,3.0,10,2.0,4,5,1,9.08093,7.49692,2
2269,2021HU0207725,1100,1200,60,1,2.0,7,2.0,2,1,2,9.02958,7.48084,2
2270,2020HU0589664,1100,1200,60,1,3.0,10,3.0,4,5,2,9.07854,7.39069,2
2271,2019HU0503415,1100,1200,60,1,3.0,7,1.0,2,1,1,9.00535,7.46686,1
2272,2018HU0822227,1100,1200,60,1,2.0,7,2.0,4,2,1,9.07257,7.46543,2
2273,2019HU0217278,1100,1200,60,2,3.0,9,2.0,5,5,1,9.02513,7.58613,2
2274,2019HU0217278,1100,1200,60,2,3.0,9,2.0,5,5,1,9.02514,7.58613,2
2275,2021HU0853207,1100,1200,60,3,3.0,6,2.0,4,2,1,9.01715,7.47606,2
2276,2021HU0853207,1100,1200,60,3,3.0,6,2.0,4,2,1,9.01716,7.47606,2
2277,2021HU0853207,1100,1200,60,3,3.0,6,2.0,4,2,1,9.01715,7.47606,2
2278,2017000289481,1100,1200,60,1,3.0,8,2.0,3,4,2,9.03277,7.39652,2
2279,2021HU0806542,1100,1200,60,2,3.0,7,2.0,4,4,2,9.0712,7.49136,2
2280,2021HU0806542,1100,1200,60,2,3.0,7,2.0,4,4,2,9.071209999999999,7.49136,2
2281,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08577,7.48127,2
2282,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08578,7.48127,2
2283,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08577,7.48127,2
2284,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08578,7.48127,2
2285,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08577,7.48127,2
2286,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08578,7.48127,2
2287,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08577,7.48127,2
2288,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08578,7.48127,2
2289,2019HU0240680,1100,1200,60,9,1.0,8,2.0,4,4,1,9.08577,7.48127,2
2290,2020HU0029809,1100,1200,60,5,2.0,6,2.0,4,3,1,9.07782,7.47373,2
2291,2020HU0029809,1100,1200,60,5,2.0,6,2.0,4,3,1,9.077829999999999,7.47373,2
2292,2020HU0029809,1100,1200,60,5,2.0,6,2.0,4,3,1,9.07782,7.47373,2
2293,2020HU0029809,1100,1200,60,5,2.0,6,2.0,4,3,1,9.077829999999999,7.47373,2
2294,2020HU0029809,1100,1200,60,5,2.0,6,2.0,4,3,1,9.07782,7.47373,2
2295,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,1
2296,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,1
2297,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,1
2298,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,1
2299,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,1
2300,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,1
2301,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,1
2302,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08298,7.47618,1
2303,2019HU0593989,1100,1200,60,9,3.0,7,1.0,4,3,1,9.08297,7.47618,1
2304,2021HU0381224,1100,1200,60,5,2.0,3,0.0,2,1,1,8.96406,7.36038,1
2305,2021HU0381224,1100,1200,60,5,2.0,3,0.0,2,1,1,8.96407,7.36038,1
2306,2021HU0381224,1100,1200,60,5,2.0,3,0.0,2,1,1,8.96406,7.36038,1
2307,2021HU0381224,1100,1200,60,5,2.0,3,0.0,2,1,1,8.96407,7.36038,1
2308,2021HU0381224,1100,1200,60,5,2.0,3,0.0,2,1,1,8.96406,7.36038,1
2309,2020HU0449915,1100,1200,60,1,2.0,7,1.0,4,2,2,9.07815,7.46365,2
2310,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.0705,7.43714,1
2311,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.070509999999999,7.43714,1
2312,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.0705,7.43714,1
2313,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.070509999999999,7.43714,1
2314,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.0705,7.43714,1
2315,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.070509999999999,7.43714,1
2316,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.0705,7.43714,1
2317,2021HU0240712,1100,1200,60,8,3.0,9,2.0,2,1,1,9.070509999999999,7.43714,1
2318,2019HU0015498,1100,1200,60,1,3.0,6,3.0,2,1,1,8.87967,7.23107,2
2319,2018HU0717812,1100,1200,60,1,3.0,7,2.0,4,4,2,9.10719,7.48548,2
2320,2021HU1108558,1100,1200,60,2,3.0,6,2.0,2,1,2,9.10821,7.4812,1
2321,2021HU1108558,1100,1200,60,2,3.0,6,2.0,2,1,2,9.10822,7.4812,1
2322,2020HU0074857,1100,1200,60,1,2.0,8,2.0,4,4,2,9.04104,7.50061,2
2323,2018HU0208925,1100,1200,60,2,2.0,7,2.0,4,2,2,9.11465,7.40951,2
2324,2018HU0208925,1100,1200,60,2,2.0,7,2.0,4,2,2,9.114659999999999,7.40951,2
2325,2019HU0210727,1100,1200,60,1,3.0,8,1.0,4,4,2,8.91553,7.26149,2
2326,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2327,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07106,7.40364,1
2328,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2329,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07106,7.40364,1
2330,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2331,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07106,7.40364,1
2332,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2333,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07106,7.40364,1
2334,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2335,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07106,7.40364,1
2336,2017001142798,1100,1200,60,11,2.0,6,2.0,4,2,2,9.07105,7.40364,1
2337,2020HU0645947,1100,1200,60,2,3.0,8,1.0,1,1,2,9.1426,7.31094,6
2338,2020HU0645947,1100,1200,60,2,3.0,8,1.0,1,1,2,9.14261,7.31094,6
2339,2018HU1013210,1100,1200,60,1,2.0,3,2.0,4,2,2,9.09694,7.47784,2
2340,2020HU0652141,1100,1200,60,3,3.0,8,2.0,4,5,2,9.07215,7.40368,6
2341,2020HU0652141,1100,1200,60,3,3.0,8,2.0,4,5,2,9.07216,7.40368,6
2342,2020HU0652141,1100,1200,60,3,3.0,8,2.0,4,5,2,9.07215,7.40368,6
2343,2019HU0523758,1100,1200,60,3,3.0,9,3.0,4,3,1,9.08826,7.47816,2
2344,2019HU0523758,1100,1200,60,3,3.0,9,3.0,4,3,1,9.08827,7.47816,2
2345,2019HU0523758,1100,1200,60,3,3.0,9,3.0,4,3,1,9.08826,7.47816,2
2346,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2347,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2348,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2349,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2350,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2351,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2352,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2353,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2354,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2355,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2356,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2357,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.00701,7.47126,1
2358,2020HU0318769,1100,1200,60,13,2.0,6,2.0,4,1,2,9.007,7.47126,1
2359,2021HU1331373,1100,1200,60,2,3.0,7,2.0,2,1,2,8.96693,7.43882,6
2360,2021HU1331373,1100,1200,60,2,3.0,7,2.0,2,1,2,8.96694,7.43882,6
2361,2019HU0373315,1100,1200,60,2,3.0,8,2.0,2,1,1,9.07054,7.44371,1
2362,2019HU0373315,1100,1200,60,2,3.0,8,2.0,2,1,1,9.070549999999999,7.44371,1
2363,2018HU0693515,1100,1200,60,3,3.0,8,3.0,4,5,2,9.10536,7.4245,2
2364,2018HU0693515,1100,1200,60,3,3.0,8,3.0,4,5,2,9.105369999999999,7.4245,2
2365,2018HU0693515,1100,1200,60,3,3.0,8,3.0,4,5,2,9.10536,7.4245,2
2366,2020HU0989273,1100,1200,60,2,2.0,6,1.0,4,3,2,9.06481,7.47108,6
2367,2020HU0989273,1100,1200,60,2,2.0,6,1.0,4,3,2,9.06482,7.47108,6
2368,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2369,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2370,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2371,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2372,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2373,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2374,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2375,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2376,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2377,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2378,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2379,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2380,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2381,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2382,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2383,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2384,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2385,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.066049999999999,7.3959,2
2386,2018HU0598548,1100,1200,60,19,2.0,6,3.0,4,3,1,9.06604,7.3959,2
2387,2020HU1032590,1100,1200,60,1,2.0,7,2.0,4,2,1,9.06431,7.47226,2
2388,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2389,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2390,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2391,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2392,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2393,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2394,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2395,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2396,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2397,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2398,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2399,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2400,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04592,7.47478,1
2401,2020HU0421996,1100,1200,60,14,2.0,3,1.0,4,2,2,9.04593,7.47478,1
2402,2017000157613,1100,1200,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,6
2403,2017000157613,1100,1200,60,3,2.0,8,2.0,1,1,2,9.02909,7.47653,6
2404,2017000157613,1100,1200,60,3,2.0,8,2.0,1,1,2,9.02908,7.47653,6
2405,2018HU0659262,1100,1200,60,1,3.0,8,0.0,2,1,2,9.05586,7.46535,6
2406,2018HU0774935,1100,1200,60,1,3.0,6,3.0,4,1,1,9.07499,7.43255,2
2407,2018HU0634602,1100,1200,60,1,3.0,9,2.0,4,4,2,9.08962,7.46573,2
2408,2019HU0219754,1100,1200,60,1,2.0,10,2.0,1,1,1,9.02822,7.49753,2
2409,2021HU0992971,1100,1200,60,2,3.0,10,2.0,4,5,2,9.00957,7.45917,6
2410,2021HU0992971,1100,1200,60,2,3.0,10,2.0,4,5,2,9.00958,7.45917,6
2411,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2412,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06709,7.42357,1
2413,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2414,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06709,7.42357,1
2415,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2416,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06709,7.42357,1
2417,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2418,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06709,7.42357,1
2419,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2420,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06709,7.42357,1
2421,2019HU1074969,1100,1200,60,11,2.0,8,2.0,4,4,1,9.06708,7.42357,1
2422,2017001020489,1100,1200,60,2,3.0,8,2.0,4,5,2,9.07654,7.44328,2
2423,2017001020489,1100,1200,60,2,3.0,8,2.0,4,5,2,9.07655,7.44328,2
2424,2020HU0856436,1100,1200,60,1,3.0,9,3.0,4,4,1,8.97606,7.4859,2
2425,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2426,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2427,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2428,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2429,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2430,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2431,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2432,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2433,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2434,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2435,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2436,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2437,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2438,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2439,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2440,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2441,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2442,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15078,7.32265,1
2443,2017000927988,1100,1200,60,19,2.0,7,1.0,4,4,2,9.15077,7.32265,1
2444,2018HU0155663,1100,1200,60,1,2.0,8,2.0,2,1,2,9.01445,7.49266,2
2445,2017000789923,1100,1200,60,1,2.0,7,2.0,4,4,2,9.06343,7.45897,2
2446,2019HU0179898,1100,1200,60,3,3.0,9,3.0,3,2,2,9.06518,7.37984,6
2447,2019HU0179898,1100,1200,60,3,3.0,9,3.0,3,2,2,9.06519,7.37984,6
2448,2019HU0179898,1100,1200,60,3,3.0,9,3.0,3,2,2,9.06518,7.37984,6
2449,2017000838814,1100,1200,60,2,2.0,10,2.0,1,1,2,8.95639,7.55407,6
2450,2017000838814,1100,1200,60,2,2.0,10,2.0,1,1,2,8.9564,7.55407,6
2451,2019HU1088113,1100,1200,60,2,2.0,6,1.0,4,3,1,9.06745,7.46525,1
2452,2019HU1088113,1100,1200,60,2,2.0,6,1.0,4,3,1,9.067459999999999,7.46525,1
2453,2020HU0986837,1100,1200,60,1,3.0,7,2.0,1,1,2,8.97708,7.36873,2
2454,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05474,7.46755,1
2455,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05475,7.46755,1
2456,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05474,7.46755,1
2457,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05475,7.46755,1
2458,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05474,7.46755,1
2459,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05475,7.46755,1
2460,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05474,7.46755,1
2461,2019HU0537004,1100,1200,60,8,3.0,7,2.0,1,1,1,9.05475,7.46755,1
2462,2020HU0821194,1100,1200,60,1,3.0,10,3.0,4,3,2,9.06694,7.44349,2
2463,2017000865007,1100,1200,60,2,3.0,8,0.0,3,2,1,9.11428,7.42153,6
2464,2017000865007,1100,1200,60,2,3.0,8,0.0,3,2,1,9.11429,7.42153,6
2465,2020HU1133059,1100,1200,60,4,2.0,6,1.0,1,1,2,9.02915,7.48177,6
2466,2020HU1133059,1100,1200,60,4,2.0,6,1.0,1,1,2,9.02916,7.48177,6
2467,2020HU1133059,1100,1200,60,4,2.0,6,1.0,1,1,2,9.02915,7.48177,6
2468,2020HU1133059,1100,1200,60,4,2.0,6,1.0,1,1,2,9.02916,7.48177,6
2469,2020HU0596455,1100,1200,60,3,2.0,7,2.0,3,3,2,9.07898,7.40245,6
2470,2020HU0596455,1100,1200,60,3,2.0,7,2.0,3,3,2,9.07899,7.40245,6
2471,2020HU0596455,1100,1200,60,3,2.0,7,2.0,3,3,2,9.07898,7.40245,6
2472,2018HU1339839,1100,1200,60,3,3.0,9,3.0,4,5,1,9.06601,7.49304,2
2473,2018HU1339839,1100,1200,60,3,3.0,9,3.0,4,5,1,9.06602,7.49304,2
2474,2018HU1339839,1100,1200,60,3,3.0,9,3.0,4,5,1,9.06601,7.49304,2
2475,2017000476733,1100,1200,60,1,3.0,6,2.0,2,1,2,9.08631,7.48677,2
2476,2019HU0801075,1100,1200,60,3,3.0,10,3.0,2,1,2,9.06996,7.48634,6
2477,2019HU0801075,1100,1200,60,3,3.0,10,3.0,2,1,2,9.06997,7.48634,6
2478,2019HU0801075,1100,1200,60,3,3.0,10,3.0,2,1,2,9.06996,7.48634,6
2479,2021HU1060399,1100,1200,60,2,2.0,4,1.0,2,2,2,9.00047,7.55862,6
2480,2021HU1060399,1100,1200,60,2,2.0,4,1.0,2,2,2,9.00048,7.55862,6
2481,2021HU0067481,1100,1200,60,5,3.0,10,2.0,5,5,1,9.017,7.44139,1
2482,2021HU0067481,1100,1200,60,5,3.0,10,2.0,5,5,1,9.017009999999999,7.44139,1
2483,2021HU0067481,1100,1200,60,5,3.0,10,2.0,5,5,1,9.017,7.44139,1
2484,2021HU0067481,1100,1200,60,5,3.0,10,2.0,5,5,1,9.017009999999999,7.44139,1
2485,2021HU0067481,1100,1200,60,5,3.0,10,2.0,5,5,1,9.017,7.44139,1
2486,2021HU0850948,1100,1200,60,1,3.0,8,2.0,2,1,2,9.0828,7.44632,2
2487,2019HU1001422,1100,1200,60,4,2.0,7,2.0,4,3,2,9.101,7.49677,1
2488,2019HU1001422,1100,1200,60,4,2.0,7,2.0,4,3,2,9.10101,7.49677,1
2489,2019HU1001422,1100,1200,60,4,2.0,7,2.0,4,3,2,9.101,7.49677,1
2490,2019HU1001422,1100,1200,60,4,2.0,7,2.0,4,3,2,9.10101,7.49677,1
2491,2018HU0492620,1100,1200,60,1,3.0,5,2.0,4,3,1,9.02852,7.48748,2
2492,2017001232641,1100,1200,60,1,3.0,7,2.0,2,1,2,9.06763,7.40369,2
2493,2021HU0032265,1100,1200,60,1,3.0,2,1.0,4,2,1,9.0314,7.47006,2
2494,2019HU0186917,1100,1200,60,2,2.0,7,2.0,4,4,2,9.07452,7.49917,2
2495,2019HU0186917,1100,1200,60,2,2.0,7,2.0,4,4,2,9.07453,7.49917,2
2496,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97037,7.44057,1
2497,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97038,7.44057,1
2498,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97037,7.44057,1
2499,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97038,7.44057,1
2500,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97037,7.44057,1
2501,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97038,7.44057,1
2502,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97037,7.44057,1
2503,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97038,7.44057,1
2504,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97037,7.44057,1
2505,2018HU1330827,1100,1200,60,10,2.0,7,2.0,4,3,2,8.97038,7.44057,1
2506,2019HU0390668,1100,1200,60,2,3.0,7,2.0,4,4,2,9.04369,7.52621,2
2507,2019HU0390668,1100,1200,60,2,3.0,7,2.0,4,4,2,9.0437,7.52621,2
2508,2019HU0807680,1100,1200,60,1,2.0,6,2.0,2,1,2,9.05739,7.48614,2
2509,2018HU1305011,1100,1200,60,1,2.0,9,2.0,1,1,1,9.07152,7.46907,2
2510,2021HU1229405,1100,1200,60,2,2.0,7,1.0,4,2,2,9.10543,7.4814,5
2511,2021HU1229405,1100,1200,60,2,2.0,7,1.0,4,2,2,9.10544,7.4814,5
2512,2017000045909,1100,1200,60,1,2.0,7,2.0,4,4,2,9.07128,7.46284,2
2513,2019HU1038904,1100,1200,60,3,3.0,5,1.0,2,1,1,9.05036,7.49189,1
2514,2019HU1038904,1100,1200,60,3,3.0,5,1.0,2,1,1,9.05037,7.49189,1
2515,2019HU1038904,1100,1200,60,3,3.0,5,1.0,2,1,1,9.05036,7.49189,1
2516,2019HU0810530,1100,1200,60,22,1.0,5,3.0,3,1,2,8.98578,7.36084,1
2517,2019HU0810530,1100,1200,60,22,1.0,5,3.0,3,1,2,8.98579,7.36084,1
2518,2019HU0810530,1100,1200,60,22,1.0,5,3.0,3,1,2,8.98578,7.36084,1
2519,2019HU0810530,1100,1200,60,22,1.0,5,3.0,3,1,2,8.98579,7.36084,1
2520,2019HU0810530,1100,1200,60,22,1.0,5,3.0,3,1,2,8.98578,7.36084,1
