,Unnamed: 0,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
310,310,2017000934165,1000,1100,60,8,2.0,6,1.0,1,1,2,9.07851,7.47445,6
309,309,2017000934165,1000,1100,60,8,2.0,6,1.0,1,1,2,9.07851,7.47445,6
308,308,2017000934165,1000,1100,60,8,2.0,6,1.0,1,1,2,9.07851,7.47445,6
306,306,2017000934165,1000,1100,60,8,2.0,6,1.0,1,1,2,9.07851,7.47445,6
307,307,2017000934165,1000,1100,60,8,2.0,6,1.0,1,1,2,9.07851,7.47445,6
7411,7411,2017000935146,1000,1100,60,2,3.0,5,2.0,4,3,2,9.1422,7.36924,2
7412,7412,2017000935146,1000,1100,60,2,3.0,5,2.0,4,3,2,9.1422,7.36924,2
5908,5908,2017000940451,1000,1100,60,1,3.0,6,0.0,4,5,2,9.07851,7.47445,6
9179,9179,2017000941572,1000,1100,60,2,1.0,2,0.0,5,3,2,9.03328,7.49891,5
9180,9180,2017000941572,1000,1100,60,2,1.0,2,0.0,5,3,2,9.03328,7.49891,5
2200,2200,2017000943055,1000,1100,60,1,3.0,6,2.0,4,4,2,9.1422,7.36924,2
4683,4683,2017000945354,1000,1100,60,1,3.0,5,1.0,1,1,2,9.07851,7.47445,6
9285,9285,2017000946567,1000,1100,60,1,1.0,6,0.0,4,2,1,9.03328,7.49891,5
166,166,2017000949056,1000,1100,60,2,2.0,4,2.0,2,1,2,9.07851,7.47445,6
165,165,2017000949056,1000,1100,60,2,2.0,4,2.0,2,1,2,9.07851,7.47445,6
7982,7982,2017000949146,1000,1100,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
7187,7187,2017000951329,1000,1100,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
7186,7186,2017000951329,1000,1100,60,2,3.0,8,2.0,4,3,2,9.1422,7.36924,2
3766,3766,2017000951512,1000,1100,60,1,2.0,4,2.0,4,3,2,9.1422,7.36924,2
5710,5710,2017000951580,1000,1100,60,1,3.0,8,1.0,5,5,2,9.1422,7.36924,2
7567,7567,2017000955517,1000,1100,60,1,3.0,6,1.0,5,3,2,9.03328,7.49891,5
6459,6459,2017000955659,1000,1100,60,1,2.0,6,1.0,5,1,2,9.03328,7.49891,5
5656,5656,2017000955878,1000,1100,60,1,2.0,6,0.0,5,2,1,9.03328,7.49891,5
4584,4584,2017000959744,1000,1100,60,3,2.0,6,3.0,2,1,2,9.07851,7.47445,6
4585,4585,2017000959744,1000,1100,60,3,2.0,6,3.0,2,1,2,9.07851,7.47445,6
4583,4583,2017000959744,1000,1100,60,3,2.0,6,3.0,2,1,2,9.07851,7.47445,6
6748,6748,2017000962497,1000,1100,60,3,3.0,6,2.0,4,4,2,9.1422,7.36924,2
6747,6747,2017000962497,1000,1100,60,3,3.0,6,2.0,4,4,2,9.1422,7.36924,2
6749,6749,2017000962497,1000,1100,60,3,3.0,6,2.0,4,4,2,9.1422,7.36924,2
1687,1687,2017000964919,1000,1100,60,4,3.0,7,3.0,4,2,1,9.1422,7.36924,2
1688,1688,2017000964919,1000,1100,60,4,3.0,7,3.0,4,2,1,9.1422,7.36924,2
1689,1689,2017000964919,1000,1100,60,4,3.0,7,3.0,4,2,1,9.1422,7.36924,2
1690,1690,2017000964919,1000,1100,60,4,3.0,7,3.0,4,2,1,9.1422,7.36924,2
410,410,2017000966814,1000,1100,60,3,3.0,8,3.0,2,3,2,9.1422,7.36924,2
409,409,2017000966814,1000,1100,60,3,3.0,8,3.0,2,3,2,9.1422,7.36924,2
408,408,2017000966814,1000,1100,60,3,3.0,8,3.0,2,3,2,9.1422,7.36924,2
1936,1936,2017000968606,1000,1100,60,1,3.0,7,2.0,4,5,2,9.1422,7.36924,2
5866,5866,2017000970059,1000,1100,60,2,2.0,7,2.0,4,3,2,9.1422,7.36924,2
5867,5867,2017000970059,1000,1100,60,2,2.0,7,2.0,4,3,2,9.1422,7.36924,2
2122,2122,2017000972711,1000,1100,60,1,2.0,5,3.0,4,4,2,9.1422,7.36924,2
1456,1456,2017000974291,1000,1100,60,3,3.0,8,2.0,1,1,1,9.07851,7.47445,6
1455,1455,2017000974291,1000,1100,60,3,3.0,8,2.0,1,1,1,9.07851,7.47445,6
1454,1454,2017000974291,1000,1100,60,3,3.0,8,2.0,1,1,1,9.07851,7.47445,6
5536,5536,2017000974536,1000,1100,60,1,2.0,7,0.0,4,4,1,9.07851,7.47445,6
8229,8229,2017000976721,1000,1100,60,1,2.0,8,2.0,4,2,1,9.1422,7.36924,2
7582,7582,2017000977274,1000,1100,60,2,3.0,10,0.0,5,2,1,9.03328,7.49891,5
7583,7583,2017000977274,1000,1100,60,2,3.0,10,0.0,5,2,1,9.03328,7.49891,5
6876,6876,2017000979986,1000,1100,60,1,2.0,2,1.0,2,1,2,9.07851,7.47445,6
9478,9478,2017000980012,1000,1100,60,1,3.0,5,0.0,5,3,1,9.03328,7.49891,5
6523,6523,2017000980456,1000,1100,60,1,2.0,6,1.0,5,5,1,9.1422,7.36924,2
2763,2763,2017000982407,1000,1100,60,2,3.0,5,0.0,4,2,2,9.03328,7.49891,5
2764,2764,2017000982407,1000,1100,60,2,3.0,5,0.0,4,2,2,9.03328,7.49891,5
9815,9815,2017000984844,1000,1100,60,1,1.0,5,0.0,5,2,2,9.03328,7.49891,5
6851,6851,2017000985194,1000,1100,60,1,2.0,6,0.0,5,2,1,9.03328,7.49891,5
1789,1789,2017000989367,1000,1100,60,1,2.0,2,2.0,2,1,2,9.1422,7.36924,2
3599,3599,2017000989671,1000,1100,60,3,3.0,8,3.0,4,3,1,9.1422,7.36924,2
3601,3601,2017000989671,1000,1100,60,3,3.0,8,3.0,4,3,1,9.1422,7.36924,2
3600,3600,2017000989671,1000,1100,60,3,3.0,8,3.0,4,3,1,9.1422,7.36924,2
674,674,2017000989743,1000,1100,60,3,3.0,10,3.0,4,4,1,9.1422,7.36924,2
675,675,2017000989743,1000,1100,60,3,3.0,10,3.0,4,4,1,9.1422,7.36924,2
676,676,2017000989743,1000,1100,60,3,3.0,10,3.0,4,4,1,9.1422,7.36924,2
8632,8632,2017000994848,1000,1100,60,1,2.0,4,0.0,4,2,2,9.03328,7.49891,5
850,850,2017000995192,1000,1100,60,1,3.0,9,3.0,2,1,2,9.1422,7.36924,2
4870,4870,2017000996411,1000,1100,60,1,3.0,10,3.0,5,4,2,9.1422,7.36924,2
8378,8378,2017000996532,1000,1100,60,1,3.0,5,0.0,5,3,1,9.03328,7.49891,5
7957,7957,2017000998032,1000,1100,60,1,3.0,7,2.0,4,3,2,9.1422,7.36924,2
8643,8643,2017000998607,1000,1100,60,2,0.0,3,0.0,5,2,2,9.03328,7.49891,5
8644,8644,2017000998607,1000,1100,60,2,0.0,3,0.0,5,2,2,9.03328,7.49891,5
6732,6732,2017000999362,1000,1100,60,1,2.0,9,0.0,5,1,2,9.03328,7.49891,5
3990,3990,2017001001738,1000,1100,60,1,3.0,7,2.0,2,1,1,9.1422,7.36924,2
9484,9484,2017001003357,1000,1100,60,1,1.0,5,0.0,4,4,2,9.07851,7.47445,6
4645,4645,2017001003754,1000,1100,60,2,3.0,10,2.0,1,1,2,9.07851,7.47445,6
4644,4644,2017001003754,1000,1100,60,2,3.0,10,2.0,1,1,2,9.07851,7.47445,6
2194,2194,2017001005456,1000,1100,60,2,3.0,9,3.0,4,4,2,9.1422,7.36924,2
2195,2195,2017001005456,1000,1100,60,2,3.0,9,3.0,4,4,2,9.1422,7.36924,2
133,133,2017001007420,1000,1100,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
5637,5637,2017001009249,1000,1100,60,2,2.0,6,0.0,5,3,2,9.03328,7.49891,5
5636,5636,2017001009249,1000,1100,60,2,2.0,6,0.0,5,3,2,9.03328,7.49891,5
4822,4822,2017001012106,1000,1100,60,1,3.0,6,3.0,3,3,1,9.1422,7.36924,2
3982,3982,2017001012851,1000,1100,60,1,2.0,7,2.0,4,4,2,9.1422,7.36924,2
6726,6726,2017001013435,1000,1100,60,1,3.0,4,0.0,5,2,2,9.03328,7.49891,5
6957,6957,2017001013709,1000,1100,60,2,2.0,6,1.0,4,1,1,9.1422,7.36924,2
6958,6958,2017001013709,1000,1100,60,2,2.0,6,1.0,4,1,1,9.1422,7.36924,2
4859,4859,2017001013812,1000,1100,60,1,1.0,3,1.0,2,1,2,9.07851,7.47445,6
8442,8442,2017001014504,1000,1100,60,1,2.0,3,0.0,5,3,1,9.03328,7.49891,5
7323,7323,2017001015222,1000,1100,60,1,2.0,6,0.0,3,3,2,9.07851,7.47445,6
1697,1697,2017001016688,1000,1100,60,2,2.0,8,2.0,2,1,2,9.07851,7.47445,6
1696,1696,2017001016688,1000,1100,60,2,2.0,8,2.0,2,1,2,9.07851,7.47445,6
3412,3412,2017001019482,1000,1100,60,1,2.0,7,2.0,1,1,2,9.1422,7.36924,2
875,875,2017001019502,1000,1100,60,3,2.0,7,2.0,4,3,2,9.07851,7.47445,6
876,876,2017001019502,1000,1100,60,3,2.0,7,2.0,4,3,2,9.07851,7.47445,6
877,877,2017001019502,1000,1100,60,3,2.0,7,2.0,4,3,2,9.07851,7.47445,6
2252,2252,2017001019507,1000,1100,60,1,2.0,8,2.0,4,1,1,9.1422,7.36924,2
4969,4969,2017001019913,1000,1100,60,1,3.0,7,0.0,4,2,1,9.03328,7.49891,5
7824,7824,2017001020053,1000,1100,60,1,2.0,6,0.0,3,3,1,9.07851,7.47445,6
2423,2423,2017001020489,1000,1100,60,2,3.0,8,2.0,4,5,2,9.1422,7.36924,2
2422,2422,2017001020489,1000,1100,60,2,3.0,8,2.0,4,5,2,9.1422,7.36924,2
5665,5665,2017001020555,1000,1100,60,1,0.0,2,0.0,1,1,2,9.07851,7.47445,6
6132,6132,2017001020647,1000,1100,60,1,2.0,7,0.0,5,2,2,9.03328,7.49891,5
3803,3803,2017001021171,1000,1100,60,1,3.0,8,3.0,4,3,1,9.1422,7.36924,2
958,958,2017001022952,1000,1100,60,1,3.0,7,3.0,4,2,2,9.1422,7.36924,2
9831,9831,2017001023426,1000,1100,60,1,1.0,3,0.0,4,3,1,9.03328,7.49891,5
4845,4845,2017001024463,1000,1100,60,1,3.0,6,0.0,3,1,1,9.07851,7.47445,6
6534,6534,2017001025303,1000,1100,60,2,2.0,6,0.0,4,4,2,9.07851,7.47445,6
6535,6535,2017001025303,1000,1100,60,2,2.0,6,0.0,4,4,2,9.07851,7.47445,6
7997,7997,2017001025469,1000,1100,60,1,2.0,6,2.0,4,2,1,9.1422,7.36924,2
3211,3211,2017001028367,1000,1100,60,1,3.0,7,2.0,4,3,1,9.1422,7.36924,2
1142,1142,2017001030897,1000,1100,60,1,3.0,7,3.0,2,1,2,9.1422,7.36924,2
3771,3771,2017001031911,1000,1100,60,2,1.0,6,1.0,2,1,2,9.07851,7.47445,6
3772,3772,2017001031911,1000,1100,60,2,1.0,6,1.0,2,1,2,9.07851,7.47445,6
5956,5956,2017001032032,1000,1100,60,1,2.0,6,2.0,5,2,2,9.1422,7.36924,2
8522,8522,2017001032114,1000,1100,60,4,1.0,6,0.0,4,5,1,9.07851,7.47445,6
8523,8523,2017001032114,1000,1100,60,4,1.0,6,0.0,4,5,1,9.07851,7.47445,6
8524,8524,2017001032114,1000,1100,60,4,1.0,6,0.0,4,5,1,9.07851,7.47445,6
8525,8525,2017001032114,1000,1100,60,4,1.0,6,0.0,4,5,1,9.07851,7.47445,6
6843,6843,2017001032804,1000,1100,60,2,1.0,2,1.0,4,2,2,9.03328,7.49891,5
6842,6842,2017001032804,1000,1100,60,2,1.0,2,1.0,4,2,2,9.03328,7.49891,5
9062,9062,2017001033186,1000,1100,60,1,1.0,6,0.0,4,4,1,9.07851,7.47445,6
6682,6682,2017001039441,1000,1100,60,1,2.0,10,1.0,5,5,1,9.1422,7.36924,2
1309,1309,2017001040740,1000,1100,60,1,2.0,7,2.0,2,1,1,9.1422,7.36924,2
9252,9252,2017001040847,1000,1100,60,1,0.0,2,0.0,4,1,2,9.03328,7.49891,5
7912,7912,2017001042105,1000,1100,60,2,2.0,6,2.0,5,2,2,9.1422,7.36924,2
7911,7911,2017001042105,1000,1100,60,2,2.0,6,2.0,5,2,2,9.1422,7.36924,2
6977,6977,2017001043461,1000,1100,60,1,3.0,7,2.0,5,2,1,9.1422,7.36924,2
823,823,2017001044351,1000,1100,60,2,2.0,6,2.0,2,1,2,9.07851,7.47445,6
822,822,2017001044351,1000,1100,60,2,2.0,6,2.0,2,1,2,9.07851,7.47445,6
8090,8090,2017001044597,1000,1100,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
5651,5651,2017001047534,1000,1100,60,1,2.0,6,2.0,3,3,2,9.1422,7.36924,2
4847,4847,2017001047676,1000,1100,60,2,3.0,6,0.0,3,4,1,9.07851,7.47445,6
4846,4846,2017001047676,1000,1100,60,2,3.0,6,0.0,3,4,1,9.07851,7.47445,6
7565,7565,2017001049914,1000,1100,60,1,1.0,2,0.0,5,3,1,9.03328,7.49891,5
7075,7075,2017001052010,1000,1100,60,1,1.0,4,1.0,5,3,2,9.03328,7.49891,5
3742,3742,2017001052054,1000,1100,60,2,3.0,5,1.0,2,1,1,9.07851,7.47445,6
3743,3743,2017001052054,1000,1100,60,2,3.0,5,1.0,2,1,1,9.07851,7.47445,6
7730,7730,2017001055669,1000,1100,60,1,2.0,3,0.0,5,3,2,9.03328,7.49891,5
3446,3446,2017001055751,1000,1100,60,1,3.0,6,2.0,2,1,2,9.1422,7.36924,2
9029,9029,2017001057433,1000,1100,60,1,1.0,2,0.0,3,3,1,9.03328,7.49891,5
6344,6344,2017001060971,1000,1100,60,1,3.0,7,0.0,5,3,2,9.03328,7.49891,5
4172,4172,2017001062296,1000,1100,60,2,2.0,6,2.0,4,3,2,9.1422,7.36924,2
4171,4171,2017001062296,1000,1100,60,2,2.0,6,2.0,4,3,2,9.1422,7.36924,2
8139,8139,2017001062372,1000,1100,60,1,2.0,8,2.0,4,5,1,9.1422,7.36924,2
5640,5640,2017001063846,1000,1100,60,1,2.0,6,1.0,5,3,2,9.1422,7.36924,2
8330,8330,2017001064410,1000,1100,60,1,1.0,3,0.0,5,2,1,9.03328,7.49891,5
7333,7333,2017001065125,1000,1100,60,1,2.0,5,0.0,4,3,2,9.03328,7.49891,5
4895,4895,2017001065598,1000,1100,60,1,2.0,5,0.0,2,1,2,9.07851,7.47445,6
5047,5047,2017001066706,1000,1100,60,1,3.0,6,0.0,5,1,1,9.03328,7.49891,5
8000,8000,2017001068327,1000,1100,60,1,2.0,8,2.0,5,4,1,9.1422,7.36924,2
9361,9361,2017001068504,1000,1100,60,1,1.0,3,0.0,5,2,1,9.03328,7.49891,5
3546,3546,2017001068826,1000,1100,60,3,2.0,6,2.0,4,2,1,9.1422,7.36924,2
3544,3544,2017001068826,1000,1100,60,3,2.0,6,2.0,4,2,1,9.1422,7.36924,2
3545,3545,2017001068826,1000,1100,60,3,2.0,6,2.0,4,2,1,9.1422,7.36924,2
3695,3695,2017001070035,1000,1100,60,2,2.0,7,2.0,4,5,2,9.1422,7.36924,2
3694,3694,2017001070035,1000,1100,60,2,2.0,7,2.0,4,5,2,9.1422,7.36924,2
3251,3251,2017001072286,1000,1100,60,1,2.0,8,2.0,1,1,2,9.1422,7.36924,2
8053,8053,2017001072431,1000,1100,60,1,2.0,6,2.0,4,3,1,9.1422,7.36924,2
1524,1524,2017001072700,1000,1100,60,4,3.0,5,1.0,2,1,2,9.07851,7.47445,6
1525,1525,2017001072700,1000,1100,60,4,3.0,5,1.0,2,1,2,9.07851,7.47445,6
1526,1526,2017001072700,1000,1100,60,4,3.0,5,1.0,2,1,2,9.07851,7.47445,6
1527,1527,2017001072700,1000,1100,60,4,3.0,5,1.0,2,1,2,9.07851,7.47445,6
3934,3934,2017001072951,1000,1100,60,1,3.0,7,3.0,4,4,2,9.1422,7.36924,2
8166,8166,2017001073738,1000,1100,60,1,2.0,5,2.0,4,3,1,9.1422,7.36924,2
7961,7961,2017001074334,1000,1100,60,2,3.0,2,0.0,4,3,1,9.03328,7.49891,5
7960,7960,2017001074334,1000,1100,60,2,3.0,2,0.0,4,3,1,9.03328,7.49891,5
7221,7221,2017001076177,1000,1100,60,1,2.0,6,2.0,4,3,2,9.1422,7.36924,2
9608,9608,2017001076263,1000,1100,60,1,0.0,2,0.0,4,2,1,9.03328,7.49891,5
6873,6873,2017001079696,1000,1100,60,1,2.0,8,2.0,4,2,2,9.1422,7.36924,2
5967,5967,2017001080095,1000,1100,60,1,2.0,6,2.0,5,2,2,9.1422,7.36924,2
7859,7859,2017001081223,1000,1100,60,1,3.0,5,0.0,5,3,1,9.03328,7.49891,5
4965,4965,2017001081235,1000,1100,60,2,1.0,3,1.0,2,1,1,9.07851,7.47445,6
4966,4966,2017001081235,1000,1100,60,2,1.0,3,1.0,2,1,1,9.07851,7.47445,6
1818,1818,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1816,1816,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1817,1817,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1822,1822,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1819,1819,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1821,1821,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
1820,1820,2017001081988,1000,1100,60,7,3.0,9,2.0,2,1,1,9.07851,7.47445,6
4509,4509,2017001083262,1000,1100,60,1,3.0,6,1.0,5,2,1,9.1422,7.36924,2
6467,6467,2017001085326,1000,1100,60,1,3.0,8,2.0,4,2,2,9.1422,7.36924,2
4887,4887,2017001085617,1000,1100,60,1,3.0,6,2.0,4,3,1,9.1422,7.36924,2
6501,6501,2017001087215,1000,1100,60,1,1.0,3,0.0,5,1,2,9.03328,7.49891,5
5370,5370,2017001087349,1000,1100,60,1,1.0,7,1.0,2,1,2,9.07851,7.47445,6
2727,2727,2017001089247,1000,1100,60,1,1.0,2,2.0,1,1,1,9.1422,7.36924,2
1986,1986,2017001090625,1000,1100,60,1,3.0,7,2.0,2,1,2,9.1422,7.36924,2
1927,1927,2017001091234,1000,1100,60,1,3.0,2,1.0,4,3,2,9.1422,7.36924,2
3343,3343,2017001092148,1000,1100,60,1,3.0,5,2.0,1,1,1,9.1422,7.36924,2
7838,7838,2017001093290,1000,1100,60,1,2.0,8,2.0,4,3,2,9.1422,7.36924,2
3988,3988,2017001094786,1000,1100,60,1,3.0,6,2.0,4,3,2,9.1422,7.36924,2
6676,6676,2017001095333,1000,1100,60,1,3.0,4,0.0,5,3,2,9.03328,7.49891,5
9277,9277,2017001098380,1000,1100,60,1,3.0,6,0.0,5,3,2,9.03328,7.49891,5
3724,3724,2017001100588,1000,1100,60,1,1.0,7,1.0,4,2,2,9.1422,7.36924,2
6951,6951,2017001101705,1000,1100,60,2,3.0,5,1.0,5,3,1,9.03328,7.49891,5
6952,6952,2017001101705,1000,1100,60,2,3.0,5,1.0,5,3,1,9.03328,7.49891,5
9773,9773,2017001102141,1000,1100,60,1,1.0,2,0.0,4,3,2,9.03328,7.49891,5
7440,7440,2017001105473,1000,1100,60,1,3.0,6,2.0,4,4,1,9.1422,7.36924,2
2202,2202,2017001105995,1000,1100,60,1,2.0,6,2.0,4,1,2,9.1422,7.36924,2
6145,6145,2017001109843,1000,1100,60,1,3.0,7,2.0,4,2,1,9.1422,7.36924,2
658,658,2017001112211,1000,1100,60,1,3.0,5,0.0,3,3,1,9.07851,7.47445,6
3642,3642,2017001112976,1000,1100,60,1,3.0,6,2.0,2,1,1,9.1422,7.36924,2
9793,9793,2017001113114,1000,1100,60,1,1.0,4,0.0,4,2,1,9.03328,7.49891,5
2985,2985,2017001117614,1000,1100,60,1,3.0,3,3.0,4,3,1,9.1422,7.36924,2
7529,7529,2017001117725,1000,1100,60,1,2.0,3,1.0,5,2,2,9.03328,7.49891,5
9118,9118,2017001119167,1000,1100,60,1,3.0,5,0.0,5,1,1,9.03328,7.49891,5
3524,3524,2017001123881,1000,1100,60,1,3.0,3,2.0,4,3,1,9.1422,7.36924,2
929,929,2017001124913,1000,1100,60,2,3.0,8,3.0,4,3,1,9.1422,7.36924,2
930,930,2017001124913,1000,1100,60,2,3.0,8,3.0,4,3,1,9.1422,7.36924,2
4500,4500,2017001126354,1000,1100,60,4,1.0,3,1.0,2,1,1,9.07851,7.47445,6
4502,4502,2017001126354,1000,1100,60,4,1.0,3,1.0,2,1,1,9.07851,7.47445,6
4503,4503,2017001126354,1000,1100,60,4,1.0,3,1.0,2,1,1,9.07851,7.47445,6
4501,4501,2017001126354,1000,1100,60,4,1.0,3,1.0,2,1,1,9.07851,7.47445,6
7268,7268,2017001126582,1000,1100,60,1,1.0,3,0.0,5,1,2,9.03328,7.49891,5
3490,3490,2017001128557,1000,1100,60,1,3.0,8,3.0,4,3,2,9.1422,7.36924,2
4248,4248,2017001130368,1000,1100,60,5,1.0,3,1.0,3,3,2,9.07851,7.47445,6
4247,4247,2017001130368,1000,1100,60,5,1.0,3,1.0,3,3,2,9.07851,7.47445,6
4246,4246,2017001130368,1000,1100,60,5,1.0,3,1.0,3,3,2,9.07851,7.47445,6
4244,4244,2017001130368,1000,1100,60,5,1.0,3,1.0,3,3,2,9.07851,7.47445,6
4245,4245,2017001130368,1000,1100,60,5,1.0,3,1.0,3,3,2,9.07851,7.47445,6
5632,5632,2017001131490,1000,1100,60,1,2.0,8,2.0,4,3,1,9.1422,7.36924,2
2199,2199,2017001131511,1000,1100,60,1,3.0,8,3.0,2,1,1,9.1422,7.36924,2
7127,7127,2017001132953,1000,1100,60,1,3.0,4,1.0,5,4,1,9.1422,7.36924,2
8180,8180,2017001133327,1000,1100,60,1,3.0,6,2.0,5,2,2,9.1422,7.36924,2
3664,3664,2017001135145,1000,1100,60,2,3.0,8,3.0,4,4,2,9.1422,7.36924,2
3663,3663,2017001135145,1000,1100,60,2,3.0,8,3.0,4,4,2,9.1422,7.36924,2
3957,3957,2017001135704,1000,1100,60,1,2.0,10,2.0,4,3,1,9.1422,7.36924,2
6850,6850,2017001136317,1000,1100,60,1,3.0,7,0.0,4,2,1,9.03328,7.49891,5
9422,9422,2017001137293,1000,1100,60,1,2.0,5,0.0,5,3,2,9.03328,7.49891,5
9564,9564,2017001137821,1000,1100,60,1,1.0,4,0.0,3,4,2,9.07851,7.47445,6
2223,2223,2017001138949,1000,1100,60,1,2.0,8,2.0,2,1,2,9.1422,7.36924,2
5732,5732,2017001139519,1000,1100,60,1,2.0,7,2.0,5,3,2,9.1422,7.36924,2
3852,3852,2017001143435,1000,1100,60,1,3.0,7,0.0,3,2,1,9.07851,7.47445,6
7338,7338,2017001143502,1000,1100,60,1,2.0,9,1.0,4,2,2,9.1422,7.36924,2
3827,3827,2017001145256,1000,1100,60,1,3.0,7,2.0,1,1,2,9.1422,7.36924,2
2218,2218,2017001146697,1000,1100,60,1,3.0,3,0.0,3,3,1,9.03328,7.49891,5
5456,5456,2017001147101,1000,1100,60,1,3.0,6,2.0,4,4,1,9.1422,7.36924,2
611,611,2017001147540,1000,1100,60,5,3.0,6,2.0,2,1,2,9.07851,7.47445,6
608,608,2017001147540,1000,1100,60,5,3.0,6,2.0,2,1,2,9.07851,7.47445,6
609,609,2017001147540,1000,1100,60,5,3.0,6,2.0,2,1,2,9.07851,7.47445,6
607,607,2017001147540,1000,1100,60,5,3.0,6,2.0,2,1,2,9.07851,7.47445,6
610,610,2017001147540,1000,1100,60,5,3.0,6,2.0,2,1,2,9.07851,7.47445,6
6232,6232,2017001149444,1000,1100,60,1,3.0,9,1.0,5,2,1,9.1422,7.36924,2
7875,7875,2017001150022,1000,1100,60,1,3.0,5,0.0,5,2,1,9.03328,7.49891,5
4025,4025,2017001153776,1000,1100,60,1,3.0,3,1.0,4,2,1,9.1422,7.36924,2
9002,9002,2017001154291,1000,1100,60,1,1.0,3,0.0,4,3,2,9.03328,7.49891,5
9303,9303,2017001157519,1000,1100,60,1,3.0,6,0.0,4,4,1,9.07851,7.47445,6
7917,7917,2017001158150,1000,1100,60,1,2.0,6,0.0,4,4,1,9.07851,7.47445,6
5313,5313,2017001160819,1000,1100,60,2,3.0,7,1.0,2,1,2,9.07851,7.47445,6
5312,5312,2017001160819,1000,1100,60,2,3.0,7,1.0,2,1,2,9.07851,7.47445,6
4700,4700,2017001165111,1000,1100,60,4,2.0,7,0.0,4,2,2,9.07851,7.47445,6
4701,4701,2017001165111,1000,1100,60,4,2.0,7,0.0,4,2,2,9.07851,7.47445,6
4699,4699,2017001165111,1000,1100,60,4,2.0,7,0.0,4,2,2,9.07851,7.47445,6
4702,4702,2017001165111,1000,1100,60,4,2.0,7,0.0,4,2,2,9.07851,7.47445,6
6783,6783,2017001167541,1000,1100,60,2,2.0,6,2.0,5,5,1,9.1422,7.36924,2
6784,6784,2017001167541,1000,1100,60,2,2.0,6,2.0,5,5,1,9.1422,7.36924,2
6562,6562,2017001168274,1000,1100,60,2,3.0,7,0.0,4,2,1,9.03328,7.49891,5
6561,6561,2017001168274,1000,1100,60,2,3.0,7,0.0,4,2,1,9.03328,7.49891,5
5547,5547,2017001169004,1000,1100,60,3,2.0,6,0.0,4,4,2,9.07851,7.47445,6
5546,5546,2017001169004,1000,1100,60,3,2.0,6,0.0,4,4,2,9.07851,7.47445,6
5545,5545,2017001169004,1000,1100,60,3,2.0,6,0.0,4,4,2,9.07851,7.47445,6
8995,8995,2017001172381,1000,1100,60,1,1.0,5,0.0,4,4,2,9.07851,7.47445,6
6107,6107,2017001173324,1000,1100,60,1,2.0,4,0.0,5,2,1,9.03328,7.49891,5
7143,7143,2017001173803,1000,1100,60,1,3.0,5,2.0,4,4,1,9.1422,7.36924,2
7438,7438,2017001174463,1000,1100,60,1,2.0,8,1.0,4,2,1,9.1422,7.36924,2
9775,9775,2017001174644,1000,1100,60,2,2.0,6,0.0,5,3,1,9.03328,7.49891,5
9774,9774,2017001174644,1000,1100,60,2,2.0,6,0.0,5,3,1,9.03328,7.49891,5
7493,7493,2017001176230,1000,1100,60,1,3.0,8,2.0,4,3,2,9.1422,7.36924,2
7986,7986,2017001176840,1000,1100,60,1,1.0,6,1.0,5,3,2,9.1422,7.36924,2
3358,3358,2017001179354,1000,1100,60,1,3.0,8,3.0,4,3,2,9.1422,7.36924,2
7992,7992,2017001181602,1000,1100,60,1,1.0,3,1.0,4,4,2,9.1422,7.36924,2
5955,5955,2017001182028,1000,1100,60,3,3.0,8,0.0,5,3,2,9.03328,7.49891,5
5953,5953,2017001182028,1000,1100,60,3,3.0,8,0.0,5,3,2,9.03328,7.49891,5
5954,5954,2017001182028,1000,1100,60,3,3.0,8,0.0,5,3,2,9.03328,7.49891,5
1935,1935,2017001182494,1000,1100,60,1,3.0,7,3.0,4,3,2,9.1422,7.36924,2
6210,6210,2017001182501,1000,1100,60,2,2.0,10,1.0,5,2,2,9.07851,7.47445,6
6211,6211,2017001182501,1000,1100,60,2,2.0,10,1.0,5,2,2,9.07851,7.47445,6
4830,4830,2017001184116,1000,1100,60,1,2.0,7,2.0,4,5,2,9.1422,7.36924,2
8823,8823,2017001184718,1000,1100,60,1,2.0,4,0.0,4,3,2,9.03328,7.49891,5
2841,2841,2017001186403,1000,1100,60,17,3.0,7,3.0,3,3,1,9.1422,7.36924,2
2837,2837,2017001186403,1000,1100,60,17,3.0,7,3.0,3,3,1,9.1422,7.36924,2
2833,2833,2017001186403,1000,1100,60,17,3.0,7,3.0,3,3,1,9.1422,7.36924,2
