,SERIALNO,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,LAT,LON,predicted_Class
2549,2017000137494,800,900,60,3,3.0,9,2.0,4,3,2,9.08182,7.49317,2
2550,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.07434,7.40396,3
2551,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.074349999999999,7.40396,3
2552,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.07434,7.40396,3
2553,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.074349999999999,7.40396,3
2554,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.07434,7.40396,3
2555,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.074349999999999,7.40396,3
2556,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.07434,7.40396,3
2557,2020HU0270170,800,900,60,8,3.0,8,1.0,2,1,2,9.074349999999999,7.40396,3
2558,2018HU0889617,800,900,60,3,2.0,6,1.0,4,3,1,9.04805,7.49043,2
2559,2018HU0889617,800,900,60,3,2.0,6,1.0,4,3,1,9.04806,7.49043,2
2560,2018HU0889617,800,900,60,3,2.0,6,1.0,4,3,1,9.04805,7.49043,2
2561,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01576,7.55802,2
2562,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01577,7.55802,2
2563,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01576,7.55802,2
2564,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01577,7.55802,2
2565,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01576,7.55802,2
2566,2021HU1099205,800,900,60,6,3.0,7,2.0,4,4,2,9.01577,7.55802,2
2567,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2568,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2569,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2570,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2571,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2572,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2573,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2574,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2575,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2576,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2577,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2578,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2579,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.0916,7.47466,3
2580,2018HU1366941,800,900,60,14,1.0,5,2.0,2,1,1,9.09161,7.47466,3
2581,2018HU0596397,800,900,60,1,3.0,9,2.0,4,3,1,9.07576,7.40427,2
2582,2018HU0213709,800,900,60,3,3.0,5,1.0,1,1,1,9.10351,7.48949,3
2583,2018HU0213709,800,900,60,3,3.0,5,1.0,1,1,1,9.10352,7.48949,3
2584,2018HU0213709,800,900,60,3,3.0,5,1.0,1,1,1,9.10351,7.48949,3
2585,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09956,7.41104,3
2586,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09957,7.41104,3
2587,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09956,7.41104,3
2588,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09957,7.41104,3
2589,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09956,7.41104,3
2590,2020HU0711555,800,900,60,6,3.0,7,1.0,2,1,1,9.09957,7.41104,3
2591,2020HU0597570,800,900,60,2,3.0,8,2.0,4,3,2,9.00187,7.45495,2
2592,2020HU0597570,800,900,60,2,3.0,8,2.0,4,3,2,9.00188,7.45495,2
2593,2021HU1264192,800,900,60,2,3.0,10,3.0,4,3,1,9.08492,7.46055,2
2594,2021HU1264192,800,900,60,2,3.0,10,3.0,4,3,1,9.08493,7.46055,2
2595,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2596,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2597,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2598,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2599,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2600,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2601,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2602,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2603,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2604,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2605,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2606,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2607,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2608,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2609,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2610,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2611,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2612,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08229,7.48975,1
2613,2019HU1226995,800,900,60,19,2.0,10,2.0,4,1,2,9.08228,7.48975,1
2614,2021HU1342816,800,900,60,2,3.0,10,3.0,4,2,1,9.07175,7.40296,2
2615,2021HU1342816,800,900,60,2,3.0,10,3.0,4,2,1,9.07176,7.40296,2
2616,2020HU1117277,800,900,60,2,3.0,9,2.0,4,2,1,9.08746,7.47625,2
2617,2020HU1117277,800,900,60,2,3.0,9,2.0,4,2,1,9.08747,7.47625,2
2618,2021HU0017819,800,900,60,4,2.0,6,2.0,3,2,1,8.97,7.43928,2
2619,2021HU0017819,800,900,60,4,2.0,6,2.0,3,2,1,8.97001,7.43928,2
2620,2021HU0017819,800,900,60,4,2.0,6,2.0,3,2,1,8.97,7.43928,2
2621,2021HU0017819,800,900,60,4,2.0,6,2.0,3,2,1,8.97001,7.43928,2
2622,2020HU0208238,800,900,60,2,2.0,10,2.0,4,5,2,9.05547,7.48034,2
2623,2020HU0208238,800,900,60,2,2.0,10,2.0,4,5,2,9.05548,7.48034,2
2624,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2625,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2626,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2627,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2628,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2629,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2630,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2631,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2632,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2633,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2634,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2635,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2636,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2637,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2638,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2639,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2640,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2641,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03106,7.49513,2
2642,2021HU1236313,800,900,60,19,2.0,6,1.0,3,3,1,9.03105,7.49513,2
2643,2017001187403,800,900,60,3,2.0,6,1.0,1,1,2,9.07551,7.48167,3
2644,2017001187403,800,900,60,3,2.0,6,1.0,1,1,2,9.07552,7.48167,3
2645,2017001187403,800,900,60,3,2.0,6,1.0,1,1,2,9.07551,7.48167,3
2646,2021HU0098898,800,900,60,3,3.0,9,3.0,4,4,1,9.07819,7.50015,2
2647,2021HU0098898,800,900,60,3,3.0,9,3.0,4,4,1,9.078199999999999,7.50015,2
2648,2021HU0098898,800,900,60,3,3.0,9,3.0,4,4,1,9.07819,7.50015,2
2649,2021HU0389984,800,900,60,1,3.0,7,2.0,4,2,1,9.07773,7.39275,2
2650,2019HU0571706,800,900,60,2,1.0,7,2.0,2,1,2,9.1506,7.35915,3
2651,2019HU0571706,800,900,60,2,1.0,7,2.0,2,1,2,9.15061,7.35915,3
2652,2020HU0660591,800,900,60,2,3.0,6,2.0,2,1,1,9.0758,7.47594,3
2653,2020HU0660591,800,900,60,2,3.0,6,2.0,2,1,1,9.075809999999999,7.47594,3
2654,2020HU0843425,800,900,60,3,1.0,7,1.0,4,3,1,9.10483,7.4928,2
2655,2020HU0843425,800,900,60,3,1.0,7,1.0,4,3,1,9.10484,7.4928,2
2656,2020HU0843425,800,900,60,3,1.0,7,1.0,4,3,1,9.10483,7.4928,2
2657,2020HU0448463,800,900,60,1,3.0,6,3.0,3,1,2,8.8903,7.24589,2
2658,2018HU0247796,800,900,60,2,3.0,5,1.0,2,1,1,8.95823,7.36845,3
2659,2018HU0247796,800,900,60,2,3.0,5,1.0,2,1,1,8.95824,7.36845,3
2660,2020HU0275710,800,900,60,1,3.0,9,3.0,4,2,2,9.06496,7.47347,2
2661,2018HU0523428,800,900,60,1,3.0,7,3.0,2,1,2,9.14997,7.35501,2
2662,2020HU0298540,800,900,60,1,2.0,9,2.0,4,3,1,9.04468,7.47364,2
2663,2020HU0708757,800,900,60,3,3.0,7,2.0,4,3,2,9.0914,7.49876,2
2664,2020HU0708757,800,900,60,3,3.0,7,2.0,4,3,2,9.09141,7.49876,2
2665,2020HU0708757,800,900,60,3,3.0,7,2.0,4,3,2,9.0914,7.49876,2
2666,2018HU1364323,800,900,60,1,3.0,7,3.0,4,3,2,9.11564,7.45543,2
2667,2019HU0390155,800,900,60,2,3.0,9,2.0,4,5,2,9.07494,7.39688,2
2668,2019HU0390155,800,900,60,2,3.0,9,2.0,4,5,2,9.07495,7.39688,2
2669,2018HU0094838,800,900,60,1,2.0,10,2.0,4,4,1,9.08138,7.48416,2
2670,2020HU0987651,800,900,60,1,2.0,7,2.0,4,3,1,9.05983,7.50052,2
2671,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2672,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11722,7.40618,3
2673,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2674,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11722,7.40618,3
2675,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2676,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11722,7.40618,3
2677,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2678,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11722,7.40618,3
2679,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2680,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11722,7.40618,3
2681,2021HU1353656,800,900,60,11,2.0,7,3.0,2,1,1,9.11721,7.40618,3
2682,2021HU1254794,800,900,60,4,2.0,6,2.0,4,3,1,9.00739,7.47,2
2683,2021HU1254794,800,900,60,4,2.0,6,2.0,4,3,1,9.007399999999999,7.47,2
2684,2021HU1254794,800,900,60,4,2.0,6,2.0,4,3,1,9.00739,7.47,2
2685,2021HU1254794,800,900,60,4,2.0,6,2.0,4,3,1,9.007399999999999,7.47,2
2686,2020HU0902381,800,900,60,2,3.0,8,3.0,4,4,1,8.98591,7.44547,2
2687,2020HU0902381,800,900,60,2,3.0,8,3.0,4,4,1,8.98592,7.44547,2
2688,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.07789,7.47146,3
2689,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.0779,7.47146,3
2690,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.07789,7.47146,3
2691,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.0779,7.47146,3
2692,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.07789,7.47146,3
2693,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.0779,7.47146,3
2694,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.07789,7.47146,3
2695,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.0779,7.47146,3
2696,2021HU0129627,800,900,60,9,2.0,8,2.0,2,1,2,9.07789,7.47146,3
2697,2019HU1051752,800,900,60,2,3.0,8,2.0,4,3,1,9.0568,7.46549,2
2698,2019HU1051752,800,900,60,2,3.0,8,2.0,4,3,1,9.05681,7.46549,2
2699,2021HU0403288,800,900,60,4,2.0,10,2.0,4,5,2,9.00304,7.56025,2
2700,2021HU0403288,800,900,60,4,2.0,10,2.0,4,5,2,9.00305,7.56025,2
2701,2021HU0403288,800,900,60,4,2.0,10,2.0,4,5,2,9.00304,7.56025,2
2702,2021HU0403288,800,900,60,4,2.0,10,2.0,4,5,2,9.00305,7.56025,2
2703,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.9741,7.49017,2
2704,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.97411,7.49017,2
2705,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.9741,7.49017,2
2706,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.97411,7.49017,2
2707,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.9741,7.49017,2
2708,2021HU0373666,800,900,60,6,2.0,6,2.0,4,2,2,8.97411,7.49017,2
2709,2019HU1374395,800,900,60,4,3.0,10,3.0,2,1,1,9.07497,7.43258,3
2710,2019HU1374395,800,900,60,4,3.0,10,3.0,2,1,1,9.07498,7.43258,3
2711,2019HU1374395,800,900,60,4,3.0,10,3.0,2,1,1,9.07497,7.43258,3
2712,2019HU1374395,800,900,60,4,3.0,10,3.0,2,1,1,9.07498,7.43258,3
2713,2021HU0604132,800,900,60,2,3.0,6,2.0,4,2,1,9.04521,7.40591,2
2714,2021HU0604132,800,900,60,2,3.0,6,2.0,4,2,1,9.04522,7.40591,2
2715,2020HU0812495,800,900,60,1,2.0,8,2.0,4,4,1,9.07114,7.48524,2
2716,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2717,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.030619999999999,7.502,2
2718,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2719,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.030619999999999,7.502,2
2720,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2721,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.030619999999999,7.502,2
2722,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2723,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.030619999999999,7.502,2
2724,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2725,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.030619999999999,7.502,2
2726,2020HU0267599,800,900,60,11,3.0,6,2.0,4,2,2,9.03061,7.502,2
2727,2017001089247,800,900,60,1,1.0,2,2.0,1,1,1,8.96854,7.46456,2
2728,2019HU1206065,800,900,60,3,2.0,2,0.0,2,1,1,9.08081,7.43103,3
2729,2019HU1206065,800,900,60,3,2.0,2,0.0,2,1,1,9.08082,7.43103,3
2730,2019HU1206065,800,900,60,3,2.0,2,0.0,2,1,1,9.08081,7.43103,3
2731,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07398,7.40382,3
2732,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07399,7.40382,3
2733,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07398,7.40382,3
2734,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07399,7.40382,3
2735,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07398,7.40382,3
2736,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07399,7.40382,3
2737,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07398,7.40382,3
2738,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07399,7.40382,3
2739,2021HU0901148,800,900,60,9,3.0,6,1.0,1,1,2,9.07398,7.40382,3
2740,2020HU0588889,800,900,60,4,2.0,5,1.0,1,1,2,9.0372,7.48506,3
2741,2020HU0588889,800,900,60,4,2.0,5,1.0,1,1,2,9.03721,7.48506,3
2742,2020HU0588889,800,900,60,4,2.0,5,1.0,1,1,2,9.0372,7.48506,3
2743,2020HU0588889,800,900,60,4,2.0,5,1.0,1,1,2,9.03721,7.48506,3
2744,2019HU0772186,800,900,60,2,3.0,7,2.0,4,4,2,9.00009,7.42591,2
2745,2019HU0772186,800,900,60,2,3.0,7,2.0,4,4,2,9.0001,7.42591,2
2746,2017000670873,800,900,60,2,2.0,4,2.0,4,2,2,8.96609,7.38186,2
2747,2017000670873,800,900,60,2,2.0,4,2.0,4,2,2,8.966099999999999,7.38186,2
2748,2018HU0696718,800,900,60,2,2.0,8,2.0,4,2,2,9.07576,7.43018,2
2749,2018HU0696718,800,900,60,2,2.0,8,2.0,4,2,2,9.07577,7.43018,2
2750,2021HU0204149,800,900,60,2,3.0,10,3.0,4,1,2,9.06568,7.46812,2
2751,2021HU0204149,800,900,60,2,3.0,10,3.0,4,1,2,9.06569,7.46812,2
2752,2021HU0397924,800,900,60,1,3.0,8,2.0,4,3,1,8.97346,7.18634,2
2753,2019HU0889811,800,900,60,2,3.0,8,3.0,4,4,1,8.9491,7.26208,2
2754,2019HU0889811,800,900,60,2,3.0,8,3.0,4,4,1,8.94911,7.26208,2
2755,2019HU0751700,800,900,60,4,1.0,6,1.0,2,1,1,8.99864,7.46502,3
2756,2019HU0751700,800,900,60,4,1.0,6,1.0,2,1,1,8.99865,7.46502,3
2757,2019HU0751700,800,900,60,4,1.0,6,1.0,2,1,1,8.99864,7.46502,3
2758,2019HU0751700,800,900,60,4,1.0,6,1.0,2,1,1,8.99865,7.46502,3
2759,2020HU0676341,800,900,60,1,2.0,5,2.0,4,3,2,9.08364,7.48682,2
2760,2021HU0401393,800,900,60,1,3.0,6,3.0,4,1,1,9.00304,7.45594,2
2761,2019HU0406526,800,900,60,1,3.0,7,3.0,4,3,1,9.08714,7.47733,2
2762,2018HU0938965,800,900,60,1,3.0,8,2.0,4,4,2,9.07112,7.40147,2
2763,2017000982407,800,900,60,2,3.0,5,0.0,4,2,2,9.03217,7.58312,5
2764,2017000982407,800,900,60,2,3.0,5,0.0,4,2,2,9.03218,7.58312,5
2765,2018HU0365920,800,900,60,2,2.0,8,2.0,1,1,1,9.03546,7.58156,3
2766,2018HU0365920,800,900,60,2,2.0,8,2.0,1,1,1,9.03547,7.58156,3
2767,2017001344370,800,900,60,1,2.0,8,2.0,1,1,1,9.07066,7.44372,2
2768,2017000766101,800,900,60,1,3.0,7,2.0,3,3,1,9.03265,7.44424,2
2769,2018HU0414420,800,900,60,2,3.0,8,2.0,4,2,1,9.05889,7.37536,2
2770,2018HU0414420,800,900,60,2,3.0,8,2.0,4,2,1,9.0589,7.37536,2
2771,2020HU0827287,800,900,60,1,3.0,4,1.0,4,2,1,9.09205,7.49402,2
2772,2018HU0506722,800,900,60,1,2.0,8,1.0,2,1,1,9.04895,7.47441,3
2773,2017001258849,800,900,60,1,3.0,7,3.0,4,3,2,9.06452,7.37098,2
2774,2018HU0836946,800,900,60,1,2.0,6,1.0,4,2,1,9.07853,7.39198,2
2775,2019HU0389670,800,900,60,2,3.0,10,3.0,3,4,2,9.0743,7.49162,2
2776,2019HU0389670,800,900,60,2,3.0,10,3.0,3,4,2,9.074309999999999,7.49162,2
2777,2019HU0003946,800,900,60,5,2.0,5,2.0,1,1,1,9.03211,7.46999,3
2778,2019HU0003946,800,900,60,5,2.0,5,2.0,1,1,1,9.032119999999999,7.46999,3
2779,2019HU0003946,800,900,60,5,2.0,5,2.0,1,1,1,9.03211,7.46999,3
2780,2019HU0003946,800,900,60,5,2.0,5,2.0,1,1,1,9.032119999999999,7.46999,3
2781,2019HU0003946,800,900,60,5,2.0,5,2.0,1,1,1,9.03211,7.46999,3
2782,2018HU0974868,800,900,60,1,1.0,9,2.0,5,3,1,9.03496,7.52302,2
2783,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2784,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2785,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2786,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2787,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2788,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2789,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12944,7.37041,2
2790,2018HU0934221,800,900,60,8,2.0,8,2.0,4,4,1,9.12945,7.37041,2
2791,2020HU0550374,800,900,60,2,2.0,8,2.0,2,1,2,9.05204,7.46103,3
2792,2020HU0550374,800,900,60,2,2.0,8,2.0,2,1,2,9.05205,7.46103,3
2793,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.0493,7.48239,6
2794,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.04931,7.48239,6
2795,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.0493,7.48239,6
2796,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.04931,7.48239,6
2797,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.0493,7.48239,6
2798,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.04931,7.48239,6
2799,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.0493,7.48239,6
2800,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.04931,7.48239,6
2801,2020HU0014453,800,900,60,9,3.0,5,1.0,4,2,2,9.0493,7.48239,6
2802,2018HU0571827,800,900,60,3,2.0,9,2.0,4,5,1,9.07234,7.48768,2
2803,2018HU0571827,800,900,60,3,2.0,9,2.0,4,5,1,9.07235,7.48768,2
2804,2018HU0571827,800,900,60,3,2.0,9,2.0,4,5,1,9.07234,7.48768,2
2805,2018HU0892011,800,900,60,2,3.0,6,3.0,3,3,1,9.04291,7.51468,2
2806,2018HU0892011,800,900,60,2,3.0,6,3.0,3,3,1,9.042919999999999,7.51468,2
2807,2018HU0103414,800,900,60,1,3.0,7,2.0,4,4,2,9.07001,7.48245,2
2808,2017000425036,800,900,60,2,2.0,7,2.0,1,1,1,9.04076,7.50016,3
2809,2017000425036,800,900,60,2,2.0,7,2.0,1,1,1,9.04077,7.50016,3
2810,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02774,7.49495,6
2811,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02775,7.49495,6
2812,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02774,7.49495,6
2813,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02775,7.49495,6
2814,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02774,7.49495,6
2815,2020HU0212910,800,900,60,6,3.0,6,1.0,4,2,2,9.02775,7.49495,6
2816,2018HU0240321,800,900,60,2,3.0,6,2.0,4,4,2,9.06771,7.43171,2
2817,2018HU0240321,800,900,60,2,3.0,6,2.0,4,4,2,9.06772,7.43171,2
2818,2020HU0502494,800,900,60,1,3.0,5,2.0,4,3,1,9.08888,7.47989,2
2819,2017001243294,800,900,60,2,2.0,6,2.0,2,1,1,9.09009,7.48274,3
2820,2017001243294,800,900,60,2,2.0,6,2.0,2,1,1,9.0901,7.48274,3
2821,2018HU1357469,800,900,60,1,2.0,8,2.0,4,3,2,9.045,7.41164,2
2822,2017000812622,800,900,60,3,3.0,7,2.0,2,1,2,9.07775,7.47358,3
2823,2017000812622,800,900,60,3,3.0,7,2.0,2,1,2,9.07776,7.47358,3
2824,2017000812622,800,900,60,3,3.0,7,2.0,2,1,2,9.07775,7.47358,3
2825,2017000025181,800,900,60,1,2.0,6,1.0,4,2,1,9.07239,7.49055,2
2826,2017000524700,800,900,60,5,3.0,9,2.0,2,1,2,9.15086,7.33751,3
2827,2017000524700,800,900,60,5,3.0,9,2.0,2,1,2,9.15087,7.33751,3
2828,2017000524700,800,900,60,5,3.0,9,2.0,2,1,2,9.15086,7.33751,3
2829,2017000524700,800,900,60,5,3.0,9,2.0,2,1,2,9.15087,7.33751,3
2830,2017000524700,800,900,60,5,3.0,9,2.0,2,1,2,9.15086,7.33751,3
2831,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2832,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2833,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2834,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2835,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2836,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2837,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2838,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2839,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2840,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2841,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2842,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
2843,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.07857,7.49469,2
2844,2017001186403,800,900,60,17,3.0,7,3.0,3,3,1,9.078579999999999,7.49469,2
